# 'Tdn_K_76.8G'	'Rdn_Ohm_76.8G'
137.672	0.488202
137.568	0.489416
137.465	0.487944
137.362	0.488461
137.258	0.487738
137.155	0.487324
137.053	0.488048
136.95	0.488254
136.846	0.487299
136.744	0.487428
136.641	0.487144
136.537	0.486731
136.435	0.486807
136.332	0.48815
136.228	0.486343
136.125	0.486006
136.022	0.486911
135.918	0.486007
135.815	0.487556
135.71	0.485413
135.608	0.487712
135.506	0.485284
135.403	0.486214
135.299	0.48611
135.196	0.485464
135.091	0.484406
134.989	0.485103
134.885	0.483683
134.781	0.48394
134.675	0.485258
134.573	0.484509
134.47	0.484716
134.365	0.484561
134.263	0.485335
134.159	0.484225
134.056	0.483476
133.953	0.483992
133.85	0.483037
133.746	0.483967
133.643	0.485387
133.54	0.483192
133.435	0.483451
133.333	0.484019
133.231	0.48296
133.127	0.482392
133.024	0.481307
132.922	0.483502
132.819	0.483425
132.718	0.481978
132.613	0.482546
132.511	0.482056
132.409	0.483011
132.305	0.481927
132.202	0.482133
132.1	0.481927
131.996	0.481566
131.894	0.481178
131.791	0.481488
131.688	0.481539
131.585	0.480171
131.484	0.479835
131.378	0.480661
131.275	0.481695
131.172	0.480171
131.069	0.480688
130.965	0.480894
130.864	0.481694
130.76	0.48012
130.656	0.480739
130.552	0.480248
130.45	0.481384
130.345	0.47986
130.244	0.480532
130.142	0.479938
130.04	0.480868
129.935	0.479215
129.831	0.478182
129.728	0.479732
129.627	0.479009
129.524	0.479938
129.42	0.478725
129.319	0.47857
129.215	0.477588
129.114	0.47999
129.012	0.479344
128.91	0.479421
128.807	0.479137
128.703	0.478958
128.6	0.478724
128.499	0.477898
128.396	0.478492
128.292	0.477485
128.189	0.476685
128.086	0.477227
127.983	0.4772
127.879	0.478105
127.776	0.476504
127.674	0.477304
127.572	0.478208
127.468	0.47715
127.365	0.477872
127.26	0.477769
127.156	0.476556
127.052	0.475781
126.948	0.477176
126.844	0.476349
126.743	0.475522
126.639	0.476581
126.536	0.476065
126.433	0.475291
126.328	0.477073
126.225	0.475884
126.121	0.476659
126.019	0.475394
125.916	0.476039
125.812	0.476375
125.707	0.475781
125.606	0.474516
125.504	0.473431
125.4	0.475135
125.296	0.475523
125.192	0.474748
125.089	0.475057
124.987	0.473948
124.883	0.474465
124.779	0.473276
124.677	0.473843
124.573	0.474774
124.471	0.474155
124.366	0.474232
124.264	0.472915
124.162	0.473714
124.061	0.473121
123.957	0.474773
123.855	0.472915
123.752	0.473173
123.65	0.474258
123.546	0.472759
123.442	0.472863
123.338	0.473741
123.236	0.472941
123.132	0.471856
123.028	0.472501
122.927	0.472372
122.824	0.47232
122.722	0.472605
122.618	0.472605
122.516	0.471623
122.412	0.471443
122.309	0.472372
122.207	0.472786
122.105	0.472089
122.002	0.470901
121.9	0.471056
121.796	0.471597
121.692	0.47077
121.588	0.471598
121.485	0.471159
121.382	0.469376
121.278	0.470281
121.174	0.47059
121.071	0.470745
120.968	0.470564
120.865	0.469506
120.761	0.470564
120.658	0.46966
120.555	0.469403
120.453	0.470461
120.351	0.468912
120.249	0.473742
120.145	0.469764
120.043	0.469532
119.94	0.469764
119.837	0.470565
119.734	0.4701
119.632	0.468912
119.526	0.467388
119.424	0.46775
119.321	0.470384
119.219	0.470023
119.115	0.47028
119.013	0.468937
118.91	0.46984
118.807	0.468163
118.704	0.469196
118.6	0.469092
118.496	0.468188
118.395	0.468499
118.292	0.46775
118.189	0.467982
118.085	0.467026
117.984	0.46731
117.88	0.46855
117.776	0.468214
117.672	0.466872
117.57	0.467362
117.466	0.467233
117.362	0.467595
117.26	0.468266
117.155	0.467362
117.052	0.466897
116.95	0.468188
116.847	0.467336
116.742	0.466743
116.639	0.466536
116.538	0.468654
116.436	0.466717
116.332	0.466303
116.23	0.467466
116.126	0.467156
116.022	0.464444
115.921	0.465219
115.817	0.465193
115.713	0.466149
115.611	0.466795
115.507	0.465529
115.403	0.466407
115.301	0.466045
115.198	0.467361
115.094	0.465477
114.993	0.46478
114.889	0.463592
114.787	0.465089
114.683	0.466175
114.579	0.465193
114.475	0.465193
114.374	0.465917
114.272	0.463256
114.168	0.46571
114.066	0.464729
113.962	0.463205
113.859	0.46256
113.757	0.46478
113.654	0.464444
113.55	0.464185
113.447	0.463463
113.344	0.464135
113.24	0.464677
113.138	0.463618
113.035	0.464342
112.932	0.462765
112.829	0.463361
112.725	0.462714
112.623	0.46243
112.519	0.464135
112.416	0.463308
112.313	0.463024
112.21	0.463825
112.108	0.463257
112.004	0.462663
111.9	0.464005
111.797	0.463592
111.694	0.460984
111.591	0.462482
111.488	0.462999
111.383	0.463515
111.281	0.461449
111.179	0.461708
111.076	0.462534
110.972	0.460855
110.871	0.461861
110.768	0.461913
110.664	0.461862
110.561	0.460932
110.457	0.461682
110.353	0.46256
110.249	0.461526
110.147	0.461216
110.043	0.460984
109.94	0.460235
109.835	0.460467
109.733	0.461216
109.629	0.461165
109.526	0.460622
109.422	0.460467
109.319	0.460442
109.216	0.459925
109.114	0.461398
109.009	0.460906
108.904	0.460958
108.807	0.461293
108.704	0.460648
108.6	0.459977
108.498	0.460958
108.392	0.458711
108.29	0.459073
108.186	0.461423
108.085	0.459925
107.981	0.45946
107.879	0.458427
107.778	0.459435
107.673	0.459382
107.572	0.45946
107.468	0.460235
107.365	0.459409
107.263	0.460028
107.16	0.458298
107.06	0.459693
106.96	0.458814
106.855	0.45724
106.753	0.459924
106.65	0.458556
106.548	0.458401
106.445	0.457498
106.341	0.45977
106.242	0.458738
106.138	0.457523
106.035	0.458763
105.93	0.457756
105.831	0.457575
105.723	0.456542
105.623	0.45853
105.519	0.458969
105.418	0.457808
105.311	0.45693
105.206	0.458091
105.106	0.457524
105.003	0.456878
104.898	0.458685
104.795	0.458195
104.692	0.457265
104.589	0.457162
104.484	0.456542
104.381	0.457188
104.278	0.456826
104.175	0.456749
104.075	0.456774
103.969	0.456129
103.866	0.455896
103.763	0.457471
103.658	0.456206
103.555	0.45693
103.455	0.457575
103.351	0.456387
103.246	0.457342
103.145	0.455458
103.042	0.456052
102.939	0.456775
102.833	0.455095
102.728	0.456206
102.627	0.456051
102.526	0.455406
102.422	0.455561
102.318	0.454786
102.216	0.456025
102.113	0.456103
102.008	0.455199
101.904	0.454657
101.8	0.454657
101.698	0.455276
101.595	0.455845
101.49	0.455225
101.385	0.455509
101.281	0.455379
101.178	0.45476
101.076	0.454682
100.971	0.454476
100.87	0.455096
100.766	0.453727
100.662	0.454631
100.558	0.45494
100.456	0.453856
100.353	0.454088
100.251	0.454166
100.146	0.45414
100.041	0.454063
99.9377	0.455767
99.835	0.453959
99.7332	0.453985
99.629	0.452978
99.5261	0.455173
99.4215	0.452849
99.3198	0.453417
99.2165	0.453702
99.1149	0.453313
99.0121	0.45272
98.9115	0.454503
98.808	0.45396
98.7074	0.453237
98.6017	0.453081
98.4995	0.453804
98.395	0.452462
98.2901	0.45223
98.1869	0.454141
98.0848	0.452513
97.9797	0.452952
97.8761	0.45272
97.7741	0.452539
97.6694	0.45241
97.5652	0.451997
97.4633	0.452048
97.3596	0.453727
97.2552	0.451532
97.1523	0.451971
97.0492	0.453186
96.9449	0.451429
96.8406	0.452643
96.7375	0.452539
96.6359	0.451609
96.5323	0.451506
96.4267	0.450551
96.3225	0.45179
96.2229	0.453004
96.1192	0.451429
96.0174	0.452256
95.9157	0.451377
95.8116	0.451506
95.7083	0.451119
95.6045	0.45117
95.5027	0.450344
95.3985	0.450525
95.2968	0.45099
95.192	0.452462
95.0894	0.451557
94.9881	0.450835
94.8851	0.450551
94.7819	0.451119
94.6798	0.451506
94.579	0.450008
94.4745	0.450732
94.3724	0.450964
94.2687	0.450912
94.1659	0.449956
94.0624	0.45024
93.9588	0.451197
93.8565	0.450654
93.754	0.45006
93.6521	0.448924
93.5489	0.449544
93.4455	0.451403
93.3435	0.45037
93.2401	0.448718
93.1363	0.451015
93.0328	0.448975
92.9312	0.449388
92.8311	0.450112
92.7271	0.449725
92.6227	0.449311
92.5195	0.450731
92.4176	0.449544
92.3155	0.449776
92.213	0.449466
92.1104	0.448536
92.0068	0.448382
91.9039	0.450215
91.8035	0.449544
91.7	0.44802
91.5977	0.448795
91.4964	0.44975
91.3934	0.449311
91.2909	0.449776
91.1871	0.448098
91.0827	0.448588
90.9789	0.44833
90.8782	0.448719
90.7761	0.448563
90.6732	0.448846
90.5686	0.448407
90.4654	0.449492
90.365	0.447452
90.2604	0.449079
90.1551	0.448433
90.0547	0.448976
89.9502	0.447994
89.8481	0.448589
89.7455	0.44895
89.6422	0.447891
89.5396	0.448769
89.4354	0.448279
89.332	0.449027
89.2313	0.448536
89.126	0.447039
89.0238	0.448047
88.9202	0.447142
88.8162	0.44895
88.7142	0.44864
88.6102	0.447555
88.5096	0.447478
88.4048	0.447323
88.3051	0.446909
88.2002	0.446987
88.0969	0.448382
87.9939	0.446936
87.8923	0.446755
87.7887	0.446703
87.6859	0.447012
87.5816	0.446884
87.4775	0.446548
87.3774	0.445412
87.2719	0.446523
87.1694	0.446341
87.0657	0.446186
86.9637	0.447091
86.8605	0.447116
86.7559	0.447478
86.655	0.446367
86.5521	0.445824
86.4485	0.446884
86.3457	0.446574
86.2412	0.445541
86.1395	0.445618
86.0367	0.4466
85.9332	0.447452
85.8303	0.446161
85.7248	0.445386
85.6219	0.447039
85.5206	0.445748
85.4149	0.446936
85.313	0.446781
85.2114	0.446936
85.11	0.445102
85.0055	0.44567
84.9019	0.445851
84.801	0.444946
84.699	0.445722
84.5942	0.444715
84.4928	0.445515
84.3911	0.445154
84.2879	0.444921
84.1823	0.444509
84.0806	0.446161
83.9779	0.444896
83.8741	0.444973
83.7703	0.445464
83.6648	0.444637
83.564	0.445721
83.4595	0.444895
83.3578	0.444921
83.253	0.444405
83.1487	0.444611
83.0448	0.445464
82.9488	0.444611
82.8449	0.445386
82.7398	0.445076
82.6377	0.444198
82.5345	0.444327
82.4301	0.445335
82.3258	0.443242
82.2226	0.443862
82.1184	0.44412
82.0179	0.443939
81.9137	0.444276
81.8119	0.444869
81.709	0.444172
81.6063	0.444069
81.5028	0.444715
81.4008	0.444534
81.2978	0.444715
81.1953	0.444456
81.0917	0.443553
80.9905	0.443139
80.8855	0.445334
80.7836	0.443862
80.6801	0.443656
80.5796	0.444146
80.4779	0.443578
80.3752	0.443243
80.2716	0.445359
80.1676	0.444069
80.0656	0.443965
79.9618	0.443037
79.8578	0.443733
79.7549	0.443914
79.6524	0.442313
79.5487	0.4427
79.4481	0.442985
79.3438	0.443656
79.2391	0.444173
79.1359	0.442468
79.0344	0.442597
78.9309	0.441952
78.8277	0.443656
78.7229	0.441977
78.6209	0.443294
78.5173	0.442778
78.4145	0.44332
78.3113	0.442338
78.2105	0.442364
78.1077	0.443553
78.0027	0.442364
77.8991	0.443345
77.7982	0.441641
77.6945	0.442158
77.5933	0.442003
77.4916	0.443113
77.3876	0.443216
77.2862	0.442158
77.1827	0.440996
77.0789	0.442365
76.9764	0.441487
76.8743	0.442055
76.769	0.443036
76.6643	0.442158
76.5634	0.442184
76.51	0.440763
76.4575	0.441125
76.4023	0.442184
76.3501	0.442029
76.2963	0.441331
76.244	0.440919
76.1902	0.442235
76.1398	0.441977
76.0855	0.440841
76.0323	0.442674
75.98	0.442365
75.9271	0.44177
75.8742	0.442778
75.8224	0.442416
75.7677	0.440995
75.7166	0.441099
75.6646	0.44221
75.6115	0.442029
75.5599	0.441358
75.5069	0.442235
75.455	0.442338
75.4022	0.442391
75.3495	0.441383
75.2947	0.442261
75.2426	0.441539
75.191	0.442236
75.1377	0.441074
75.0849	0.441977
75.0327	0.442648
74.9822	0.441847
74.9275	0.441512
74.8744	0.440996
74.8204	0.441228
74.7666	0.441642
74.7134	0.442132
74.6607	0.441951
74.6064	0.440763
74.5532	0.4427
74.5	0.440557
74.4464	0.441099
74.3917	0.441125
74.3391	0.44066
74.2866	0.441487
74.2348	0.440764
74.1818	0.441564
74.1293	0.441047
74.0772	0.4419
74.0251	0.441848
73.9714	0.440763
73.9194	0.44097
73.8672	0.441047
73.8139	0.441615
73.76	0.440195
73.7053	0.440453
73.6526	0.442287
73.5994	0.441797
73.5464	0.440738
73.4925	0.44128
73.4413	0.442416
73.3875	0.440479
73.3357	0.440582
73.2811	0.441254
73.2288	0.44066
73.1758	0.441461
73.1207	0.440609
73.0694	0.441874
73.0155	0.440737
72.9617	0.441306
72.9077	0.44208
72.8539	0.440789
72.7999	0.440247
72.7457	0.441202
72.694	0.441254
72.6425	0.440015
72.5889	0.44128
72.5361	0.441099
72.4796	0.440918
72.4275	0.441332
72.3747	0.440867
72.3217	0.440299
72.2691	0.439989
72.2134	0.440712
72.1621	0.440454
72.1082	0.440118
72.0559	0.441073
72.0022	0.439859
71.9503	0.441332
71.8979	0.44004
71.8421	0.439679
71.7897	0.439626
71.7371	0.441202
71.6865	0.441615
71.6318	0.440789
71.5794	0.440531
71.5251	0.438956
71.4708	0.440712
71.4166	0.440014
71.3631	0.440273
71.3093	0.442183
71.2589	0.439472
71.2061	0.440919
71.1536	0.440738
71.1009	0.439782
71.0485	0.440583
70.9948	0.440635
70.943	0.440918
70.8902	0.440453
70.8367	0.440272
70.7846	0.440169
70.7318	0.440815
70.6783	0.440118
70.6282	0.439679
70.5738	0.439524
70.5203	0.439808
70.466	0.438594
70.4136	0.439936
70.3614	0.438387
70.3078	0.440557
70.257	0.439576
70.2035	0.43973
70.1523	0.440273
70.0987	0.440324
70.046	0.439523
69.9942	0.439421
69.9401	0.43973
69.8872	0.43862
69.8335	0.439937
69.7819	0.439937
69.73	0.439524
69.6781	0.441306
69.6255	0.437769
69.5708	0.439292
69.519	0.440996
69.4658	0.439499
69.4122	0.439292
69.3583	0.44097
69.3058	0.439188
69.2518	0.439473
69.1996	0.439291
69.1461	0.441228
69.0927	0.439524
69.0389	0.440531
68.9851	0.438233
68.9313	0.440737
68.8795	0.439034
68.8256	0.438827
68.7699	0.438826
68.717	0.43924
68.6659	0.439885
68.6141	0.439705
68.5607	0.439524
68.5069	0.440118
68.4547	0.440376
68.4014	0.440196
68.3482	0.439265
68.2953	0.439756
68.2428	0.43937
68.1895	0.438465
68.1392	0.438775
68.0851	0.437923
68.0327	0.440144
67.9784	0.440506
67.9254	0.439834
67.8718	0.440608
67.8191	0.439575
67.7655	0.438362
67.714	0.438775
67.6612	0.440015
67.6087	0.43862
67.5539	0.438853
67.5012	0.438801
67.4485	0.43862
67.3949	0.439421
67.3419	0.440454
67.2883	0.439782
67.2342	0.438801
67.1818	0.438104
67.1278	0.439188
67.0747	0.437898
67.0216	0.438956
66.9693	0.439498
66.9149	0.439911
66.862	0.438077
66.8079	0.439137
66.7546	0.438078
66.7018	0.438827
66.6483	0.439834
66.5959	0.437303
66.5426	0.438594
66.4891	0.439188
66.4359	0.440325
66.3825	0.439008
66.331	0.438491
66.2781	0.437561
66.2228	0.438645
66.1706	0.437665
66.1157	0.43849
66.0628	0.438981
66.0104	0.438801
65.9572	0.438181
65.9041	0.44048
65.8511	0.438801
65.7985	0.436942
65.7458	0.436889
65.6899	0.438284
65.6353	0.43689
65.5842	0.439215
65.5302	0.439137
65.475	0.437639
65.4206	0.438619
65.3675	0.437484
65.3149	0.437484
65.2634	0.438594
65.2086	0.437613
65.1543	0.438362
65.1022	0.437483
65.0488	0.438621
64.9962	0.439318
64.9432	0.437355
64.8915	0.439292
64.838	0.437458
64.7843	0.438826
64.7329	0.439421
64.6788	0.43782
64.6257	0.436528
64.5738	0.438387
64.5216	0.438
64.4672	0.437717
64.4152	0.436787
64.3619	0.438362
64.3079	0.438103
64.2554	0.436684
64.2018	0.437974
64.1483	0.435546
64.0965	0.439627
64.0408	0.437845
63.9879	0.437949
63.9334	0.437226
63.8813	0.438878
63.8276	0.437742
63.7741	0.437588
63.7227	0.437122
63.6683	0.439136
63.6163	0.437509
63.5609	0.437819
63.5089	0.436708
63.4564	0.437484
63.4026	0.436451
63.3488	0.437612
63.2961	0.437922
63.242	0.437329
63.1895	0.438388
63.1356	0.439111
63.0808	0.438155
63.0297	0.437716
62.9767	0.439162
62.9241	0.437458
62.8695	0.438361
62.8172	0.437458
62.7638	0.437949
62.7109	0.437587
62.6585	0.438904
62.6044	0.437974
62.552	0.438568
62.498	0.436967
62.4453	0.437845
62.3924	0.438103
62.3399	0.438077
62.2867	0.436503
62.2351	0.437433
62.1818	0.437587
62.127	0.437019
62.0727	0.438207
62.0191	0.436838
61.9667	0.436296
61.913	0.4372
61.8594	0.437509
61.806	0.437897
61.752	0.438077
61.6995	0.436037
61.648	0.437742
61.5939	0.43676
61.5408	0.437509
61.4859	0.437122
61.4329	0.437768
61.3779	0.436322
61.3247	0.437277
61.2708	0.437639
61.2168	0.437407
61.1633	0.437071
61.1097	0.437509
61.0559	0.438439
61.0031	0.437355
60.9498	0.436658
60.8963	0.436941
60.8434	0.436502
60.7896	0.438
60.7381	0.436864
60.6842	0.438
60.629	0.436735
60.5759	0.435624
60.5221	0.436709
60.4698	0.437019
60.4138	0.437509
60.3609	0.438206
60.3079	0.436089
60.2544	0.435702
60.1994	0.437148
60.148	0.437433
60.0928	0.436399
60.0389	0.437226
59.9859	0.436064
59.9318	0.436813
59.8784	0.437148
59.8244	0.435315
59.7713	0.436761
59.7182	0.43485
59.6653	0.435418
59.612	0.436864
59.5576	0.436864
59.5035	0.436709
59.4519	0.437406
59.3978	0.437199
59.3443	0.437303
59.2895	0.436244
59.2385	0.43738
59.1847	0.437871
59.1305	0.436115
59.0773	0.437613
59.0243	0.436838
58.9716	0.43707
58.9167	0.437406
58.8631	0.436115
58.8102	0.435934
58.7585	0.4372
58.7049	0.436735
58.6508	0.436916
58.5966	0.435521
58.544	0.435728
58.4903	0.43627
58.4374	0.436348
58.383	0.437484
58.3291	0.437045
58.2751	0.435727
58.2227	0.436399
58.1684	0.435986
58.1146	0.436296
58.0617	0.437045
58.008	0.436296
57.954	0.435728
57.9017	0.43596
57.8501	0.43782
57.7967	0.435909
57.7439	0.435831
57.6906	0.437432
57.6364	0.43565
57.5829	0.43578
57.5286	0.436787
57.4763	0.436321
57.4259	0.43503
57.3722	0.437071
57.3188	0.436269
57.2662	0.43627
57.2128	0.436038
57.16	0.437432
57.1046	0.437019
57.0509	0.436555
56.9983	0.436296
56.9455	0.434488
56.892	0.435366
56.8376	0.436167
56.784	0.435546
56.7315	0.435134
56.6758	0.43609
56.6217	0.435935
56.568	0.437252
56.5153	0.436141
56.4633	0.435934
56.4076	0.435444
56.3529	0.436141
56.301	0.437148
56.2478	0.435263
56.1951	0.435702
56.1416	0.435727
56.0894	0.435598
56.0384	0.435908
55.9855	0.435289
55.9316	0.434229
55.8785	0.435701
55.8248	0.435417
55.7718	0.435985
55.7177	0.437045
55.6655	0.435082
55.6116	0.435262
55.5588	0.434902
55.5045	0.436942
55.4515	0.434927
55.398	0.435443
55.3442	0.436244
55.2901	0.435728
55.2369	0.435754
55.1835	0.435986
55.1301	0.435754
55.0758	0.434902
55.0228	0.434979
54.9699	0.434152
54.9171	0.436167
54.8634	0.435599
54.8092	0.434282
54.7576	0.43702
54.7031	0.435651
54.651	0.433895
54.5963	0.434901
54.5435	0.435495
54.4906	0.436554
54.4357	0.435779
54.383	0.436193
54.3295	0.434772
54.2762	0.435082
54.2217	0.435572
54.1666	0.435212
54.1125	0.434669
54.0588	0.435418
54.0054	0.435805
53.9528	0.435935
53.9014	0.436063
53.8468	0.436296
53.794	0.435443
53.7419	0.435934
53.6862	0.435779
53.6339	0.434385
53.5784	0.43516
53.5239	0.434746
53.4706	0.435289
53.4177	0.433894
53.3623	0.434901
53.3103	0.433997
53.2551	0.43454
53.2014	0.435908
53.148	0.435727
53.0951	0.434953
53.0406	0.436063
52.9871	0.435444
52.932	0.43441
52.8789	0.435341
52.8238	0.434979
52.7695	0.435986
52.7161	0.435599
52.663	0.434462
52.6084	0.434436
52.554	0.435443
52.5029	0.436245
52.4493	0.435108
52.3945	0.43498
52.3405	0.436167
52.2867	0.433946
52.2321	0.435806
52.1775	0.435005
52.123	0.434954
52.0694	0.436761
52.0144	0.434901
51.9592	0.434307
51.9057	0.433403
51.8513	0.434101
51.7981	0.436115
51.745	0.434979
51.6916	0.433274
51.6386	0.434773
51.5838	0.433249
51.5307	0.435134
51.4772	0.434746
51.4237	0.435908
51.3687	0.434514
51.3154	0.434927
51.26	0.435908
51.2052	0.434668
51.1518	0.434875
51.0984	0.434901
51.0447	0.434953
50.9904	0.434075
50.9371	0.435057
50.8828	0.434901
50.8304	0.434024
50.7762	0.434618
50.721	0.433584
50.6673	0.434152
50.6125	0.43343
50.5587	0.435212
50.5033	0.435573
50.4498	0.433662
50.3955	0.434772
50.3416	0.434256
50.2871	0.434565
50.2336	0.434411
50.1795	0.435418
50.1255	0.435108
50.0699	0.43503
50.0136	0.434385
49.9605	0.434463
49.9048	0.434747
49.849	0.435263
49.7964	0.434695
49.7424	0.433688
49.6883	0.434565
49.6335	0.432009
49.5792	0.43423
49.5253	0.435444
49.4702	0.434644
49.4158	0.435341
49.3608	0.43423
49.3068	0.433868
49.252	0.433843
49.1968	0.434308
49.1418	0.435289
49.0859	0.434307
49.0307	0.433765
48.9749	0.433791
48.9205	0.433765
48.8644	0.435547
48.8089	0.434927
48.7531	0.433094
48.6967	0.435056
48.6401	0.434591
48.5838	0.435443
48.5275	0.43312
48.4712	0.435779
48.4132	0.435443
48.3568	0.433352
48.2995	0.434049
48.2418	0.435186
48.1844	0.433946
48.1294	0.434437
48.0735	0.435005
48.0179	0.434153
47.9622	0.433378
47.9051	0.434721
47.8483	0.435031
47.7923	0.433326
47.7351	0.434152
47.6782	0.433481
47.6219	0.433455
47.5645	0.434178
47.5074	0.434256
47.4509	0.433223
47.3942	0.432526
47.3369	0.434359
47.2795	0.433145
47.2226	0.435418
47.1642	0.434049
47.1063	0.433222
47.0497	0.43361
46.9921	0.433377
46.9342	0.43392
46.877	0.433248
46.8199	0.432319
46.7608	0.433223
46.703	0.434643
46.645	0.433713
46.5861	0.433894
46.5284	0.432783
46.4706	0.433326
46.4117	0.43219
46.3546	0.43423
46.2984	0.435133
46.2426	0.434565
46.1853	0.434229
46.1291	0.433532
46.0716	0.433326
46.0154	0.432887
45.9586	0.43374
45.9014	0.43392
45.8453	0.433532
45.7885	0.433429
45.7316	0.432189
45.6745	0.433894
45.6173	0.43423
45.5607	0.434359
45.5033	0.434101
45.4462	0.432835
45.3889	0.43423
45.3317	0.433017
45.2742	0.435625
45.2172	0.434875
45.1591	0.432422
45.1007	0.432422
45.0436	0.433273
44.986	0.432886
44.9282	0.432344
44.8706	0.431517
44.8124	0.432396
44.7538	0.432887
44.6961	0.431892
44.6379	0.434397
44.581	0.433338
44.5249	0.433467
44.4684	0.434242
44.4128	0.435894
44.3565	0.433648
44.3006	0.433545
44.2449	0.433854
44.1878	0.431504
44.1309	0.432822
44.0748	0.431582
44.0181	0.433648
43.961	0.432899
43.9053	0.432124
43.849	0.433312
43.7921	0.432176
43.736	0.433984
43.6791	0.432563
43.623	0.433287
43.5659	0.433958
43.5094	0.433957
43.4526	0.433209
43.3969	0.431582
43.3396	0.434139
43.2823	0.430884
43.2259	0.431685
43.1688	0.433157
43.1112	0.43308
43.055	0.433106
42.998	0.432641
42.941	0.433803
42.8841	0.433184
42.8271	0.433416
42.7714	0.433699
42.7166	0.432898
42.6615	0.432099
42.6067	0.432408
42.5519	0.4345
42.4967	0.432744
42.4412	0.431453
42.3864	0.432435
42.3314	0.434087
42.2756	0.432279
42.2201	0.431711
42.1651	0.431556
42.1099	0.432176
42.0543	0.432511
41.9986	0.432899
41.9428	0.432434
41.8873	0.43153
41.8319	0.432047
41.7748	0.431427
41.7186	0.430601
41.6632	0.432227
41.6064	0.431814
41.5502	0.431607
41.4935	0.432046
41.4375	0.431866
41.3807	0.433131
41.3238	0.431969
41.2673	0.431375
41.2104	0.432486
41.1534	0.432693
41.0965	0.434216
41.0402	0.431608
40.983	0.43215
40.928	0.431659
40.8729	0.433105
40.8178	0.431634
40.7625	0.431918
40.7075	0.432072
40.6512	0.432718
40.5964	0.432899
40.5414	0.432047
40.4846	0.431659
40.429	0.432615
40.3734	0.432357
40.3182	0.431995
40.2617	0.432357
40.2058	0.43117
40.1493	0.431763
40.0934	0.430447
40.0366	0.432124
39.9798	0.431479
39.9233	0.431556
39.867	0.431427
39.81	0.430394
39.7525	0.430988
39.6964	0.431788
39.639	0.431918
39.5821	0.433803
39.5247	0.432228
39.4674	0.431324
39.4098	0.432744
39.3526	0.431505
39.2959	0.432332
39.2399	0.431195
39.1845	0.431789
39.1292	0.431815
39.0735	0.43135
39.0177	0.431763
38.9616	0.432331
38.9055	0.432151
38.8494	0.43153
38.7921	0.430936
38.7358	0.431246
38.6801	0.431246
38.6232	0.432641
38.566	0.431815
38.5093	0.42913
38.4524	0.432383
38.3956	0.431556
38.3383	0.430291
38.282	0.431453
38.2244	0.43277
38.1668	0.430446
38.11	0.431221
38.0528	0.431763
37.9951	0.429775
37.9383	0.430782
37.8802	0.429285
37.822	0.43308
37.7653	0.433855
37.7074	0.430937
37.6512	0.431737
37.5951	0.431014
37.5384	0.432589
37.4819	0.430576
37.4258	0.43086
37.37	0.43055
37.3134	0.430704
37.257	0.431763
37.199	0.430343
37.142	0.43277
37.0844	0.431892
37.0273	0.430679
36.97	0.431556
36.9124	0.431117
36.8539	0.431298
36.7957	0.431453
36.7383	0.43228
36.6801	0.430756
36.623	0.431092
36.5652	0.431118
36.5067	0.430498
36.4484	0.432099
36.3918	0.431247
36.334	0.430575
36.2757	0.431092
36.2184	0.430705
36.1604	0.43073
36.1029	0.431918
36.0463	0.432125
35.9916	0.430059
35.9349	0.431169
35.8783	0.431815
35.8233	0.430885
35.7669	0.430472
35.7106	0.432203
35.654	0.430524
35.5983	0.430446
35.5425	0.431299
35.4856	0.43228
35.4291	0.431247
35.3729	0.430317
35.3159	0.430704
35.2585	0.43166
35.2019	0.431505
35.1452	0.430627
35.0872	0.430885
35.0301	0.43086
34.9727	0.430291
34.9156	0.431789
34.858	0.431892
34.8005	0.43104
34.7417	0.429284
34.6837	0.430291
34.6251	0.431272
34.5675	0.429465
34.5092	0.430343
34.4532	0.43011
34.3967	0.43073
34.3402	0.430678
34.2835	0.430524
34.2281	0.430962
34.1721	0.429052
34.1166	0.430704
34.0605	0.432176
34.0048	0.430446
33.949	0.431118
33.8924	0.429387
33.837	0.42931
33.7814	0.43277
33.7263	0.428794
33.6705	0.430214
33.6148	0.429594
33.5581	0.42949
33.502	0.428948
33.4465	0.430084
33.3909	0.42962
33.3349	0.431582
33.2775	0.430626
33.2216	0.430498
33.1651	0.428174
33.1078	0.429233
33.0519	0.43042
32.995	0.429439
32.9374	0.430111
32.8811	0.431144
32.8261	0.430627
32.7704	0.430937
32.7146	0.429878
32.6587	0.429309
32.6036	0.431504
32.5475	0.428896
32.4916	0.429722
32.4353	0.429723
32.3792	0.42887
32.3228	0.42807
32.2659	0.430368
32.2088	0.431014
32.151	0.429076
32.0939	0.430549
32.0365	0.43024
31.9787	0.429697
31.9203	0.430782
31.8618	0.42869
31.8034	0.429542
31.744	0.430265
31.6852	0.427657
31.626	0.431014
31.5659	0.429026
31.5063	0.430498
31.4469	0.429878
31.3865	0.430756
31.3284	0.431118
31.2702	0.429594
31.2111	0.429698
31.1526	0.429956
31.0938	0.43055
31.0339	0.429129
30.975	0.429414
30.9151	0.430756
30.8561	0.429517
30.7955	0.429129
30.7352	0.429826
30.6754	0.428897
30.6144	0.430394
30.5537	0.430446
30.4931	0.428794
30.4315	0.429646
30.3702	0.429233
30.3084	0.429956
30.2461	0.428716
30.1833	0.428277
30.1197	0.430265
30.0577	0.429491
29.9946	0.43104
29.9307	0.429671
