# 'Tdn_K_103.7G'	'Rdn_Ohm_103.7G'	'Rdn/R5k_Ohm_103.7G'
194.151	0.436274	1.06101
194.051	0.436218	1.0609
193.949	0.436174	1.06081
193.846	0.436134	1.06073
193.744	0.436109	1.06062
193.641	0.436066	1.06057
193.541	0.436034	1.06043
193.437	0.435987	1.06032
193.334	0.435966	1.06023
193.232	0.435908	1.06016
193.129	0.435872	1.06006
193.025	0.435837	1.05998
192.924	0.435793	1.05987
192.82	0.435764	1.05982
192.718	0.435716	1.05968
192.614	0.435675	1.05959
192.511	0.435632	1.0595
192.409	0.435612	1.05939
192.304	0.435566	1.05933
192.203	0.435518	1.05921
192.101	0.435481	1.05911
191.999	0.435432	1.05901
191.897	0.435402	1.05895
191.793	0.435361	1.05884
191.692	0.435331	1.05873
191.591	0.435285	1.05864
191.49	0.435263	1.05852
191.386	0.435206	1.05845
191.285	0.435184	1.05834
191.184	0.435137	1.05827
191.083	0.435109	1.05816
190.981	0.435057	1.05811
190.877	0.435021	1.05797
190.774	0.434981	1.05792
190.67	0.434952	1.0578
190.567	0.434917	1.05773
190.465	0.434868	1.05761
190.362	0.434829	1.05752
190.261	0.434797	1.05742
190.156	0.434754	1.05735
190.054	0.43472	1.05727
189.95	0.434686	1.05715
189.848	0.434654	1.05705
189.745	0.434616	1.05697
189.643	0.434565	1.05687
189.541	0.434539	1.05679
189.44	0.434499	1.0567
189.334	0.434437	1.05663
189.232	0.434446	1.05654
189.13	0.434381	1.05641
189.028	0.43435	1.05635
188.924	0.4343	1.05625
188.821	0.434264	1.0561
188.72	0.434235	1.05612
188.617	0.434216	1.05596
188.513	0.434162	1.05589
188.411	0.434118	1.05577
188.306	0.434089	1.05568
188.205	0.43405	1.05561
188.099	0.433998	1.05556
187.999	0.433989	1.05543
187.898	0.433957	1.05532
187.795	0.433888	1.05525
187.692	0.433877	1.05516
187.589	0.433838	1.05503
187.488	0.433792	1.05501
187.385	0.433771	1.05493
187.28	0.433711	1.05476
187.175	0.433682	1.05474
187.075	0.433656	1.05464
186.972	0.4336	1.05453
186.87	0.433574	1.05448
186.766	0.433539	1.05433
186.664	0.433509	1.05426
186.56	0.433483	1.0542
186.457	0.433428	1.05407
186.354	0.433392	1.054
186.251	0.433359	1.05392
186.147	0.433316	1.05384
186.043	0.433279	1.05378
185.94	0.433256	1.05365
185.838	0.433217	1.05356
185.734	0.433191	1.05348
185.631	0.433148	1.05337
185.528	0.433115	1.05328
185.423	0.433074	1.05323
185.321	0.433038	1.05313
185.219	0.433001	1.05307
185.116	0.432966	1.05297
185.012	0.432923	1.05289
184.909	0.432895	1.05278
184.808	0.432857	1.0527
184.704	0.432827	1.05261
184.603	0.432776	1.05252
184.5	0.432772	1.05242
184.397	0.432715	1.05235
184.296	0.432677	1.05226
184.192	0.432654	1.05219
184.089	0.432616	1.05206
183.985	0.432584	1.05205
183.882	0.432542	1.05191
183.78	0.432501	1.05182
183.679	0.432477	1.05177
183.574	0.432435	1.05167
183.47	0.432408	1.0516
183.368	0.432368	1.05149
183.265	0.432338	1.05139
183.163	0.432314	1.05133
183.06	0.432275	1.05123
182.957	0.432244	1.05117
182.856	0.432209	1.05107
182.75	0.432168	1.051
182.649	0.432152	1.05094
182.545	0.432091	1.05084
182.441	0.43205	1.05077
182.339	0.432038	1.05068
182.237	0.432002	1.05058
182.135	0.431968	1.05054
182.032	0.431925	1.0504
181.929	0.4319	1.0503
181.827	0.43186	1.05027
181.723	0.43182	1.05018
181.621	0.431794	1.0501
181.518	0.431753	1.04999
181.417	0.431726	1.04993
181.315	0.431705	1.04983
181.214	0.431671	1.04974
181.111	0.431626	1.04967
181.007	0.431602	1.04957
180.905	0.431571	1.04951
180.803	0.431531	1.04946
180.7	0.431499	1.04938
180.6	0.431464	1.04927
180.499	0.431433	1.04921
180.393	0.431385	1.04913
180.291	0.431359	1.04904
180.188	0.431333	1.04896
180.085	0.431308	1.04887
179.982	0.431278	1.0488
179.878	0.431243	1.04868
179.775	0.431202	1.04862
179.671	0.43119	1.04855
179.567	0.431132	1.04849
179.464	0.431122	1.04842
179.363	0.431074	1.04833
179.259	0.431052	1.04823
179.156	0.431005	1.04821
179.054	0.430974	1.04806
178.952	0.430925	1.04804
178.85	0.430899	1.04792
178.746	0.43089	1.04787
178.644	0.430846	1.04776
178.542	0.430818	1.04768
178.438	0.430781	1.04756
178.336	0.43075	1.0475
178.232	0.430729	1.04748
178.129	0.430689	1.04737
178.026	0.430653	1.0473
177.923	0.430617	1.04721
177.82	0.430589	1.04714
177.718	0.430582	1.04708
177.614	0.430537	1.04699
177.511	0.430495	1.0469
177.411	0.430468	1.04681
177.307	0.430433	1.04675
177.202	0.430403	1.04673
177.098	0.430352	1.04662
176.995	0.430346	1.04652
176.892	0.430309	1.04645
176.789	0.430281	1.04637
176.688	0.430245	1.04629
176.585	0.430218	1.04617
176.484	0.430179	1.04616
176.381	0.43015	1.04606
176.278	0.430115	1.04599
176.174	0.430082	1.04591
176.071	0.430044	1.04584
175.966	0.430026	1.04575
175.867	0.429997	1.04568
175.763	0.429957	1.04559
175.661	0.429932	1.04551
175.558	0.429907	1.04542
175.454	0.429886	1.04538
175.352	0.429852	1.04531
175.249	0.429808	1.04521
175.147	0.429764	1.04515
175.046	0.42976	1.04509
174.942	0.42971	1.04504
174.838	0.429695	1.04495
174.735	0.429646	1.04485
174.632	0.429617	1.04474
174.529	0.429577	1.04473
174.425	0.429549	1.04461
174.323	0.429518	1.04457
174.222	0.429486	1.04445
174.121	0.429461	1.04438
174.017	0.429431	1.04428
173.915	0.429388	1.04422
173.813	0.429372	1.04414
173.71	0.429344	1.04406
173.608	0.429303	1.044
173.505	0.429277	1.04393
173.404	0.429256	1.04383
173.3	0.429227	1.04379
173.198	0.429182	1.04372
173.096	0.429168	1.04362
172.993	0.429125	1.04356
172.892	0.429104	1.04351
172.79	0.429084	1.04343
172.685	0.429044	1.04333
172.583	0.429016	1.04329
172.479	0.428984	1.04319
172.377	0.428969	1.04313
172.273	0.428934	1.04309
172.172	0.428901	1.04299
172.07	0.428869	1.04292
171.966	0.428845	1.04284
171.864	0.428805	1.04281
171.761	0.428779	1.04272
171.656	0.428751	1.04264
171.555	0.428737	1.04256
171.452	0.428691	1.04251
171.348	0.428657	1.04241
171.247	0.428635	1.04235
171.143	0.428606	1.04228
171.041	0.428559	1.04224
170.939	0.428536	1.04213
170.835	0.428506	1.04205
170.732	0.428477	1.042
170.629	0.42847	1.04192
170.527	0.428424	1.04181
170.423	0.428385	1.04175
170.321	0.428367	1.04168
170.218	0.42835	1.04161
170.116	0.42831	1.04159
170.013	0.428293	1.04148
169.911	0.428253	1.04139
169.809	0.428223	1.04134
169.704	0.428193	1.0413
169.601	0.42817	1.0412
169.499	0.428144	1.04116
169.395	0.428124	1.04107
169.292	0.42807	1.04099
169.19	0.428063	1.04092
169.089	0.428033	1.04086
168.986	0.428	1.0408
168.885	0.427977	1.04075
168.782	0.427939	1.04062
168.68	0.427904	1.04061
168.577	0.427891	1.04053
168.476	0.42787	1.04045
168.375	0.42783	1.0404
168.27	0.42781	1.0403
168.167	0.427781	1.04022
168.066	0.427747	1.04019
167.963	0.427734	1.04013
167.859	0.4277	1.04004
167.756	0.427671	1.03999
167.655	0.427641	1.03992
167.552	0.427611	1.03984
167.448	0.427597	1.0398
167.345	0.427567	1.03972
167.242	0.427533	1.03965
167.138	0.427514	1.03958
167.036	0.427478	1.03951
166.933	0.427453	1.03947
166.831	0.427427	1.0394
166.727	0.427392	1.03932
166.626	0.427374	1.03927
166.524	0.427346	1.03918
166.42	0.427313	1.03912
166.317	0.427282	1.03906
166.215	0.427267	1.03897
166.112	0.427238	1.03893
166.007	0.427216	1.03886
165.906	0.427189	1.03878
165.803	0.427152	1.03871
165.698	0.427135	1.03867
165.596	0.427097	1.0386
165.494	0.427076	1.03855
165.391	0.42704	1.03848
165.288	0.427025	1.03839
165.186	0.427005	1.03835
165.083	0.426972	1.03826
164.98	0.426938	1.0382
164.876	0.426911	1.03812
164.774	0.426888	1.03808
164.672	0.426875	1.03803
164.569	0.426842	1.03795
164.466	0.426818	1.03787
164.365	0.426785	1.0378
164.264	0.426761	1.03775
164.161	0.426743	1.03772
164.06	0.426724	1.03764
163.959	0.426683	1.03758
163.856	0.426666	1.0375
163.753	0.426639	1.03744
163.65	0.426603	1.03739
163.548	0.426585	1.03735
163.445	0.426561	1.03725
163.341	0.426536	1.03721
163.239	0.426515	1.03714
163.137	0.426478	1.03705
163.035	0.426451	1.03701
162.932	0.42644	1.03695
162.831	0.426411	1.03689
162.729	0.426376	1.03684
162.624	0.42635	1.03675
162.522	0.426327	1.03669
162.417	0.426301	1.03666
162.316	0.426293	1.03659
162.213	0.426262	1.0365
162.111	0.426229	1.03644
162.008	0.426201	1.03638
161.905	0.426167	1.03632
161.803	0.426138	1.0363
161.701	0.426123	1.03622
161.597	0.426102	1.03615
161.495	0.426032	1.03608
161.393	0.426018	1.03599
161.29	0.425988	1.03592
161.186	0.425971	1.03589
161.086	0.425941	1.03584
160.982	0.425922	1.03567
160.88	0.425883	1.03563
160.779	0.425866	1.03556
160.676	0.425848	1.03552
160.577	0.425813	1.03545
160.474	0.425793	1.0354
160.371	0.42576	1.03531
160.272	0.425742	1.03526
160.167	0.425721	1.03522
160.065	0.425701	1.03513
159.962	0.425661	1.03509
159.857	0.425657	1.03501
159.756	0.425618	1.03496
159.654	0.425598	1.03491
159.553	0.42558	1.03486
159.448	0.425558	1.03477
159.348	0.425515	1.03476
159.245	0.425494	1.03466
159.144	0.425471	1.03461
159.041	0.425432	1.03457
158.938	0.425426	1.03452
158.835	0.425409	1.03441
158.731	0.425398	1.03436
158.628	0.425361	1.0343
158.524	0.425321	1.03421
158.423	0.425308	1.03419
158.321	0.42529	1.03415
158.219	0.425254	1.03413
158.115	0.425219	1.03404
158.013	0.425217	1.03394
157.911	0.425196	1.03391
157.81	0.425164	1.03386
157.708	0.425142	1.03378
157.604	0.425121	1.03369
157.501	0.425097	1.03369
157.399	0.425082	1.03364
157.296	0.425058	1.03356
157.194	0.425036	1.0335
157.09	0.425005	1.03345
156.989	0.424987	1.03339
156.887	0.424973	1.03336
156.784	0.424942	1.0333
156.681	0.424918	1.03325
156.577	0.424893	1.03317
156.475	0.424876	1.03313
156.373	0.424857	1.03309
156.269	0.424824	1.03302
156.167	0.424803	1.03296
156.061	0.424789	1.0329
155.96	0.424754	1.03286
155.857	0.424739	1.03281
155.756	0.42472	1.03273
155.65	0.424685	1.03268
155.549	0.424646	1.03265
155.446	0.424642	1.03256
155.346	0.424609	1.03252
155.244	0.424586	1.03248
155.141	0.424568	1.03239
155.039	0.424559	1.0323
154.937	0.424537	1.03229
154.835	0.424513	1.03221
154.732	0.424486	1.03215
154.631	0.424462	1.03211
154.527	0.424457	1.03209
154.423	0.424418	1.03203
154.321	0.424386	1.03197
154.218	0.424368	1.03191
154.117	0.424338	1.03185
154.014	0.424322	1.03184
153.913	0.42431	1.03174
153.809	0.424278	1.03167
153.705	0.424241	1.03162
153.603	0.424218	1.03155
153.5	0.424209	1.03151
153.398	0.424198	1.03148
153.296	0.424158	1.0314
153.192	0.424159	1.03131
153.09	0.424123	1.03126
152.988	0.42408	1.03123
152.886	0.424067	1.03121
152.782	0.424054	1.03111
152.681	0.424026	1.03111
152.577	0.423999	1.03103
152.475	0.423986	1.03092
152.371	0.423969	1.03089
152.268	0.42394	1.03086
152.165	0.423923	1.03079
152.063	0.423893	1.03073
151.96	0.423885	1.03069
151.857	0.423849	1.03065
151.755	0.423861	1.03058
151.65	0.423817	1.03054
151.551	0.42379	1.03047
151.449	0.423777	1.03045
151.345	0.423761	1.03036
151.243	0.423729	1.03039
151.14	0.423708	1.03028
151.037	0.423704	1.03022
150.935	0.42367	1.03018
150.831	0.423644	1.03015
150.728	0.423627	1.03007
150.627	0.423619	1.03002
150.524	0.423575	1.03001
150.424	0.423565	1.02992
150.319	0.423531	1.02986
150.216	0.423529	1.02982
150.113	0.423496	1.0298
150.011	0.423471	1.02969
149.907	0.423458	1.02967
149.806	0.423429	1.02959
149.703	0.423407	1.02958
149.602	0.423392	1.0295
149.5	0.423363	1.02944
149.396	0.423324	1.02941
149.294	0.423319	1.02934
149.191	0.423296	1.02929
149.089	0.423298	1.02925
148.989	0.42325	1.02918
148.885	0.423254	1.02908
148.783	0.423222	1.02907
148.681	0.423188	1.02902
148.579	0.423168	1.02902
148.478	0.423161	1.02891
148.375	0.423142	1.02891
148.271	0.423111	1.02884
148.169	0.423097	1.02875
148.065	0.423076	1.02871
147.964	0.423052	1.02869
147.861	0.423043	1.02864
147.759	0.423016	1.02857
147.656	0.422994	1.02853
147.554	0.422978	1.02848
147.451	0.422952	1.02842
147.347	0.422944	1.0284
147.245	0.422906	1.02833
147.141	0.422894	1.02828
147.038	0.422882	1.02824
146.934	0.422857	1.02818
146.831	0.422833	1.02816
146.728	0.422816	1.02807
146.627	0.422795	1.02804
146.524	0.422783	1.02801
146.421	0.422719	1.02795
146.319	0.422724	1.02789
146.216	0.422688	1.02785
146.113	0.42267	1.0278
146.01	0.422647	1.02777
145.906	0.422623	1.02761
145.805	0.422616	1.02763
145.702	0.422582	1.02754
145.599	0.422567	1.02749
145.496	0.422562	1.02744
145.393	0.422533	1.02738
145.29	0.422518	1.02736
145.186	0.422469	1.02728
145.084	0.42245	1.02724
144.981	0.42243	1.02723
144.879	0.422422	1.02716
144.775	0.422388	1.02713
144.673	0.42235	1.02701
144.569	0.422366	1.02696
144.466	0.422328	1.02691
144.365	0.422323	1.02689
144.263	0.422303	1.02681
144.161	0.422272	1.02672
144.059	0.422249	1.02675
143.955	0.42225	1.02666
143.853	0.422215	1.02665
143.749	0.422194	1.0266
143.647	0.422179	1.02653
143.544	0.422144	1.02647
143.442	0.422117	1.02647
143.34	0.422118	1.02639
143.238	0.422085	1.02634
143.137	0.422063	1.0263
143.034	0.422042	1.02622
142.931	0.422039	1.02615
142.83	0.422023	1.02615
142.729	0.421996	1.02607
142.625	0.421982	1.02602
142.523	0.421956	1.02597
142.421	0.421937	1.02596
142.318	0.421913	1.02592
142.216	0.421836	1.02585
142.113	0.421793	1.02582
142.011	0.421793	1.02576
141.907	0.421785	1.02571
141.805	0.421757	1.02565
141.703	0.42175	1.02547
141.6	0.421726	1.02536
141.496	0.421719	1.02536
141.394	0.421685	1.02534
141.314	0.421676	1.02527
141.199	0.421668	1.02526
141.096	0.421631	1.0252
140.992	0.42161	1.02518
140.89	0.421619	1.0251
140.786	0.421582	1.02508
140.685	0.421566	1.02506
140.582	0.421548	1.02497
140.477	0.421534	1.02492
140.376	0.421522	1.02494
140.274	0.421492	1.02485
140.172	0.421472	1.02481
140.07	0.421468	1.02477
139.969	0.421442	1.02473
139.864	0.421421	1.0247
139.762	0.421394	1.02463
139.66	0.421397	1.02458
139.556	0.421367	1.02457
139.454	0.421343	1.02451
139.351	0.421339	1.02446
139.25	0.421307	1.02439
139.148	0.421305	1.0244
139.045	0.421277	1.02433
138.941	0.42124	1.02427
138.839	0.421248	1.02426
138.737	0.421213	1.02418
138.633	0.421212	1.02418
138.53	0.42118	1.02411
138.429	0.421166	1.02402
138.326	0.42116	1.02404
138.222	0.421126	1.02395
138.117	0.421105	1.02395
138.014	0.421097	1.02387
137.912	0.421075	1.02384
137.809	0.421057	1.02382
137.707	0.421032	1.02374
137.606	0.420996	1.02369
137.503	0.420962	1.02367
137.4	0.42096	1.02362
137.299	0.420947	1.02357
137.196	0.420934	1.02351
137.094	0.42092	1.02343
136.993	0.420893	1.02334
136.889	0.420884	1.02334
136.788	0.420855	1.02331
136.685	0.420863	1.02327
136.582	0.420828	1.02324
136.481	0.420795	1.02317
136.38	0.420805	1.02315
136.278	0.420786	1.02308
136.174	0.420782	1.0231
136.072	0.420766	1.02302
135.969	0.420731	1.02294
135.867	0.420722	1.02296
135.764	0.420689	1.02291
135.662	0.420688	1.0229
135.561	0.420673	1.02286
135.46	0.420667	1.02278
135.358	0.42062	1.02276
135.254	0.420621	1.02268
135.153	0.420612	1.02268
135.05	0.420596	1.02264
134.945	0.420563	1.02263
134.843	0.420551	1.02251
134.74	0.420539	1.02251
134.638	0.420525	1.02249
134.536	0.420505	1.02245
134.433	0.420485	1.02237
134.33	0.420487	1.02234
134.23	0.420469	1.02231
134.127	0.420436	1.02228
134.026	0.420428	1.02223
133.922	0.420415	1.02218
133.82	0.420387	1.02219
133.716	0.420362	1.02214
133.615	0.420355	1.02206
133.512	0.420353	1.02204
133.411	0.420328	1.02201
133.308	0.420305	1.02195
133.204	0.420288	1.02188
133.101	0.420288	1.02187
133	0.420249	1.02186
132.897	0.42023	1.0218
132.796	0.420213	1.02174
132.692	0.420226	1.0217
132.59	0.420178	1.0217
132.489	0.420166	1.02161
132.386	0.420169	1.02156
132.283	0.420146	1.02152
132.18	0.420138	1.02155
132.077	0.420112	1.02144
131.976	0.420111	1.02141
131.874	0.420092	1.02142
131.768	0.420078	1.02136
131.667	0.420067	1.02134
131.564	0.420045	1.02128
131.463	0.420031	1.02127
131.36	0.419951	1.02123
131.258	0.419952	1.02119
131.156	0.419917	1.02117
131.054	0.419938	1.02111
130.952	0.419894	1.02108
130.849	0.419891	1.02089
130.746	0.419865	1.02089
130.644	0.419845	1.0208
130.54	0.419831	1.02085
130.438	0.419825	1.02075
130.335	0.419814	1.02074
130.232	0.419793	1.02068
130.131	0.419769	1.02063
130.03	0.419756	1.02059
129.927	0.419732	1.02058
129.826	0.419729	1.02055
129.724	0.419708	1.0205
129.62	0.419666	1.02044
129.518	0.419644	1.02041
129.416	0.419644	1.02035
129.315	0.419614	1.02035
129.212	0.419583	1.02029
129.108	0.41958	1.02019
129.007	0.419559	1.02014
128.905	0.419552	1.02014
128.803	0.419539	1.02007
128.701	0.419528	1.01999
128.599	0.419499	1.01998
128.497	0.41949	1.01993
128.393	0.419474	1.01991
128.292	0.419463	1.01988
128.19	0.419462	1.01986
128.087	0.419419	1.01978
127.985	0.419437	1.01976
127.882	0.419394	1.01973
127.78	0.419399	1.0197
127.677	0.419369	1.0197
127.575	0.419355	1.01959
127.472	0.419347	1.01964
127.369	0.419347	1.01953
127.267	0.419329	1.01954
127.165	0.419299	1.01947
127.063	0.419289	1.01944
126.96	0.419281	1.01942
126.858	0.419257	1.01942
126.755	0.419249	1.01937
126.652	0.419226	1.0193
126.55	0.41921	1.01928
126.448	0.419209	1.01926
126.346	0.419201	1.0192
126.243	0.419187	1.01918
126.141	0.419162	1.01912
126.038	0.419136	1.01908
125.936	0.419113	1.01908
125.832	0.419108	1.01906
125.729	0.419093	1.01903
125.627	0.419087	1.01897
125.524	0.419072	1.0189
125.42	0.419049	1.01885
125.319	0.419045	1.01884
125.216	0.419021	1.0188
125.114	0.419017	1.01878
125.01	0.418991	1.01875
124.909	0.418989	1.01869
124.806	0.418995	1.01868
124.703	0.418962	1.01862
124.6	0.418964	1.01861
124.498	0.418929	1.01855
124.395	0.418917	1.01855
124.293	0.418918	1.01856
124.191	0.418886	1.01848
124.088	0.418881	1.01849
123.986	0.418861	1.0184
123.882	0.418844	1.01837
123.779	0.418825	1.01837
123.677	0.418807	1.01829
123.575	0.418811	1.01828
123.471	0.418804	1.01823
123.37	0.418782	1.01819
123.267	0.418768	1.01815
123.165	0.418751	1.0181
123.063	0.418707	1.01811
122.96	0.418716	1.0181
122.858	0.418693	1.01804
122.755	0.418685	1.01801
122.653	0.418675	1.01797
122.55	0.418653	1.01786
122.448	0.418646	1.01788
122.347	0.418631	1.01783
122.243	0.418621	1.01781
122.14	0.418577	1.01778
122.037	0.418568	1.01773
121.935	0.418539	1.01771
121.835	0.418491	1.01768
121.731	0.418476	1.01765
121.627	0.418476	1.01754
121.525	0.418454	1.01752
121.424	0.41844	1.01745
121.32	0.418423	1.01734
121.219	0.418405	1.0173
121.117	0.418395	1.0173
121.013	0.418372	1.01725
120.912	0.418366	1.01721
120.81	0.418357	1.01717
120.707	0.418335	1.01713
120.605	0.418343	1.0171
120.502	0.418322	1.01705
120.4	0.418301	1.01703
120.298	0.418279	1.01701
120.195	0.418285	1.01695
120.091	0.41827	1.01697
119.988	0.41827	1.01692
119.886	0.418243	1.01687
119.784	0.418239	1.01682
119.683	0.418238	1.01683
119.58	0.418201	1.0168
119.477	0.41819	1.0168
119.376	0.418176	1.01673
119.275	0.418164	1.01672
119.172	0.418143	1.01672
119.07	0.418132	1.01663
118.967	0.418115	1.0166
118.866	0.41812	1.01657
118.763	0.418082	1.01654
118.659	0.418083	1.01649
118.556	0.418063	1.01646
118.453	0.418061	1.01642
118.352	0.418046	1.01643
118.249	0.418018	1.01634
118.147	0.418021	1.01634
118.044	0.417999	1.01629
117.943	0.417994	1.01629
117.841	0.417977	1.01625
117.737	0.417974	1.01619
117.635	0.417947	1.01619
117.533	0.417917	1.01614
117.431	0.417926	1.01613
117.329	0.4179	1.01609
117.227	0.41787	1.01608
117.124	0.417854	1.01601
117.021	0.417854	1.01594
116.918	0.417823	1.01596
116.817	0.417804	1.0159
116.713	0.417808	1.01582
116.612	0.417793	1.01579
116.51	0.417761	1.01579
116.407	0.417751	1.01571
116.305	0.417706	1.01567
116.203	0.417699	1.01567
116.102	0.417691	1.01564
115.999	0.417679	1.01556
115.897	0.417661	1.01554
115.796	0.417652	1.01543
115.694	0.417635	1.01541
115.594	0.417625	1.01539
115.493	0.41762	1.01536
115.389	0.417603	1.01532
115.287	0.41759	1.0153
115.186	0.417579	1.01526
115.082	0.417562	1.01523
114.981	0.417558	1.01522
114.879	0.417558	1.01518
114.777	0.417531	1.01514
114.674	0.417519	1.01512
114.573	0.417522	1.01508
114.471	0.417487	1.01507
114.37	0.417471	1.01507
114.267	0.417471	1.015
114.165	0.417448	1.01497
114.064	0.417445	1.01498
113.977	0.417434	1.01489
113.867	0.417421	1.01485
113.764	0.417409	1.01486
113.661	0.417407	1.0148
113.561	0.417414	1.01479
113.458	0.417376	1.01476
113.358	0.417347	1.01473
113.254	0.417339	1.01471
113.153	0.417326	1.0147
113.052	0.417307	1.01472
112.951	0.417324	1.01462
112.847	0.417301	1.01456
112.745	0.41728	1.01453
112.644	0.417277	1.0145
112.542	0.417281	1.01446
112.439	0.417244	1.0145
112.338	0.417231	1.01444
112.237	0.417205	1.01439
112.133	0.417175	1.01438
112.03	0.417174	1.01439
111.929	0.41716	1.0143
111.829	0.417147	1.01427
111.727	0.417138	1.01421
111.624	0.417127	1.01414
111.522	0.417124	1.01413
111.421	0.417119	1.0141
111.32	0.417095	1.01407
111.218	0.417071	1.01405
111.118	0.417059	1.01402
111.015	0.417063	1.01401
110.912	0.417048	1.014
110.811	0.417036	1.01394
110.709	0.41703	1.01388
110.606	0.416992	1.01385
110.505	0.417009	1.01386
110.402	0.416983	1.01383
110.3	0.416974	1.0138
110.199	0.416974	1.01378
110.097	0.416941	1.01369
109.995	0.416938	1.01373
109.894	0.416924	1.01367
109.79	0.416903	1.01365
109.687	0.416898	1.01365
109.585	0.416894	1.01357
109.483	0.416878	1.01356
109.383	0.416861	1.01352
109.278	0.416847	1.01347
109.175	0.416835	1.01346
109.075	0.416825	1.01345
108.972	0.416813	1.01341
108.871	0.416794	1.01337
108.769	0.416799	1.01334
108.666	0.416777	1.01331
108.563	0.416783	1.01328
108.462	0.416766	1.01326
108.361	0.41675	1.01321
108.26	0.416747	1.01322
108.157	0.416731	1.01317
108.057	0.416714	1.01318
107.954	0.416705	1.01314
107.853	0.416703	1.0131
107.749	0.416663	1.0131
107.65	0.416648	1.01306
107.546	0.416641	1.01301
107.448	0.416617	1.01299
107.346	0.416627	1.01299
107.244	0.416622	1.01289
107.141	0.416603	1.01286
107.043	0.416589	1.01284
106.939	0.416572	1.01278
106.835	0.416531	1.01281
106.737	0.416549	1.01279
106.639	0.416523	1.01275
106.535	0.416494	1.01271
106.433	0.416493	1.01267
106.334	0.416484	1.01257
106.228	0.416475	1.01261
106.127	0.416467	1.01255
106.025	0.416463	1.01248
105.925	0.416444	1.01248
105.824	0.416436	1.01246
105.721	0.416419	1.01244
105.621	0.416418	1.01242
105.517	0.416394	1.0124
105.418	0.416376	1.01236
105.313	0.416393	1.01234
105.212	0.416382	1.0123
105.114	0.416347	1.0123
105.01	0.416357	1.01224
104.91	0.41633	1.01219
104.811	0.416332	1.01223
104.71	0.416322	1.01221
104.608	0.416307	1.01212
104.507	0.416297	1.01215
104.406	0.416267	1.01208
104.302	0.416275	1.01209
104.204	0.416257	1.01206
104.106	0.416249	1.01203
104.004	0.416245	1.012
103.903	0.416243	1.01193
103.8	0.41621	1.01195
103.699	0.416188	1.0119
103.599	0.416204	1.01189
103.496	0.416181	1.01187
103.395	0.416168	1.01187
103.294	0.416133	1.01179
103.191	0.41612	1.01174
103.089	0.416106	1.01178
102.989	0.4161	1.01172
102.886	0.416091	1.01169
102.787	0.41609	1.0116
102.685	0.416061	1.01157
102.585	0.416039	1.01154
102.484	0.416036	1.01152
102.381	0.416031	1.0115
102.279	0.416031	1.0115
102.178	0.416024	1.01143
102.078	0.41602	1.01137
101.975	0.416002	1.01137
101.873	0.415987	1.01136
101.771	0.415984	1.01135
101.671	0.415948	1.01134
101.57	0.415969	1.01133
101.469	0.415973	1.01129
101.369	0.415945	1.01125
101.268	0.415928	1.01124
101.165	0.415923	1.01115
101.065	0.41591	1.01121
100.96	0.415902	1.01121
100.858	0.415896	1.01115
100.755	0.415876	1.0111
100.655	0.41588	1.01109
100.555	0.415874	1.01106
100.451	0.415841	1.01104
100.35	0.415842	1.01103
100.249	0.415809	1.01098
100.147	0.415816	1.01099
100.045	0.415797	1.01097
99.9435	0.415793	1.01089
99.8434	0.415789	1.0109
99.7449	0.415771	1.01081
99.6446	0.415773	1.01083
99.5441	0.415742	1.01079
99.4423	0.41575	1.01078
99.3432	0.415739	1.01077
99.2422	0.415713	1.01072
99.1444	0.415712	1.01073
99.0431	0.4157	1.01065
98.9412	0.41568	1.01067
98.8395	0.41569	1.01064
98.7369	0.415682	1.01058
98.6352	0.415655	1.01058
98.5323	0.415641	1.01055
98.4338	0.41559	1.0105
98.3318	0.415573	1.01053
98.2325	0.415578	1.01051
98.13	0.415566	1.01044
98.0292	0.415577	1.01041
97.9275	0.415537	1.01028
97.8228	0.415531	1.01024
97.722	0.415521	1.01025
97.6225	0.415487	1.01022
97.5208	0.415481	1.01025
97.4202	0.415495	1.01015
97.3197	0.415463	1.01014
97.2194	0.415444	1.01011
97.1205	0.415457	1.01003
97.0195	0.415444	1.01002
96.918	0.415418	1.01005
96.8179	0.415431	1.00997
96.7176	0.415401	1.00993
96.6157	0.415395	1.00996
96.5179	0.415404	1.00993
96.4186	0.415374	1.00987
96.3179	0.415379	1.0099
96.2161	0.415364	1.00982
96.1127	0.415347	1.00981
96.0126	0.415332	1.00983
95.9113	0.415336	1.00976
95.811	0.415262	1.00977
95.7107	0.415273	1.00973
95.6105	0.415246	1.00969
95.5089	0.415235	1.00966
95.4064	0.415212	1.00967
95.307	0.415224	1.00949
95.2068	0.415201	1.00951
95.1048	0.415204	1.00945
95.0075	0.415189	1.00942
94.9048	0.415197	1.00937
94.807	0.415161	1.00939
94.7055	0.415159	1.00934
94.6054	0.415149	1.00934
94.5061	0.415135	1.00931
94.4042	0.415121	1.00933
94.3026	0.415099	1.00924
94.2053	0.415108	1.00923
94.1056	0.415103	1.00921
94.0024	0.41512	1.00918
93.9023	0.415076	1.00914
93.8036	0.415071	1.00909
93.7006	0.415074	1.00911
93.6012	0.415053	1.0091
93.4998	0.415037	1.00914
93.3983	0.41504	1.00903
93.298	0.415042	1.00902
93.1971	0.415015	1.00903
93.0978	0.41503	1.00898
92.9968	0.415014	1.00894
92.8986	0.415003	1.00894
92.7952	0.414982	1.00895
