# 'Tdn_K_86.6G'	'Rdn_Ohm_86.6G'
286.475	0.638252
286.397	0.63803
286.318	0.637971
286.237	0.637745
286.157	0.637729
286.077	0.637818
285.997	0.63775
285.913	0.637498
285.836	0.637636
285.753	0.637487
285.67	0.637347
285.598	0.637288
285.514	0.637052
285.433	0.637156
285.354	0.637104
285.273	0.636872
285.19	0.636783
285.108	0.636776
285.028	0.636591
284.947	0.636583
284.866	0.636511
284.786	0.636415
284.703	0.636443
284.625	0.636245
284.538	0.636279
284.458	0.636122
284.376	0.63607
284.296	0.636008
284.209	0.635901
284.126	0.63581
284.046	0.63562
283.96	0.635844
283.879	0.635665
283.798	0.635332
283.715	0.635502
283.632	0.635471
283.551	0.635291
283.465	0.635218
283.386	0.635104
283.302	0.635119
283.217	0.635075
283.132	0.634869
283.052	0.634727
282.968	0.634794
282.884	0.634638
282.807	0.63441
282.72	0.63462
282.636	0.634495
282.553	0.634254
282.471	0.634121
282.387	0.63412
282.304	0.634204
282.217	0.634019
282.135	0.63385
282.052	0.633837
281.965	0.633772
281.881	0.633741
281.797	0.633702
281.714	0.633283
281.628	0.633304
281.546	0.633283
281.46	0.633328
281.379	0.633081
281.295	0.632998
281.207	0.632941
281.124	0.632766
281.036	0.632844
280.952	0.632615
280.87	0.632631
280.784	0.632508
280.699	0.632495
280.615	0.632469
280.529	0.632267
280.447	0.632253
280.359	0.632243
280.276	0.632056
280.19	0.632035
280.104	0.631934
280.022	0.631748
279.937	0.631806
279.851	0.631594
279.762	0.63162
279.679	0.631402
279.591	0.631024
279.507	0.631276
279.424	0.631286
279.338	0.631073
279.253	0.631149
279.166	0.630956
279.08	0.63081
278.997	0.630691
278.91	0.630525
278.824	0.630504
278.737	0.63046
278.649	0.630442
278.566	0.630424
278.482	0.630271
278.394	0.630115
278.31	0.630065
278.223	0.630104
278.136	0.629784
278.051	0.629722
277.962	0.629875
277.877	0.629707
277.791	0.629493
277.708	0.629449
277.624	0.629319
277.535	0.629238
277.451	0.629225
277.361	0.628963
277.274	0.628986
277.192	0.629036
277.102	0.628997
277.02	0.628818
276.932	0.628714
276.844	0.628669
276.76	0.628565
276.673	0.6285
276.584	0.628263
276.5	0.628339
276.414	0.62832
276.328	0.62806
276.24	0.62806
276.153	0.628027
276.067	0.627766
275.989	0.627728
275.898	0.62752
275.809	0.627704
275.724	0.627506
275.637	0.627345
275.555	0.62729
275.468	0.627127
275.38	0.627114
275.29	0.627068
275.206	0.626803
275.119	0.62686
275.031	0.626767
274.949	0.626657
274.857	0.626664
274.772	0.626589
274.688	0.626375
274.599	0.626253
274.516	0.626225
274.43	0.626082
274.343	0.626176
274.256	0.626041
274.165	0.625932
274.082	0.625732
273.995	0.625851
273.908	0.625528
273.828	0.625583
273.739	0.625455
273.65	0.625437
273.566	0.625258
273.481	0.625266
273.391	0.624985
273.308	0.625138
273.221	0.624941
273.135	0.624855
273.047	0.624668
272.958	0.624717
272.875	0.624488
272.786	0.624588
272.7	0.624458
272.616	0.624402
272.53	0.624255
272.444	0.624176
272.357	0.624041
272.269	0.623961
272.187	0.623908
272.098	0.62388
272.012	0.623623
271.927	0.623709
271.839	0.623565
271.753	0.623462
271.667	0.623469
271.578	0.623186
271.494	0.623199
271.407	0.623165
271.322	0.623056
271.237	0.622924
271.149	0.622799
271.064	0.622755
270.976	0.622669
270.89	0.622531
270.806	0.622567
270.719	0.622353
270.633	0.622245
270.545	0.622302
270.462	0.622242
270.374	0.622078
270.287	0.621938
270.2	0.621793
270.115	0.621915
270.029	0.62166
269.945	0.621694
269.857	0.621506
269.775	0.621452
269.688	0.62134
269.596	0.621197
269.512	0.621215
269.426	0.620994
269.341	0.621029
269.257	0.620779
269.17	0.620881
269.083	0.620777
268.999	0.62068
268.909	0.620635
268.825	0.620511
268.739	0.620326
268.654	0.620227
268.571	0.620318
268.483	0.620173
268.398	0.619919
268.31	0.619926
268.226	0.619775
268.138	0.619761
268.05	0.619775
267.967	0.619458
267.885	0.61944
267.795	0.61931
267.713	0.619339
267.622	0.61938
267.539	0.61924
267.453	0.619178
267.37	0.619021
267.285	0.61893
267.194	0.618795
267.111	0.618793
267.026	0.61853
266.939	0.618571
266.852	0.618548
266.769	0.618364
266.679	0.618413
266.595	0.618174
266.511	0.618138
266.428	0.617995
266.341	0.618132
266.255	0.617965
266.169	0.617749
266.082	0.617739
265.998	0.617539
265.915	0.617549
265.828	0.617528
265.742	0.617404
265.658	0.617193
265.57	0.61724
265.487	0.617123
265.399	0.617016
265.317	0.616923
265.228	0.616868
265.142	0.616814
265.062	0.616848
264.974	0.616525
264.892	0.616525
264.803	0.616437
264.716	0.616278
264.634	0.616224
264.546	0.616185
264.463	0.616164
264.378	0.616006
264.291	0.615902
264.209	0.615946
264.121	0.61578
264.038	0.615561
263.954	0.615585
263.864	0.615471
263.784	0.615393
263.695	0.615359
263.613	0.615161
263.527	0.61513
263.443	0.615085
263.358	0.614928
263.274	0.614861
263.187	0.614817
263.104	0.614799
263.017	0.61463
262.932	0.61451
262.851	0.614434
262.761	0.614333
262.68	0.614167
262.596	0.61417
262.509	0.614079
262.424	0.613947
262.338	0.613996
262.254	0.61384
262.171	0.613671
262.087	0.613665
262.001	0.613629
261.919	0.613365
261.83	0.613427
261.749	0.61335
261.665	0.61319
261.579	0.613195
261.494	0.612985
261.411	0.612972
261.325	0.612917
261.243	0.612979
261.156	0.612703
261.075	0.612688
260.988	0.612563
260.906	0.61247
260.82	0.612452
260.735	0.6124
260.65	0.612187
260.567	0.612099
260.483	0.612083
260.4	0.61207
260.318	0.611963
260.231	0.61173
260.147	0.611644
260.064	0.611726
259.978	0.611492
259.895	0.611451
259.811	0.611436
259.724	0.611227
259.644	0.611137
259.559	0.611066
259.476	0.610991
259.391	0.611071
259.306	0.610923
259.221	0.610848
259.139	0.610684
259.057	0.610611
258.972	0.610338
258.889	0.610489
258.806	0.610341
258.722	0.610403
258.637	0.610292
258.55	0.610149
258.471	0.61003
258.387	0.609915
258.301	0.609889
258.217	0.609788
258.134	0.609877
258.053	0.609575
257.97	0.609621
257.886	0.609466
257.801	0.609203
257.715	0.60938
257.637	0.609257
257.552	0.609086
257.468	0.609096
257.384	0.608971
257.304	0.608875
257.217	0.608708
257.139	0.608698
257.051	0.608675
256.972	0.608556
256.885	0.608537
256.802	0.608371
256.719	0.608303
256.638	0.608178
256.555	0.608121
256.471	0.608246
256.388	0.608069
256.306	0.607783
256.221	0.607804
256.139	0.607825
256.054	0.607615
255.976	0.607612
255.892	0.607512
255.81	0.60744
255.727	0.607318
255.643	0.607224
255.561	0.607065
255.477	0.607045
255.397	0.607121
255.312	0.606808
255.231	0.606808
255.148	0.606686
255.065	0.606502
254.983	0.606427
254.9	0.606471
254.818	0.606374
254.734	0.606302
254.656	0.606278
254.539	0.606065
254.491	0.60607
254.405	0.606106
254.327	0.605912
254.243	0.605873
254.161	0.605558
254.076	0.605623
253.993	0.605521
253.914	0.605537
253.828	0.605425
253.748	0.605322
253.667	0.605236
253.585	0.605069
253.504	0.60509
253.42	0.604967
253.334	0.605017
253.258	0.604705
253.177	0.604616
253.095	0.604646
253.011	0.604554
252.93	0.604495
252.848	0.604396
252.766	0.604388
252.686	0.604277
252.599	0.604108
252.521	0.604047
252.434	0.604076
252.356	0.604032
252.276	0.603865
252.19	0.6038
252.11	0.60372
252.03	0.603527
251.951	0.603493
251.869	0.603506
251.785	0.603316
251.702	0.603376
251.622	0.603273
251.541	0.602982
251.459	0.602977
251.378	0.602982
251.3	0.60287
251.214	0.602735
251.134	0.602709
251.055	0.602732
250.97	0.602477
250.892	0.602407
250.809	0.602387
250.728	0.602238
250.646	0.602303
250.564	0.602082
250.48	0.601997
250.402	0.601908
250.321	0.601854
250.243	0.601728
250.159	0.601856
250.079	0.601466
249.999	0.601489
249.917	0.60153
249.835	0.601403
249.756	0.601492
249.675	0.601227
249.593	0.601026
249.514	0.601133
249.431	0.600991
249.35	0.600939
249.269	0.600764
249.19	0.600866
249.108	0.600715
249.029	0.600684
248.948	0.600489
248.869	0.600442
248.786	0.600375
248.704	0.60022
248.624	0.600131
248.543	0.600092
248.465	0.600009
248.385	0.599977
248.302	0.600035
248.222	0.599868
248.144	0.599714
248.063	0.599566
247.985	0.599712
247.902	0.599478
247.823	0.599564
247.741	0.5994
247.659	0.59933
247.58	0.599233
247.503	0.599254
247.421	0.598984
247.338	0.598898
247.258	0.598987
247.182	0.598755
247.101	0.598766
247.021	0.598618
246.94	0.598657
246.861	0.598475
246.782	0.598409
246.702	0.598245
246.622	0.598398
246.541	0.598294
246.464	0.598209
246.384	0.598114
246.302	0.597985
246.222	0.59771
246.141	0.597776
246.062	0.597697
245.985	0.597523
245.904	0.597476
245.824	0.597424
245.748	0.597235
245.664	0.597276
245.584	0.597273
245.507	0.597101
245.428	0.597068
245.349	0.596959
245.269	0.59699
245.19	0.596863
245.109	0.596972
245.03	0.596749
244.95	0.596639
244.869	0.596483
244.796	0.596343
244.713	0.596499
244.635	0.596228
244.553	0.59621
244.475	0.596147
244.397	0.596186
244.319	0.596215
244.24	0.595869
244.162	0.595771
244.083	0.595687
244.005	0.595563
243.926	0.595607
243.845	0.595565
243.768	0.595248
243.686	0.595386
243.608	0.595352
243.531	0.595159
243.452	0.595058
243.375	0.595063
243.295	0.594993
243.215	0.594981
243.136	0.594656
243.058	0.594749
242.979	0.594554
242.898	0.594518
242.821	0.594515
242.741	0.594429
242.663	0.59431
242.586	0.59437
242.507	0.594181
242.428	0.594217
242.352	0.594014
242.271	0.593998
242.195	0.593959
242.117	0.593754
242.035	0.593669
241.958	0.59371
241.881	0.593565
241.801	0.593591
241.724	0.593434
241.647	0.593447
241.568	0.593249
241.49	0.593189
241.411	0.59327
241.33	0.592825
241.255	0.592976
241.177	0.59292
241.099	0.592688
241.022	0.592618
240.945	0.592735
240.864	0.592711
240.784	0.592449
240.709	0.592514
240.627	0.592199
240.552	0.592321
240.478	0.592287
240.395	0.592167
240.32	0.592041
240.242	0.591986
240.163	0.591978
240.085	0.591773
240.006	0.591648
239.928	0.591648
239.854	0.591713
239.774	0.591713
239.698	0.591521
239.619	0.591307
239.539	0.591211
239.465	0.591333
239.387	0.591196
239.305	0.591134
239.231	0.590938
239.151	0.590816
239.077	0.590977
238.996	0.590826
238.921	0.59067
238.843	0.590416
238.765	0.59059
238.688	0.590346
238.61	0.590376
238.532	0.590413
238.457	0.590252
238.379	0.590075
238.298	0.589994
238.226	0.589974
238.146	0.589961
238.07	0.589693
237.993	0.589857
237.915	0.589522
237.84	0.589578
237.761	0.589511
237.685	0.589525
237.606	0.589477
237.531	0.589254
237.453	0.589096
237.377	0.589218
237.296	0.589041
237.221	0.588971
237.144	0.588869
237.07	0.588874
236.991	0.5887
236.915	0.588649
236.836	0.588661
236.761	0.588523
236.682	0.588502
236.604	0.588479
236.528	0.588411
236.454	0.588245
236.374	0.588243
236.3	0.588017
236.225	0.587926
236.145	0.587959
236.067	0.587759
235.992	0.587777
235.914	0.587678
235.838	0.587611
235.764	0.587423
235.686	0.587457
235.609	0.587367
235.533	0.58733
235.457	0.58732
235.382	0.587159
235.303	0.587148
235.228	0.58707
235.152	0.587047
235.076	0.587143
234.997	0.587
234.924	0.58674
234.848	0.586691
234.771	0.586654
234.696	0.586576
234.618	0.586441
234.544	0.586537
234.465	0.586225
234.388	0.586402
234.315	0.586064
234.237	0.586119
234.163	0.586063
234.084	0.585976
234.009	0.585872
233.93	0.585776
233.853	0.585604
233.78	0.5858
233.704	0.585544
233.626	0.585466
233.555	0.58543
233.476	0.585506
233.404	0.585241
233.325	0.585201
233.25	0.585129
233.178	0.585176
233.098	0.584824
233.021	0.584842
232.947	0.584673
232.871	0.584733
232.796	0.584533
232.72	0.584738
232.643	0.584538
232.569	0.58458
232.492	0.584487
232.415	0.584268
232.342	0.584289
232.263	0.584398
232.193	0.584221
232.115	0.584023
232.039	0.583964
231.967	0.5838
231.889	0.584016
231.812	0.583642
231.739	0.583603
231.663	0.583579
231.588	0.58353
231.513	0.583496
231.437	0.583402
231.363	0.583192
231.287	0.583405
231.212	0.58322
231.14	0.583191
231.061	0.583091
230.987	0.582885
230.915	0.582831
230.836	0.582818
230.762	0.5828
230.686	0.582638
230.609	0.582599
230.536	0.582357
230.463	0.58257
230.388	0.582339
230.308	0.582326
230.237	0.582094
230.164	0.582243
230.085	0.582204
230.01	0.582043
229.938	0.581978
229.862	0.581624
229.786	0.581915
229.712	0.581827
229.639	0.581419
229.566	0.581663
229.488	0.581549
229.413	0.581557
229.337	0.581476
229.263	0.581278
229.189	0.581242
229.117	0.581172
229.044	0.580967
228.965	0.581026
228.896	0.581084
228.82	0.580824
228.745	0.580683
228.668	0.580712
228.597	0.580699
228.52	0.580649
228.447	0.580437
228.371	0.580314
228.3	0.580334
228.221	0.580301
228.147	0.580202
228.074	0.580036
228.001	0.580096
227.927	0.580063
227.853	0.579967
227.779	0.57999
227.706	0.579782
227.627	0.579701
227.556	0.579722
227.483	0.579592
227.408	0.579483
227.338	0.579412
227.261	0.579275
227.188	0.579032
227.116	0.57918
227.037	0.579165
226.966	0.579113
226.891	0.579119
226.816	0.578919
226.745	0.578836
226.67	0.578893
226.599	0.578729
226.52	0.578649
226.446	0.578547
226.377	0.578415
226.302	0.578513
226.228	0.578334
226.156	0.578303
226.08	0.57825
226.006	0.578181
225.933	0.577952
225.863	0.577913
225.789	0.577817
225.713	0.577991
225.641	0.577673
225.57	0.577782
225.494	0.577655
225.423	0.577535
225.347	0.577395
225.273	0.577561
225.2	0.577322
225.129	0.577195
225.052	0.577229
224.98	0.577097
224.908	0.577128
224.836	0.576922
224.758	0.576969
224.688	0.577001
224.616	0.576769
224.542	0.576675
224.47	0.576571
224.394	0.576722
224.32	0.576561
224.252	0.576382
224.175	0.57636
224.107	0.576322
224.032	0.576083
223.958	0.57617
223.883	0.576171
223.811	0.575979
223.739	0.575952
223.667	0.575929
223.596	0.575761
223.522	0.575701
223.446	0.57568
223.375	0.575604
223.305	0.575439
223.229	0.57543
223.16	0.575383
223.086	0.575259
223.009	0.575326
222.936	0.575172
222.869	0.575092
222.795	0.575089
222.721	0.575121
222.648	0.574931
222.578	0.574923
222.499	0.574705
222.433	0.574759
222.36	0.574512
222.285	0.574561
222.212	0.574559
222.142	0.574403
222.07	0.574312
221.995	0.57432
221.921	0.574097
221.85	0.57399
221.784	0.573977
221.707	0.573881
221.635	0.573984
221.562	0.573865
221.49	0.573691
221.419	0.573834
221.343	0.573735
221.272	0.573504
221.199	0.573564
221.129	0.573597
221.059	0.573418
220.984	0.573387
220.912	0.573199
220.837	0.573213
220.767	0.573077
220.696	0.572883
220.623	0.572932
220.552	0.572927
220.48	0.572881
220.407	0.57272
220.333	0.572621
220.262	0.572602
220.192	0.57256
220.119	0.572497
220.047	0.572344
219.977	0.572435
219.905	0.572227
219.829	0.572194
219.758	0.572082
219.685	0.572106
219.616	0.571812
219.542	0.571949
219.472	0.57176
219.399	0.571817
219.329	0.571731
219.257	0.571613
219.187	0.571622
219.113	0.571437
219.043	0.571447
218.97	0.571304
218.897	0.571495
218.825	0.571367
218.754	0.57124
218.682	0.571123
218.612	0.570996
218.538	0.570951
218.466	0.570795
218.396	0.570969
218.325	0.570779
218.256	0.570691
218.183	0.570876
218.11	0.570626
218.04	0.570473
217.968	0.570429
217.898	0.570284
217.828	0.570312
217.753	0.570223
217.683	0.570234
217.612	0.570159
217.542	0.570145
217.47	0.56995
217.399	0.569901
217.327	0.569919
217.255	0.569836
217.186	0.569604
217.112	0.569542
217.042	0.569627
216.969	0.569435
216.901	0.569477
216.829	0.569316
216.758	0.569301
216.688	0.569269
216.62	0.569025
216.545	0.569002
216.476	0.569043
216.404	0.56882
216.333	0.568822
216.261	0.568653
216.192	0.568622
216.119	0.568794
216.05	0.568492
215.98	0.568609
215.907	0.5685
215.837	0.568328
215.77	0.568453
215.696	0.568336
215.626	0.568105
215.554	0.568136
215.484	0.568147
215.416	0.568061
215.342	0.568076
215.273	0.567845
215.201	0.567665
215.131	0.567595
215.058	0.567564
214.99	0.567478
214.92	0.567525
214.852	0.567486
214.779	0.567512
214.711	0.567473
214.639	0.567371
214.566	0.567231
214.501	0.567213
214.43	0.567065
214.358	0.566925
214.289	0.566787
214.217	0.566854
214.147	0.566774
214.076	0.566729
214.008	0.566636
213.937	0.566511
213.868	0.566595
213.798	0.566522
213.726	0.566381
213.656	0.566389
213.587	0.566264
213.519	0.566153
213.447	0.566176
213.377	0.566023
213.307	0.565817
213.236	0.565885
213.169	0.565833
213.098	0.565771
213.029	0.565786
212.959	0.565559
212.887	0.565586
212.816	0.565614
212.748	0.56538
212.679	0.565263
212.609	0.565165
212.537	0.565014
212.468	0.565032
212.399	0.565081
212.328	0.565027
212.259	0.564985
212.191	0.564889
212.118	0.56477
212.051	0.564653
211.977	0.564531
211.915	0.564458
211.84	0.56456
211.772	0.564378
211.7	0.564503
211.635	0.564362
211.563	0.564175
211.495	0.564162
211.424	0.564068
211.354	0.564159
211.285	0.563974
211.214	0.563943
211.144	0.563788
211.076	0.563743
211.006	0.563683
210.938	0.563647
210.87	0.563533
210.798	0.563481
210.729	0.563382
210.661	0.563273
210.59	0.563306
210.523	0.5634
210.452	0.563225
210.383	0.562992
210.312	0.562971
210.245	0.562886
210.176	0.562972
210.11	0.562935
210.035	0.56276
209.968	0.562755
209.899	0.562688
209.832	0.562698
209.763	0.562513
209.692	0.562389
209.625	0.56242
209.553	0.562355
209.484	0.562459
209.414	0.562272
209.347	0.561871
209.281	0.56204
209.21	0.561926
209.141	0.56195
209.072	0.561893
209.004	0.561887
208.933	0.561838
208.864	0.561677
208.796	0.561555
208.729	0.561555
208.661	0.561347
208.59	0.561425
208.52	0.561347
208.452	0.561141
208.383	0.561079
208.315	0.561253
208.247	0.561097
208.18	0.560943
208.11	0.560899
208.041	0.560788
207.973	0.560962
207.907	0.560708
207.838	0.560715
207.765	0.560585
207.701	0.560548
207.632	0.560377
207.56	0.560395
207.492	0.560226
207.427	0.560445
207.357	0.560271
207.288	0.560176
207.221	0.560114
207.15	0.560166
207.081	0.560083
207.015	0.559943
206.946	0.559839
206.878	0.559657
206.808	0.55955
206.742	0.559524
206.674	0.559527
206.607	0.559628
206.54	0.55933
206.469	0.559333
206.4	0.559335
206.333	0.559257
206.266	0.559145
206.197	0.558963
206.129	0.559191
206.061	0.559064
205.995	0.558947
205.927	0.558807
205.858	0.558833
205.792	0.558708
205.721	0.558767
205.653	0.558597
205.587	0.558381
205.519	0.558358
205.451	0.558303
205.386	0.558256
205.314	0.55809
205.247	0.558139
205.179	0.558087
205.113	0.557811
205.022	0.557759
204.955	0.55783
204.889	0.557564
204.818	0.557567
204.749	0.55757
204.683	0.557396
204.616	0.557557
204.548	0.557377
204.479	0.557429
204.416	0.557344
204.351	0.557185
204.28	0.557315
204.213	0.556967
204.145	0.556938
204.078	0.557003
204.007	0.556556
203.942	0.556673
203.876	0.556662
203.807	0.55661
203.74	0.556649
203.673	0.556613
203.607	0.556405
203.535	0.55645
203.469	0.556486
203.403	0.556179
203.339	0.55621
203.267	0.556028
203.199	0.556093
203.133	0.556061
203.066	0.55598
203.001	0.555737
202.933	0.555898
202.864	0.555658
202.799	0.555724
202.731	0.555638
202.662	0.555458
202.599	0.555521
202.53	0.555449
202.462	0.555425
202.391	0.555524
202.327	0.555313
202.26	0.555214
202.195	0.555336
202.127	0.555017
202.06	0.555042
201.994	0.555014
201.929	0.555001
201.86	0.554742
201.794	0.554637
201.727	0.554757
201.66	0.554615
201.591	0.554531
201.525	0.554614
201.459	0.554422
201.392	0.554385
201.324	0.554373
201.257	0.554235
201.191	0.554261
201.123	0.554087
201.057	0.554082
200.992	0.554092
200.923	0.553949
200.857	0.553769
200.791	0.553809
200.725	0.553803
200.658	0.553748
200.59	0.553585
200.525	0.553563
200.458	0.553475
200.389	0.553451
200.324	0.553556
200.259	0.553288
200.192	0.55328
200.124	0.553348
200.057	0.553041
199.991	0.55314
199.924	0.553039
199.859	0.552891
199.79	0.552956
199.725	0.552922
199.659	0.552768
199.593	0.552701
199.525	0.552646
199.461	0.55256
199.394	0.552456
199.327	0.552521
199.262	0.552448
199.195	0.552397
199.128	0.552386
199.063	0.552188
198.996	0.552224
198.93	0.552084
198.862	0.551952
198.799	0.551796
198.731	0.551837
198.664	0.551734
198.598	0.551711
198.531	0.551702
198.464	0.551721
198.398	0.551636
198.334	0.551571
198.269	0.551497
198.2	0.551401
198.135	0.551284
198.068	0.551193
198.004	0.55133
197.939	0.551175
197.87	0.551073
197.804	0.551144
197.734	0.550923
197.675	0.550809
197.608	0.55077
197.541	0.550975
197.476	0.550748
197.41	0.550628
197.343	0.550509
197.276	0.55059
197.213	0.550551
197.146	0.55033
197.082	0.550289
197.012	0.550276
196.951	0.550156
196.881	0.550156
196.816	0.550094
196.751	0.550102
196.683	0.549964
196.618	0.549907
196.553	0.549818
196.486	0.549883
196.422	0.549774
196.355	0.549616
196.289	0.549574
196.226	0.549446
196.162	0.549303
196.093	0.549277
196.03	0.549522
195.963	0.549251
195.896	0.54935
195.832	0.549057
195.767	0.549067
195.702	0.549088
195.633	0.549072
195.567	0.549002
195.504	0.548947
195.44	0.548768
195.374	0.548737
195.306	0.548633
195.245	0.548659
195.178	0.548609
195.114	0.548554
195.047	0.548513
194.982	0.54831
194.915	0.548323
194.852	0.548207
194.787	0.548219
194.72	0.548183
194.656	0.548024
194.589	0.548048
194.522	0.547959
194.46	0.547946
194.378	0.547887
194.329	0.547775
194.264	0.547723
194.198	0.547642
194.133	0.547585
194.07	0.547539
194.003	0.547739
193.937	0.54748
193.873	0.547344
193.806	0.5473
193.744	0.547086
193.681	0.547172
193.613	0.547106
193.547	0.54687
193.482	0.547125
193.417	0.54681
193.35	0.54672
193.289	0.546714
193.225	0.546753
193.158	0.5468
193.094	0.546699
193.03	0.546548
192.966	0.546426
192.9	0.546488
192.835	0.546379
192.77	0.546189
192.704	0.546363
192.64	0.546353
192.576	0.546267
192.511	0.546049
192.448	0.54607
192.383	0.545986
192.315	0.545843
192.251	0.545775
192.19	0.545734
192.124	0.545615
192.057	0.545708
191.993	0.545716
191.929	0.545513
191.865	0.545503
191.798	0.545365
191.736	0.545321
191.671	0.545258
191.605	0.545165
191.544	0.545192
191.478	0.545178
191.414	0.545192
191.351	0.54509
191.284	0.544989
191.223	0.54483
191.157	0.54478
191.092	0.54478
191.029	0.544793
190.964	0.544544
190.902	0.544655
190.835	0.544537
190.772	0.5445
190.708	0.54451
190.644	0.544181
190.577	0.544305
190.516	0.544198
190.449	0.544152
190.386	0.544042
190.321	0.54398
190.257	0.544068
190.195	0.543907
190.131	0.543788
190.068	0.543805
190.002	0.543806
189.939	0.54372
189.876	0.543596
189.812	0.543388
189.747	0.543367
189.684	0.543504
189.619	0.543379
189.556	0.543328
189.49	0.543546
189.427	0.543112
189.364	0.543171
189.298	0.542999
189.237	0.542976
189.171	0.542758
189.108	0.542944
189.044	0.542896
188.982	0.542602
188.912	0.542802
188.854	0.542633
188.787	0.542748
188.726	0.542438
188.664	0.542514
188.597	0.542428
188.534	0.542311
188.472	0.542293
188.407	0.542202
188.342	0.542009
188.28	0.542113
188.216	0.542132
188.152	0.542134
188.09	0.541884
188.025	0.541801
187.963	0.541773
187.898	0.541706
187.835	0.541523
187.77	0.541672
187.708	0.541493
187.643	0.541529
187.581	0.541472
187.516	0.541253
187.456	0.541367
187.388	0.541302
187.326	0.541186
187.264	0.541006
187.198	0.54111
187.137	0.541064
187.071	0.54098
187.009	0.54097
186.945	0.540775
186.885	0.540801
186.819	0.540801
186.755	0.540731
186.692	0.540629
186.628	0.540387
186.565	0.54045
186.503	0.540323
186.437	0.540409
186.375	0.540385
186.313	0.540478
186.249	0.54013
186.186	0.540141
186.123	0.540293
186.06	0.540091
185.999	0.53988
185.934	0.540003
185.87	0.539779
185.808	0.539758
185.744	0.539761
185.679	0.53961
185.619	0.539634
185.554	0.53966
185.491	0.539626
185.43	0.539598
185.364	0.539454
185.304	0.539426
185.239	0.539472
185.178	0.539457
185.114	0.539353
185.05	0.539129
184.986	0.53922
184.925	0.539127
184.863	0.539036
184.799	0.538908
184.739	0.538914
184.674	0.538852
184.611	0.538794
184.549	0.538799
184.483	0.538861
184.423	0.538703
184.359	0.538547
184.295	0.53864
184.233	0.538539
184.17	0.538425
184.108	0.53844
184.045	0.538412
183.982	0.538404
183.92	0.538261
183.86	0.538349
183.795	0.538176
183.733	0.538196
183.668	0.538072
183.603	0.537952
183.544	0.537897
183.479	0.537931
