# 'Tdn_K_94.2G'	'Rdn_Ohm_94.2G'
280.721	0.498185
280.618	0.498087
280.515	0.498068
280.413	0.497969
280.31	0.497804
280.207	0.497726
280.106	0.497811
280.003	0.497603
279.897	0.497605
279.795	0.497517
279.69	0.497564
279.587	0.497229
279.481	0.497161
279.379	0.496963
279.276	0.497091
279.173	0.49693
279.072	0.496945
278.965	0.49674
278.861	0.496919
278.76	0.496563
278.658	0.496557
278.551	0.496412
278.447	0.49642
278.341	0.496191
278.238	0.49623
278.135	0.4961
278.029	0.495996
277.927	0.495918
277.829	0.495825
277.724	0.495764
277.62	0.49566
277.517	0.495613
277.414	0.495603
277.31	0.495483
277.207	0.495356
277.104	0.495283
277.003	0.495179
276.899	0.495107
276.796	0.494938
276.694	0.494881
276.594	0.494958
276.491	0.494808
276.384	0.494685
276.284	0.494529
276.18	0.494444
276.077	0.494615
275.978	0.494293
275.873	0.49435
275.771	0.494163
275.666	0.494189
275.56	0.494087
275.459	0.493965
275.36	0.493874
275.255	0.493773
275.154	0.493892
275.051	0.493671
274.95	0.493346
274.851	0.493463
274.746	0.493364
274.644	0.493374
274.544	0.493239
274.444	0.493034
274.342	0.493049
274.236	0.492858
274.135	0.492816
274.032	0.492751
273.928	0.492746
273.825	0.492554
273.72	0.492586
273.618	0.492488
273.51	0.492722
273.408	0.492334
273.305	0.492314
273.2	0.492217
273.096	0.492088
272.994	0.491922
272.889	0.49204
272.787	0.491775
272.683	0.491838
272.582	0.49157
272.476	0.491562
272.377	0.491425
272.275	0.491519
272.171	0.491336
272.062	0.491281
271.962	0.491204
271.86	0.491214
271.757	0.491201
271.655	0.490837
271.55	0.490871
271.45	0.490811
271.349	0.490569
271.245	0.490754
271.14	0.49038
271.039	0.490611
270.937	0.490492
270.834	0.490283
270.732	0.49019
270.63	0.490185
270.525	0.490057
270.421	0.489955
270.316	0.4898
270.216	0.48995
270.111	0.489734
270.009	0.489605
269.905	0.489596
269.801	0.489449
269.697	0.489397
269.596	0.489275
269.493	0.489142
269.392	0.489264
269.291	0.489069
269.185	0.488948
269.077	0.489009
268.974	0.488853
268.877	0.488684
268.768	0.488627
268.666	0.488694
268.562	0.48869
268.462	0.488422
268.357	0.488315
268.258	0.488326
268.151	0.488084
268.048	0.488115
267.942	0.487948
267.842	0.488136
267.74	0.4878
267.636	0.4878
267.532	0.487737
267.43	0.487512
267.326	0.487598
267.224	0.487346
267.115	0.487305
267.019	0.487228
266.912	0.487307
266.813	0.48701
266.704	0.486985
266.604	0.487064
266.502	0.486964
266.397	0.486872
266.297	0.486805
266.189	0.486714
266.086	0.486602
265.98	0.486688
265.877	0.48636
265.772	0.486337
265.668	0.486288
265.565	0.486243
265.461	0.485941
265.363	0.485965
265.255	0.485942
265.156	0.485877
265.053	0.485877
264.95	0.485601
264.848	0.485618
264.745	0.485476
264.642	0.485391
264.538	0.485375
264.438	0.485266
264.332	0.48523
264.231	0.48522
264.12	0.484871
264.021	0.48477
263.917	0.484788
263.815	0.484707
263.712	0.484777
263.611	0.484616
263.507	0.484455
263.404	0.48439
263.299	0.484361
263.197	0.484338
263.091	0.484235
262.991	0.484127
262.887	0.484144
262.785	0.484104
262.683	0.48394
262.582	0.48387
262.476	0.483776
262.374	0.483751
262.275	0.483524
262.171	0.483701
262.072	0.483592
261.969	0.48342
261.865	0.483332
261.762	0.483391
261.659	0.483301
261.56	0.483088
261.457	0.483004
261.351	0.483062
261.253	0.482805
261.147	0.482781
261.046	0.482732
260.945	0.48249
260.84	0.482552
260.741	0.482461
260.64	0.482427
260.534	0.482248
260.43	0.482263
260.328	0.482035
260.228	0.482136
260.123	0.481988
260.018	0.481944
259.92	0.481848
259.82	0.481744
259.715	0.481675
259.611	0.481653
259.51	0.481439
259.406	0.481317
259.308	0.481159
259.201	0.481221
259.099	0.481332
258.998	0.481164
258.891	0.481177
258.791	0.480948
258.689	0.480935
258.585	0.480881
258.481	0.480761
258.377	0.480704
258.274	0.480603
258.171	0.480519
258.074	0.480425
257.97	0.480512
257.868	0.480314
257.764	0.480184
257.663	0.480115
257.562	0.480148
257.458	0.480078
257.353	0.480088
257.253	0.47982
257.154	0.479698
257.051	0.479838
256.947	0.47952
256.844	0.479557
256.741	0.479385
256.642	0.479438
256.539	0.47936
256.435	0.479266
256.336	0.479183
256.235	0.479037
256.134	0.479037
256.031	0.478883
255.928	0.478749
255.826	0.478606
255.722	0.478707
255.621	0.478684
255.518	0.478486
255.419	0.478483
255.317	0.478442
255.21	0.478397
255.107	0.478304
255.004	0.478052
254.905	0.478049
254.803	0.478002
254.702	0.477909
254.598	0.477833
254.494	0.477776
254.394	0.477668
254.288	0.477623
254.19	0.477706
254.089	0.477389
253.988	0.477512
253.882	0.477295
253.782	0.477173
253.679	0.477102
253.58	0.477144
253.475	0.476986
253.374	0.476903
253.274	0.476929
253.173	0.476703
253.071	0.476789
252.97	0.476686
252.87	0.476762
252.769	0.476432
252.667	0.476325
252.565	0.476245
252.464	0.476142
252.362	0.476058
252.262	0.47616
252.16	0.475972
252.055	0.476022
251.955	0.475782
251.855	0.475756
251.754	0.475722
251.649	0.475587
251.548	0.475429
251.445	0.475419
251.345	0.475611
251.239	0.475458
251.138	0.475231
251.041	0.475203
250.936	0.475065
250.834	0.475052
250.733	0.474979
250.631	0.474844
250.529	0.474812
250.428	0.474696
250.326	0.474509
250.223	0.474493
250.121	0.474418
250.019	0.474266
249.915	0.474428
249.814	0.474212
249.714	0.474093
249.613	0.474141
249.509	0.473963
249.409	0.473997
249.305	0.474018
249.206	0.473749
249.103	0.473768
249	0.473747
248.899	0.473479
248.8	0.473516
248.694	0.473412
248.597	0.47323
248.493	0.473347
248.393	0.473235
248.292	0.473222
248.189	0.47302
248.087	0.473027
247.986	0.472819
247.882	0.472793
247.784	0.472637
247.68	0.472694
247.579	0.47263
247.477	0.472637
247.374	0.472447
247.27	0.472361
247.171	0.47229
247.07	0.472204
246.97	0.471971
246.867	0.472003
246.768	0.471977
246.666	0.471883
246.564	0.471683
246.46	0.471904
246.359	0.471928
246.254	0.471712
246.154	0.471647
246.052	0.471514
245.951	0.471408
245.851	0.471114
245.749	0.471228
245.644	0.471104
245.546	0.471226
245.441	0.471057
245.342	0.471026
245.242	0.470911
245.137	0.470899
245.036	0.470667
244.935	0.470742
244.831	0.470365
244.732	0.470516
244.63	0.470493
244.528	0.470301
244.428	0.470322
244.327	0.470108
244.226	0.470291
244.124	0.470033
244.02	0.469788
243.921	0.469841
243.817	0.469874
243.714	0.469666
243.612	0.46969
243.507	0.469565
243.408	0.4697
243.304	0.469419
243.204	0.4692
243.105	0.469489
243	0.469281
242.901	0.469064
242.799	0.46911
242.698	0.469008
242.593	0.468816
242.493	0.468953
242.391	0.468717
242.288	0.468543
242.185	0.468457
242.083	0.46852
241.98	0.468542
241.882	0.468442
241.778	0.468358
241.676	0.468223
241.575	0.468135
241.476	0.468304
241.374	0.467938
241.272	0.467893
241.172	0.467966
241.071	0.467722
240.97	0.467614
240.869	0.46768
240.769	0.467483
240.667	0.46742
240.569	0.467477
240.464	0.467373
240.364	0.467227
240.261	0.467293
240.157	0.467194
240.056	0.4671
239.952	0.467064
239.852	0.466835
239.752	0.466991
239.649	0.466728
239.549	0.466662
239.446	0.466656
239.346	0.466666
239.244	0.466614
239.141	0.466531
239.04	0.466341
238.938	0.466287
238.832	0.46604
238.734	0.466198
238.63	0.465926
238.53	0.46596
238.425	0.465923
238.321	0.466141
238.222	0.465876
238.12	0.465718
238.017	0.465782
237.917	0.465627
237.813	0.46561
237.712	0.465281
237.612	0.46533
237.512	0.465262
237.41	0.465164
237.306	0.465226
237.205	0.465091
237.105	0.464984
237.006	0.464865
236.899	0.464878
236.8	0.464844
236.698	0.464626
236.597	0.464597
236.494	0.46445
236.391	0.464462
236.29	0.464439
236.19	0.464311
236.086	0.464392
235.984	0.464161
235.885	0.464116
235.78	0.464088
235.68	0.463981
235.578	0.463853
235.477	0.463945
235.375	0.463664
235.273	0.463679
235.172	0.463641
235.067	0.463396
234.967	0.463427
234.863	0.463264
234.758	0.463323
234.657	0.463263
234.555	0.463048
234.452	0.463153
234.351	0.462975
234.251	0.4627
234.15	0.462895
234.046	0.462741
233.942	0.462539
233.84	0.462552
233.739	0.462432
233.638	0.462427
233.537	0.462289
233.434	0.46226
233.335	0.46211
233.233	0.462237
233.131	0.462154
233.03	0.462203
232.93	0.461917
232.828	0.461857
232.726	0.461923
232.621	0.461751
232.519	0.461847
232.418	0.461629
232.315	0.461363
232.215	0.461395
232.113	0.461223
232.012	0.461281
231.91	0.461192
231.813	0.461102
231.712	0.46107
231.611	0.460911
231.508	0.460958
231.409	0.460885
231.306	0.460679
231.204	0.46063
231.105	0.460742
231.002	0.460678
230.903	0.460446
230.802	0.460418
230.696	0.460511
230.596	0.460233
230.496	0.460274
230.395	0.460129
230.294	0.460134
230.192	0.460108
230.092	0.459845
229.988	0.459791
229.887	0.459937
229.786	0.45971
229.68	0.459593
229.581	0.459725
229.478	0.459582
229.377	0.459392
229.278	0.459312
229.175	0.459261
229.075	0.459268
228.971	0.459003
228.869	0.459195
228.767	0.459001
228.666	0.459158
228.565	0.45887
228.461	0.458858
228.361	0.458652
228.257	0.45868
228.157	0.458501
228.057	0.458561
227.955	0.458382
227.853	0.458429
227.753	0.458276
227.654	0.45828
227.55	0.458109
227.45	0.458226
227.345	0.457984
227.245	0.458065
227.143	0.457919
227.041	0.457729
226.94	0.457685
226.837	0.457706
226.734	0.457589
226.633	0.45749
226.531	0.457527
226.429	0.457485
226.327	0.457321
226.226	0.457303
226.128	0.45697
226.026	0.45703
225.925	0.456913
225.826	0.456981
225.725	0.456892
225.625	0.456617
225.522	0.456609
225.418	0.456739
225.317	0.456435
225.215	0.45658
225.114	0.456341
225.011	0.45646
224.91	0.456386
224.807	0.456172
224.705	0.456172
224.601	0.45605
224.499	0.45597
224.396	0.455941
224.301	0.455928
224.196	0.455691
224.095	0.45554
223.994	0.45573
223.891	0.455551
223.79	0.455626
223.686	0.455512
223.583	0.455304
223.48	0.455332
223.377	0.455052
223.278	0.455117
223.176	0.455036
223.077	0.455031
222.974	0.454976
222.873	0.454914
222.77	0.454802
222.67	0.454566
222.569	0.454722
222.464	0.454608
222.363	0.454553
222.261	0.454568
222.159	0.454464
222.059	0.454306
221.958	0.454327
221.857	0.454043
221.754	0.454069
221.651	0.45411
221.552	0.453934
221.451	0.453937
221.349	0.453937
221.246	0.453718
221.145	0.453511
221.044	0.453695
220.942	0.453469
220.841	0.45329
220.741	0.453458
220.641	0.453253
220.536	0.453232
220.435	0.452998
220.334	0.453136
220.232	0.452956
220.132	0.4531
220.031	0.4529
219.925	0.452731
219.824	0.452689
219.72	0.452788
219.62	0.452507
219.518	0.452486
219.417	0.452554
219.317	0.452141
219.214	0.452343
219.113	0.452369
219.012	0.452328
218.91	0.452141
218.806	0.451959
218.703	0.451891
218.602	0.452071
218.5	0.451696
218.399	0.451933
218.299	0.451722
218.196	0.451652
218.1	0.45147
217.994	0.451361
217.893	0.451366
217.794	0.451351
217.694	0.451267
217.589	0.45116
217.488	0.451124
217.382	0.451168
217.284	0.450979
217.182	0.450943
217.079	0.450688
216.977	0.450833
216.876	0.450727
216.774	0.450802
216.672	0.450511
216.571	0.450562
216.471	0.450296
216.369	0.450205
216.268	0.44998
216.168	0.450095
216.065	0.450211
215.961	0.45023
215.86	0.450097
215.758	0.450043
215.657	0.449754
215.555	0.449829
215.454	0.449788
215.352	0.449575
215.251	0.449562
215.15	0.449585
215.048	0.449395
214.947	0.449393
214.849	0.449218
214.746	0.449403
214.643	0.449061
214.543	0.448928
214.44	0.449016
214.339	0.448985
214.238	0.448902
214.138	0.448842
214.038	0.448797
213.935	0.44858
213.835	0.44872
213.732	0.44834
213.631	0.448587
213.529	0.448372
213.428	0.44831
213.327	0.448314
213.224	0.448146
213.122	0.448065
213.021	0.44814
212.918	0.447979
212.817	0.447776
212.718	0.447766
212.617	0.447927
212.516	0.447802
212.413	0.447703
212.313	0.44749
212.212	0.447444
212.109	0.447441
212.008	0.447306
211.907	0.4471
211.806	0.446981
211.703	0.447059
211.602	0.447064
211.5	0.446942
211.399	0.446911
211.3	0.446679
211.197	0.446903
211.095	0.446687
210.995	0.446656
210.894	0.446518
210.792	0.446586
210.693	0.446375
210.589	0.446335
210.488	0.446292
210.388	0.446292
210.282	0.44623
210.184	0.446045
210.082	0.445977
209.982	0.446001
209.881	0.445852
209.78	0.445843
209.677	0.445751
209.576	0.445626
209.477	0.445619
209.373	0.445535
209.274	0.445281
209.172	0.445513
209.072	0.445282
208.97	0.445169
208.869	0.445222
208.768	0.44513
208.663	0.445046
208.56	0.444912
208.46	0.44479
208.358	0.444894
208.254	0.444671
208.155	0.444694
208.053	0.444501
207.952	0.444616
207.845	0.444519
207.745	0.444447
207.641	0.444337
207.542	0.444179
207.438	0.444203
207.335	0.444099
207.233	0.443937
207.134	0.443929
207.03	0.443909
206.929	0.443849
206.829	0.443664
206.726	0.443615
206.622	0.443662
206.524	0.443667
206.422	0.44337
206.323	0.443393
206.22	0.443176
206.119	0.443232
206.017	0.44304
205.916	0.442972
205.811	0.442914
205.712	0.443012
205.608	0.442845
205.504	0.442796
205.405	0.442666
205.299	0.442746
205.199	0.442768
205.098	0.442442
204.994	0.442318
204.894	0.442373
204.792	0.442539
204.691	0.442247
204.589	0.44224
204.485	0.442055
204.383	0.441988
204.285	0.441938
204.181	0.441917
204.081	0.44181
203.978	0.441738
203.876	0.441608
203.776	0.44164
203.674	0.441429
203.572	0.441439
203.472	0.441304
203.369	0.441301
203.269	0.441257
203.166	0.441117
203.067	0.440839
202.966	0.440865
202.86	0.441
202.756	0.440904
202.658	0.440625
202.556	0.440748
202.455	0.440618
202.353	0.440566
202.252	0.440374
202.149	0.440428
202.048	0.440402
201.946	0.440285
201.846	0.440192
201.742	0.4403
201.641	0.44021
201.539	0.440017
201.438	0.439885
201.333	0.43996
201.233	0.439794
201.131	0.439643
201.032	0.439643
200.931	0.439781
200.831	0.43954
200.73	0.439482
200.627	0.439346
200.528	0.439412
200.425	0.439276
200.325	0.439263
200.222	0.439003
200.123	0.439017
200.019	0.4391
199.919	0.439061
199.816	0.438847
199.713	0.438788
199.613	0.438669
199.509	0.438544
199.41	0.438661
199.306	0.438523
199.206	0.438606
199.105	0.438399
199.005	0.438508
198.903	0.438369
198.801	0.438314
198.7	0.438158
198.595	0.438095
198.494	0.438164
198.394	0.43792
198.292	0.437759
198.19	0.437829
198.088	0.43787
197.987	0.437839
197.884	0.437665
197.782	0.437559
197.68	0.437447
197.578	0.437489
197.478	0.437351
197.376	0.437213
197.273	0.437049
197.173	0.436997
197.071	0.437143
196.97	0.437145
196.869	0.436851
196.768	0.436904
196.668	0.436909
196.565	0.436704
196.464	0.43661
196.363	0.43644
196.262	0.436423
196.16	0.436383
196.06	0.436477
195.958	0.4363
195.856	0.43631
195.752	0.436139
195.651	0.436127
195.552	0.43609
195.45	0.436094
195.35	0.435908
195.248	0.435895
195.145	0.435726
195.043	0.435726
194.942	0.435554
194.837	0.435599
194.735	0.43565
194.634	0.435616
194.531	0.435304
194.429	0.435266
194.325	0.435089
194.226	0.435118
194.123	0.435024
194.021	0.434986
193.922	0.435009
193.821	0.434998
193.718	0.434787
193.616	0.434982
193.515	0.434709
193.412	0.43457
193.31	0.434288
193.208	0.434478
193.106	0.434322
193.005	0.434387
192.902	0.434301
192.803	0.434231
192.698	0.434151
192.596	0.434141
192.494	0.434101
192.392	0.43406
192.289	0.433896
192.188	0.433902
192.086	0.433802
191.986	0.433586
191.881	0.433712
191.78	0.433657
191.679	0.43354
191.577	0.433361
191.476	0.433337
191.375	0.433257
191.275	0.433152
191.174	0.433181
191.073	0.432957
190.971	0.432921
190.869	0.432838
190.767	0.43289
190.665	0.43282
190.565	0.43281
190.463	0.432731
190.362	0.432555
190.26	0.432633
190.155	0.43244
190.054	0.432449
189.953	0.432253
189.85	0.43231
189.751	0.432427
189.647	0.431957
189.544	0.432164
189.444	0.432003
189.34	0.431796
189.239	0.432008
189.137	0.431783
189.036	0.431637
188.935	0.431656
188.833	0.431746
188.732	0.431632
188.63	0.431578
188.529	0.43132
188.427	0.431262
188.326	0.431237
188.225	0.431336
188.12	0.43119
188.019	0.431099
187.919	0.430915
187.817	0.431031
187.714	0.430865
187.611	0.430759
187.512	0.430863
187.411	0.43071
187.31	0.430594
187.208	0.430592
187.107	0.430434
187.005	0.430328
186.904	0.430394
186.801	0.430244
186.7	0.430114
186.597	0.430205
186.494	0.430106
186.393	0.43009
186.29	0.429796
186.189	0.429632
186.086	0.429826
185.985	0.429769
185.881	0.429589
185.779	0.429557
185.678	0.429659
185.576	0.429482
185.474	0.429402
185.374	0.4293
185.272	0.429272
185.171	0.429235
185.067	0.429012
184.967	0.428898
184.864	0.428991
184.763	0.428895
184.661	0.428869
184.56	0.428871
184.458	0.428772
184.357	0.42864
184.256	0.428497
184.153	0.428557
184.052	0.428437
183.948	0.428387
183.85	0.42826
183.748	0.428287
183.645	0.428224
183.544	0.428253
183.444	0.428125
183.344	0.428072
183.243	0.427842
183.142	0.427881
183.04	0.427647
182.935	0.427683
182.833	0.427658
182.732	0.427782
182.63	0.427549
182.527	0.427488
182.425	0.427332
182.324	0.42732
182.224	0.427377
182.121	0.42726
182.019	0.427234
181.917	0.426999
181.815	0.426982
181.714	0.426956
181.612	0.426852
181.51	0.426813
181.409	0.426706
181.306	0.426561
181.205	0.426675
181.103	0.426631
181.004	0.426595
180.902	0.426521
180.801	0.426253
180.698	0.426361
180.597	0.426033
180.493	0.426311
180.392	0.426173
180.288	0.426044
180.188	0.426002
180.085	0.425949
179.986	0.425783
179.883	0.425575
179.781	0.425636
179.681	0.42575
179.578	0.425652
179.475	0.425622
179.375	0.425323
179.272	0.425456
179.171	0.425248
179.07	0.425204
178.97	0.425201
178.868	0.425155
178.767	0.424957
178.667	0.424908
178.565	0.424944
178.464	0.424766
178.363	0.424785
178.261	0.424497
178.161	0.424668
178.057	0.424616
177.957	0.424578
177.853	0.424385
177.752	0.424325
177.65	0.424287
177.549	0.424242
177.447	0.424302
177.343	0.424203
177.244	0.424011
177.143	0.424071
177.04	0.424044
176.938	0.423813
176.837	0.423816
176.735	0.423696
176.633	0.42364
176.53	0.423592
176.43	0.423449
176.327	0.423603
176.223	0.423348
176.12	0.423337
176.019	0.423249
175.918	0.423106
175.817	0.423239
175.716	0.423121
175.613	0.422994
175.511	0.422914
175.41	0.422841
175.307	0.422722
175.205	0.422797
175.106	0.422909
175.004	0.422524
174.903	0.422547
174.798	0.422469
174.696	0.422618
174.595	0.422243
174.49	0.422336
174.391	0.422391
174.291	0.422116
174.19	0.422127
174.087	0.422041
173.985	0.422048
173.884	0.421889
173.782	0.421708
173.679	0.42183
173.577	0.421853
173.476	0.421619
173.376	0.421607
173.274	0.42164
173.172	0.421429
173.07	0.421289
172.968	0.421261
172.867	0.421344
172.768	0.42116
172.663	0.421237
172.563	0.421154
172.463	0.420975
172.361	0.420886
172.26	0.420918
172.158	0.420808
172.056	0.420507
171.953	0.420933
171.852	0.420648
171.751	0.420712
171.649	0.42046
171.547	0.420385
171.446	0.420463
171.342	0.420176
171.241	0.420179
171.141	0.420137
171.038	0.420034
170.937	0.420117
170.835	0.419995
170.734	0.419833
170.633	0.420039
170.531	0.419803
170.43	0.419758
170.328	0.419727
170.227	0.419524
170.123	0.419563
170.025	0.419402
169.923	0.419493
169.822	0.419402
169.72	0.419264
169.619	0.419367
169.516	0.419266
169.417	0.41896
169.315	0.419056
169.212	0.419072
169.111	0.418874
169.01	0.418914
168.907	0.418752
168.806	0.41882
168.705	0.418641
168.603	0.418569
168.5	0.418653
168.398	0.418606
168.296	0.418238
168.195	0.418392
168.094	0.418214
167.992	0.418143
167.891	0.418227
167.79	0.418061
167.689	0.418071
167.586	0.417933
167.486	0.417994
167.385	0.417886
167.281	0.417592
167.181	0.417731
167.079	0.417585
166.977	0.417598
166.875	0.417463
166.775	0.417475
166.673	0.417577
166.57	0.417182
166.47	0.417349
166.368	0.417111
166.266	0.417174
166.164	0.417216
166.063	0.417096
165.96	0.417047
165.859	0.416963
165.759	0.416961
165.656	0.41679
165.554	0.416852
165.452	0.416635
165.35	0.41667
165.249	0.416675
165.145	0.416498
165.044	0.416422
164.942	0.416525
164.841	0.416416
164.739	0.416324
164.637	0.416092
164.536	0.416169
164.434	0.416077
164.332	0.416242
164.23	0.416049
164.127	0.41589
164.026	0.416011
163.924	0.415745
163.823	0.415859
163.723	0.415752
163.619	0.415636
163.518	0.415498
163.416	0.415461
163.314	0.415459
163.212	0.415339
163.11	0.415295
163.009	0.415267
162.906	0.415189
162.805	0.415137
162.704	0.414945
162.602	0.414876
162.5	0.414994
162.399	0.414817
162.297	0.414791
162.196	0.414861
162.095	0.414756
161.993	0.414523
161.89	0.414624
161.79	0.414469
161.689	0.414476
161.584	0.414513
161.486	0.414484
161.382	0.414377
161.28	0.41432
161.179	0.414162
161.076	0.414065
160.975	0.413918
160.873	0.414019
160.771	0.413988
160.671	0.413917
160.569	0.413793
160.466	0.413743
160.365	0.413772
160.264	0.413428
160.161	0.41359
160.06	0.413553
159.958	0.413247
159.856	0.413221
159.756	0.413209
159.654	0.413117
159.553	0.413092
159.452	0.413156
159.351	0.413112
159.248	0.412948
159.146	0.413083
159.044	0.412894
158.944	0.413073
158.841	0.412895
158.739	0.412654
158.638	0.412654
158.536	0.412465
158.434	0.412696
158.334	0.412396
158.232	0.412433
158.131	0.412438
158.028	0.412311
157.927	0.412433
157.823	0.412275
157.723	0.412098
157.624	0.412213
157.519	0.412035
157.418	0.411965
157.317	0.411824
157.215	0.411833
157.113	0.411773
157.012	0.41171
156.911	0.411747
156.809	0.411661
156.709	0.411398
156.608	0.411436
156.506	0.411453
156.404	0.411295
156.302	0.411167
156.201	0.411069
156.099	0.411142
155.998	0.411196
155.894	0.410967
155.794	0.41083
155.693	0.410813
155.591	0.410874
155.49	0.410775
155.389	0.410863
155.286	0.410647
155.185	0.410689
155.083	0.410497
154.982	0.410505
154.88	0.410346
154.778	0.410364
154.677	0.410282
154.576	0.410297
154.472	0.410066
154.371	0.41002
154.27	0.410068
154.166	0.409995
154.069	0.409998
153.965	0.410016
153.863	0.409784
153.76	0.409816
153.659	0.409899
153.558	0.40974
153.457	0.409748
153.356	0.409652
153.252	0.409642
153.153	0.40952
153.051	0.409338
152.948	0.409366
152.846	0.409338
152.745	0.40919
152.644	0.409189
152.542	0.409358
152.44	0.409017
152.339	0.409002
152.239	0.40894
152.138	0.408885
152.036	0.408888
151.934	0.408825
151.834	0.408734
151.733	0.408644
151.631	0.408602
151.529	0.408612
151.428	0.408433
151.327	0.408425
151.227	0.408212
151.125	0.40836
151.024	0.408207
150.923	0.408298
150.823	0.408168
150.72	0.40808
150.618	0.408045
150.516	0.408142
150.415	0.407924
150.313	0.408004
150.212	0.407824
150.108	0.407913
150.008	0.407768
149.906	0.407725
149.804	0.407525
149.702	0.407547
149.6	0.407356
149.499	0.407438
149.397	0.407362
149.296	0.407432
149.194	0.407331
149.093	0.407344
148.991	0.407108
148.888	0.407081
148.786	0.407094
148.685	0.406891
148.584	0.40711
148.482	0.406642
148.381	0.406861
148.279	0.406769
148.178	0.406618
148.076	0.406592
147.973	0.406631
147.87	0.406582
147.772	0.40653
147.67	0.406338
147.567	0.406453
147.467	0.406229
147.364	0.406301
147.263	0.40615
147.162	0.406023
147.06	0.406075
146.96	0.406003
146.859	0.405865
146.76	0.40586
146.657	0.405686
146.556	0.405771
146.453	0.405748
146.352	0.405748
146.249	0.405696
146.148	0.405394
146.045	0.405509
145.945	0.405457
145.843	0.405355
145.74	0.405244
145.638	0.405553
145.537	0.405345
145.435	0.405161
145.338	0.405309
145.235	0.405298
145.133	0.40535
145.031	0.405272
144.931	0.405261
144.828	0.405223
144.728	0.405212
144.626	0.405064
144.525	0.405124
144.423	0.405014
144.32	0.404971
144.218	0.404804
144.118	0.404927
144.016	0.404939
143.916	0.404724
143.815	0.404672
143.713	0.404612
143.611	0.404589
143.509	0.404656
143.409	0.404404
143.306	0.404321
143.207	0.404354
143.105	0.404471
143.002	0.404196
142.903	0.404271
142.8	0.404191
142.697	0.404225
142.597	0.404006
142.495	0.404021
142.394	0.403998
142.294	0.40398
142.193	0.404082
142.09	0.403902
141.988	0.403689
141.887	0.403899
141.786	0.403717
141.685	0.403629
141.584	0.40372
141.481	0.403633
141.38	0.403478
141.278	0.40344
141.177	0.403388
141.073	0.403312
140.974	0.403255
140.87	0.403328
