# 'raman shift'	'Int_19.3GPa_1'
46.756	1521.4
47.468	1554.8
48.18	1578
48.892	1614
49.604	1662.8
50.316	1715
51.028	1727.8
51.74	1799.6
52.452	1869.6
53.164	1944
53.875	1955.2
54.587	2047.8
55.298	2102.6
56.01	2249.2
56.721	2265.8
57.432	2354.4
58.143	2460.4
58.854	2616.6
59.565	2735
60.276	2917.8
60.987	3016.2
61.698	3120.4
62.408	3182
63.119	3235.6
63.829	3362.4
64.54	3508.6
65.25	3573
65.96	3744.4
66.671	3858
67.381	3970.4
68.091	4075.4
68.801	4200.4
69.51	4186.2
70.22	4319
70.93	4373.4
71.64	4489.2
72.349	4459
73.059	4557.4
73.768	4558.2
74.477	4631.4
75.186	4551.2
75.896	4693
76.605	4782.8
77.314	4817.2
78.023	4671.4
78.731	4705.4
79.44	4640.8
80.149	4604.4
80.857	4619.2
81.566	4632.2
82.274	4636.2
82.983	4672
83.691	4720.4
84.399	4855.8
85.107	4840.4
85.815	4776.8
86.523	4656.2
87.231	4685.6
87.939	4686.4
88.647	4674.4
89.354	4687.2
90.062	4665.2
90.769	4631.6
91.477	4801.4
92.184	4785.2
92.891	4877.4
93.598	4840.2
94.306	4775.8
95.013	4774.8
95.719	4796.8
96.426	4792.8
97.133	4796
97.84	4780.6
98.546	4786
99.253	4771.8
99.959	4796.4
100.666	4789.4
101.372	4833
102.078	4784.6
102.784	4724
103.49	4724.2
104.196	4775.8
104.902	4739.8
105.608	4781
106.314	4843.8
107.02	4877
107.725	4908
108.431	4974.4
109.136	4924.4
109.841	4857.6
110.547	4833.2
111.252	4881.6
111.957	4867.6
112.662	4925.6
113.367	4875.2
114.072	4972.2
114.777	5006.4
115.481	4949.8
116.186	4958.2
116.891	4971.6
117.595	4981.2
118.299	4928.4
119.004	4883
119.708	4797.8
120.412	4758
121.116	4758.6
121.82	4769.8
122.524	4749.6
123.228	4783.6
123.932	4756
124.636	4788.2
125.339	4814.4
126.043	4738.2
126.746	4813.6
127.45	4770
128.153	4823.6
128.856	4843.2
129.559	4760
130.262	4830.6
130.965	4836.4
131.668	4912
132.371	4877.4
133.074	4893.2
133.776	4882.6
134.479	4851
135.181	4840.8
135.884	4822.8
136.586	4858.6
137.289	4918.8
137.991	4815.8
138.693	4930.8
139.395	4915.8
140.097	4970.8
140.799	5012.2
141.501	5017
142.202	5015.8
142.904	5039.2
143.606	4952
144.307	5065
145.008	5066.8
145.71	5089.2
146.411	5112.2
147.112	5183.6
147.813	5166.2
148.514	5213
149.215	5302
149.916	5314.8
150.617	5360.2
151.318	5383.8
152.018	5540.6
152.719	5499
153.419	5563.6
154.12	5714.6
154.82	5700.4
155.52	5777.4
156.22	5848.4
156.921	5989.2
157.621	6056.6
158.321	6171.2
159.02	6238.8
159.72	6293.4
160.42	6420.2
161.119	6518.6
161.819	6651.4
162.518	6808.2
163.218	6840.8
163.917	7046
164.616	7184.2
165.316	7294.4
166.015	7442.6
166.714	7581.6
167.412	7886.6
168.111	8054
168.81	8273
169.509	8355.4
170.207	8688.4
170.906	8895.4
171.604	9168.2
172.303	9403.8
173.001	9616.4
173.699	9796.2
174.397	10030.2
175.095	10301
175.793	10465.2
176.491	10606.8
177.189	10732.6
177.887	10886.6
178.584	10964.2
179.282	10976.6
179.98	10889
180.677	11044.4
181.374	10795.6
182.072	10859.2
182.769	10662.4
183.466	10560.4
184.163	10252
184.86	10013.2
185.557	9704.4
186.254	9474.4
186.95	9171.8
187.647	8992.4
188.344	8683.8
189.04	8485.8
189.737	8191.8
190.433	7925.8
191.129	7897
191.825	7639.8
192.521	7514.8
193.217	7406.4
193.913	7179.8
194.609	7143.8
195.305	7005
196.001	6886.6
196.696	6809.6
197.392	6680.6
198.087	6575.4
198.783	6500.4
199.478	6426.6
200.173	6338
200.869	6334.2
201.564	6277.8
202.259	6290.2
202.954	6246.4
203.649	6120.2
204.343	6214.8
205.038	6172.8
205.733	6110.2
206.427	6045.2
207.122	6051
207.816	5989.8
208.51	5968.2
209.205	6012.2
209.899	5974.6
210.593	5895.2
211.287	5912.8
211.981	5970.4
212.675	5885.4
213.369	5868
214.062	5870.2
214.756	5895.8
215.449	5891.4
216.143	5857.2
216.836	5836.4
217.53	5955.2
218.223	6056.8
218.916	5950.2
219.609	6026
220.302	6108.6
220.995	6169.6
221.688	6248.8
222.381	6382.4
223.073	6627.4
223.766	6821.4
224.458	7008
225.151	7327.2
225.843	7545.4
226.536	7784
227.228	8019.4
227.92	8267.6
228.612	8300.4
229.304	8304.6
229.996	8168.8
230.688	8086.4
231.38	7967.8
232.071	7763.4
232.763	7575.4
233.454	7393.8
234.146	7315.2
234.837	7156.8
235.529	7052.4
236.22	7022
236.911	6977.8
237.602	6893.8
238.293	6828.8
238.984	6854.2
239.675	6775
240.366	6571
241.056	6588.6
241.747	6515.4
242.437	6460.4
243.128	6369.6
243.818	6357.4
244.508	6290.2
245.199	6231
245.889	6122.2
246.579	6104.2
247.269	6100.6
247.959	6105.4
248.649	5938.6
249.338	5920.6
250.028	5906
250.718	5904.8
251.407	5902
252.097	5825.2
252.786	5895
253.475	5783.8
254.165	5777.4
254.854	5757
255.543	5756.8
256.232	5808.2
256.921	5730.2
257.61	5700.2
258.298	5631.4
258.987	5607.4
259.676	5625.6
260.364	5625.6
261.053	5544.6
261.741	5570.6
262.429	5512.6
263.117	5583.4
263.806	5583.4
264.494	5584.6
265.182	5604.4
265.87	5632.4
266.557	5605.2
267.245	5572.4
267.933	5694.6
268.62	5714.2
269.308	5690.2
269.995	5742.4
270.683	5741
271.37	5620
272.057	5636.2
272.745	5589.4
273.432	5602.4
274.119	5485.2
274.805	5400.4
275.492	5429
276.179	5345.8
276.866	5289
277.552	5240.6
278.239	5214.8
278.925	5205.4
279.612	5109.6
280.298	5076.8
280.984	5092.4
281.67	5068.2
282.357	5082.4
283.043	5039.8
283.728	5008.8
284.414	4989.2
285.1	5008.6
285.786	4990.8
286.471	4947.2
287.157	4950.2
287.842	4945.4
288.528	4960.6
289.213	4904
289.898	4928.2
290.583	4888.8
291.269	4885.4
291.954	4904
292.638	4879
293.323	4911
294.008	4869.2
294.693	4835
295.377	4864.6
296.062	4884.8
296.746	4821.4
297.431	4903.6
298.115	4867.6
298.799	4892.6
299.483	4853.8
300.168	4892.2
300.852	4834
301.536	4835.6
302.219	4873
302.903	4866.8
303.587	4949.2
304.27	4918.8
304.954	4848.2
305.638	4864
306.321	4856.4
307.004	4899.8
307.687	4916.2
308.371	4868.6
309.054	4872.2
309.737	4800.2
310.42	4830.2
311.103	4849.6
311.785	4769
312.468	4877.8
313.151	4815
313.833	4766.4
314.516	4806.6
315.198	4733.2
315.88	4812.4
316.563	4688.4
317.245	4764
317.927	4711.8
318.609	4737.2
319.291	4737.4
319.973	4717
320.655	4724.8
321.336	4648.6
322.018	4670.2
322.7	4759.6
323.381	4744
324.063	4686
324.744	4642
325.425	4679.6
326.106	4668.2
326.787	4702.4
327.468	4634.8
328.149	4654.2
328.83	4605.4
329.511	4625.8
330.192	4618.4
330.873	4599.4
331.553	4625.2
332.234	4620.2
332.914	4620.6
333.594	4581
334.275	4620.8
334.955	4592.8
335.635	4646.2
336.315	4640
336.995	4579.2
337.675	4613.6
338.355	4606.4
339.034	4612.8
339.714	4583.2
340.394	4617.2
341.073	4586.8
341.753	4576.4
342.432	4558.2
343.111	4617.2
343.791	4617
344.47	4633.6
345.149	4595.4
345.828	4654.8
346.507	4597.8
347.186	4577.8
347.864	4690.8
348.543	4565.4
349.222	4560
349.9	4563.6
350.579	4557.2
351.257	4601.6
351.935	4622
352.613	4591.8
353.292	4609.6
353.97	4592.4
354.648	4556.8
355.326	4596.8
356.004	4605.4
356.681	4579
357.359	4526.4
358.037	4583
358.714	4667.2
359.392	4609.2
360.069	4561.2
360.746	4569
361.424	4588.8
362.101	4594.2
362.778	4536.6
363.455	4602.4
364.132	4579.6
364.809	4617.2
365.486	4567.6
366.162	4609.8
366.839	4627.6
367.515	4627.2
368.192	4569.2
368.868	4565.6
369.545	4598
370.221	4650.4
370.897	4544
371.573	4710
372.249	4623.4
372.925	4569.2
373.601	4602.2
374.277	4664
374.953	4583.6
375.628	4582.6
376.304	4609.6
376.979	4641.8
377.655	4603
378.33	4624
379.006	4632.6
379.681	4625.4
380.356	4570
381.031	4554.8
381.706	4639.8
382.381	4558.2
383.056	4619.2
383.73	4606
384.405	4631
385.08	4608.8
385.754	4580.2
386.429	4621.2
387.103	4607.2
387.777	4639.8
388.452	4593.6
389.126	4591.4
389.8	4636.2
390.474	4613.4
391.148	4604.2
391.822	4615.2
392.495	4556.6
393.169	4636.6
393.843	4588.6
394.516	4582.4
395.19	4629.4
395.863	4574.2
396.537	4624.4
397.21	4606.4
397.883	4581.8
398.556	4581.4
399.229	4529.2
399.902	4619.8
400.575	4590.2
401.248	4596.8
401.921	4600
402.593	4555.4
403.266	4530
403.938	4599.6
404.611	4579.6
405.283	4530
405.955	4516.6
406.628	4546.6
407.3	4532.6
407.972	4490.6
408.644	4549.8
409.316	4520.6
409.987	4534
410.659	4551.6
411.331	4542.4
412.002	4541.4
412.674	4495
413.345	4564.8
414.017	4505.2
414.688	4487.8
415.359	4504.8
416.031	4480.4
416.702	4544
417.373	4503.2
418.044	4544.2
418.714	4489
419.385	4527
420.056	4497.4
420.726	4550.6
421.397	4476
422.068	4501.6
422.738	4541.4
423.408	4535
424.079	4439.2
424.749	4510.4
425.419	4540.4
426.089	4475
426.759	4492.6
427.429	4537.4
428.099	4461
428.768	4460.2
429.438	4441.6
430.107	4435.2
430.777	4501.8
431.446	4448
432.116	4430.8
432.785	4452.4
433.454	4437.2
434.123	4392
434.792	4430.8
435.461	4484.8
436.13	4465
436.799	4482.2
437.468	4508.4
438.137	4424
438.805	4440.2
439.474	4460.2
440.142	4427.4
440.811	4488.6
441.479	4455.8
442.147	4430.6
442.815	4415.6
443.484	4441.8
444.152	4494.8
444.819	4431.6
445.487	4408.6
446.155	4432.8
446.823	4432.2
447.491	4408.6
448.158	4417.6
