# 'raman shift'	'Int_5.6GPa_1'
496.028	10392.5
496.69	10285
497.352	10282.5
498.014	10259.4
498.676	10275
499.338	10345
500	10211.9
500.662	10284.4
501.323	10218.1
501.985	10150.6
502.646	10300.6
503.308	10289.4
503.969	10265
504.63	10290
505.292	10335.6
505.953	10285
506.614	10334.4
507.275	10327.5
507.936	10316.3
508.597	10191.9
509.257	10438.8
509.918	10323.8
510.579	10261.3
511.239	10397.5
511.9	10321.9
512.56	10334.4
513.22	10237.5
513.881	10141.3
514.541	10312.5
515.201	10328.8
515.861	10356.3
516.521	10135.6
517.181	10357.5
517.84	10294.4
518.5	10223.1
519.16	10386.3
519.819	10276.9
520.479	10265.6
521.138	10178.8
521.798	10374.4
522.457	10313.1
523.116	10346.9
523.775	10388.8
524.434	10268.8
525.093	10409.4
525.752	10388.8
526.411	10345.6
527.07	10386.9
527.729	10291.3
528.387	10317.5
529.046	10434.4
529.704	10358.1
530.363	10268.1
531.021	10394.4
531.679	10211.3
532.338	10300.6
532.996	10185
533.654	10236.9
534.312	10302.5
534.97	10321.3
535.627	10316.9
536.285	10265.6
536.943	10293.1
537.6	10221.9
538.258	10266.9
538.915	10128.8
539.573	10197.5
540.23	10266.3
540.887	10377.5
541.544	10268.1
542.202	10210.6
542.859	10260
543.516	10241.3
544.172	10336.9
544.829	10323.1
545.486	10280.6
546.143	10276.9
546.799	10234.4
547.456	10346.9
548.112	10270.6
548.768	10341.3
549.425	10238.1
550.081	10281.3
550.737	10323.1
551.393	10286.3
552.049	10338.1
552.705	10325.6
553.361	10205
554.017	10358.8
554.672	10172.5
555.328	10244.4
555.983	10257.5
556.639	10342.5
557.294	10214.4
557.95	10231.3
558.605	10345
559.26	10162.5
559.915	10163.8
560.57	10188.1
561.225	10305
561.88	10200
562.535	10190.6
563.19	10276.3
563.844	10255.6
564.499	10159.4
565.154	10256.3
565.808	10211.3
566.462	10226.9
567.117	10344.4
567.771	10383.1
568.425	10327.5
569.079	10141.9
569.733	10305.6
570.387	10284.4
571.041	10336.3
571.695	10180.6
572.349	10065.6
573.002	10323.8
573.656	10181.3
574.309	10197.5
574.963	10297.5
575.616	10256.3
576.269	10326.3
576.923	10440.6
577.576	10332.5
578.229	10184.4
578.882	10265.6
579.535	10405.6
580.188	10161.9
580.84	10235
581.493	10172.5
582.146	10230
582.798	10405
583.451	10358.1
584.103	10246.9
584.755	10340.6
585.408	10281.3
586.06	10423.8
586.712	10352.5
587.364	10186.9
588.016	10386.3
588.668	10277.5
589.32	10335
589.972	10361.3
590.623	10444.4
591.275	10368.8
591.926	10333.1
592.578	10498.8
593.229	10294.4
593.881	10264.4
594.532	10385
595.183	10271.3
595.834	10253.8
596.485	10284.4
597.136	10302.5
597.787	10393.1
598.438	10348.8
599.089	10279.4
599.739	10359.4
600.39	10426.9
601.04	10329.4
601.691	10310.6
602.341	10352.5
602.992	10331.3
603.642	10390
604.292	10403.8
604.942	10345.6
605.592	10434.4
606.242	10398.8
606.892	10396.3
607.542	10491.9
608.192	10344.4
608.841	10430
609.491	10400.6
610.14	10425.6
610.79	10306.9
611.439	10310
612.088	10410
612.738	10304.4
613.387	10372.5
614.036	10394.4
614.685	10375.6
615.334	10466.3
615.983	10359.4
616.631	10321.3
617.28	10351.3
617.929	10445.6
618.577	10425
619.226	10482.5
619.874	10397.5
620.523	10381.3
621.171	10365.6
621.819	10537.5
622.467	10411.9
623.115	10168.8
623.763	10428.1
624.411	10501.9
625.059	10276.9
625.707	10443.8
626.355	10429.4
627.002	10254.4
627.65	10348.1
628.297	10371.9
628.945	10518.1
629.592	10339.4
630.239	10386.9
630.887	10477.5
631.534	10421.9
632.181	10394.4
632.828	10385
633.475	10499.4
634.122	10429.4
634.768	10377.5
635.415	10348.1
636.062	10404.4
636.708	10442.5
637.355	10397.5
638.001	10385.6
638.647	10418.1
639.294	10491.3
639.94	10267.5
640.586	10442.5
641.232	10486.3
641.878	10518.1
642.524	10440.6
643.17	10363.8
643.816	10400
644.461	10425.6
645.107	10323.1
645.752	10365.6
646.398	10393.1
647.043	10483.1
647.689	10370.6
648.334	10335
648.979	10399.4
649.624	10512.5
650.269	10390
650.914	10410.6
651.559	10359.4
652.204	10633.8
652.849	10546.9
653.493	10626.9
654.138	10566.3
654.783	10424.4
655.427	10522.5
656.071	10471.9
656.716	10488.1
657.36	10520.6
658.004	10541.3
658.648	10567.5
659.292	10448.1
659.936	10388.1
660.58	10446.9
661.224	10388.8
661.868	10430
662.512	10576.9
663.155	10506.3
663.799	10548.8
664.442	10481.9
665.086	10709.4
665.729	10506.3
666.372	10597.5
667.015	10464.4
667.658	10311.9
668.301	10559.4
668.944	10505
669.587	10500.6
670.23	10656.3
670.873	10622.5
671.516	10635
672.158	10373.1
672.801	10519.4
673.443	10400
674.086	10628.8
674.728	10605.6
675.37	10427.5
676.012	10537.5
676.654	10522.5
677.296	10481.3
677.938	10523.1
678.58	10531.3
679.222	10539.4
679.864	10566.3
680.506	10578.1
681.147	10689.4
681.789	10608.1
682.43	10593.1
683.072	10560.6
683.713	10414.4
684.354	10558.8
684.995	10458.1
685.636	10542.5
686.277	10601.3
686.918	10566.9
687.559	10468.8
688.2	10495
688.841	10465.6
689.482	10533.1
690.122	10624.4
690.763	10520.6
691.403	10449.4
692.044	10525
692.684	10583.8
693.324	10390.6
693.964	10475.6
694.604	10352.5
695.244	10518.1
695.884	10588.8
696.524	10436.9
697.164	10543.1
697.804	10471.3
698.444	10413.8
699.083	10441.9
699.723	10602.5
700.362	10395.6
701.002	10586.9
701.641	10403.1
702.28	10424.4
702.919	10475.6
703.558	10595.6
704.198	10429.4
