# 'raman shift'	'Int_48.3GPa_1'
126.746	4168.55
127.45	4194
128.153	4193.45
128.856	4155.09
129.559	4239.45
130.262	4236.91
130.965	4208
131.668	4221.09
132.371	4243.64
133.074	4199.27
133.776	4159.64
134.479	4109.09
135.181	4209.09
135.884	4111.64
136.586	4169.09
137.289	4160.18
137.991	4188.36
138.693	4167.64
139.395	4228.18
140.097	4200.18
140.799	4286
141.501	4192.55
142.202	4194.18
142.904	4177.45
143.606	4230
144.307	4113.27
145.008	4140
145.71	4156.55
146.411	4135.45
147.112	4196
147.813	4143.27
148.514	4229.09
149.215	4144.73
149.916	4182.36
150.617	4136
151.318	4159.27
152.018	4179.64
152.719	4198.18
153.419	4198.73
154.12	4152.91
154.82	4199.64
155.52	4181.27
156.22	4227.27
156.921	4229.64
157.621	4201.64
158.321	4132.73
159.02	4222.55
159.72	4132.91
160.42	4181.64
161.119	4224.18
161.819	4159.64
162.518	4232.91
163.218	4223.09
163.917	4252.18
164.616	4253.45
165.316	4265.09
166.015	4204
166.714	4217.09
167.412	4209.82
168.111	4271.82
168.81	4269.64
169.509	4285.45
170.207	4274
170.906	4309.27
171.604	4252.18
172.303	4289.64
173.001	4267.27
173.699	4250.73
174.397	4282.55
175.095	4258.91
175.793	4269.64
176.491	4259.82
177.189	4219.45
177.887	4267.82
178.584	4310.55
179.282	4338.18
179.98	4319.27
180.677	4298.36
181.374	4273.27
182.072	4304.73
182.769	4242.73
183.466	4284.91
184.163	4262.55
184.86	4265.09
185.557	4360.18
186.254	4317.45
186.95	4285.64
187.647	4246.73
188.344	4250.36
189.04	4252.36
189.737	4221.45
190.433	4266
191.129	4268.36
191.825	4239.82
192.521	4232.55
193.217	4235.82
193.913	4237.27
194.609	4216.36
195.305	4189.82
196.001	4249.27
196.696	4219.09
197.392	4241.45
198.087	4176.73
198.783	4244.73
199.478	4206.36
200.173	4205.82
200.869	4208.18
201.564	4174.91
202.259	4241.64
202.954	4219.45
203.649	4189.27
204.343	4230
205.038	4242.36
205.733	4168.91
206.427	4204.73
207.122	4198
207.816	4211.45
208.51	4130.18
209.205	4207.09
209.899	4188.18
210.593	4177.27
211.287	4189.64
211.981	4162.18
212.675	4171.09
213.369	4148.55
214.062	4145.82
214.756	4138.18
215.449	4195.09
216.143	4191.27
216.836	4211.27
217.53	4193.64
218.223	4189.82
218.916	4195.82
219.609	4178.73
220.302	4142.36
220.995	4153.64
221.688	4167.45
222.381	4174.73
223.073	4167.09
223.766	4142.55
224.458	4206.73
225.151	4175.64
225.843	4155.64
226.536	4147.45
227.228	4180.36
227.92	4183.27
228.612	4184.91
229.304	4126.18
229.996	4172.36
230.688	4168.73
231.38	4172
232.071	4166
232.763	4209.27
233.454	4150.73
234.146	4220.18
234.837	4212
235.529	4182.73
236.22	4195.82
236.911	4174.73
237.602	4178.55
238.293	4180.55
238.984	4236
239.675	4211.09
240.366	4220.73
241.056	4277.45
241.747	4284.18
242.437	4263.45
243.128	4270.18
243.818	4318
244.508	4237.45
245.199	4241.64
245.889	4319.82
246.579	4282.73
247.269	4203.27
247.959	4297.64
248.649	4283.45
249.338	4269.82
250.028	4274.18
250.718	4267.09
251.407	4290.73
252.097	4251.82
252.786	4268.73
253.475	4272.73
254.165	4243.82
254.854	4284.55
255.543	4308.73
256.232	4253.27
256.921	4223.45
257.61	4288
258.298	4270.55
258.987	4290.18
259.676	4204.18
260.364	4259.45
261.053	4249.09
261.741	4246.55
262.429	4265.45
263.117	4302.73
263.806	4268.36
264.494	4303.09
265.182	4307.27
265.87	4274.36
266.557	4287.45
267.245	4349.45
267.933	4385.64
268.62	4370.55
269.308	4391.09
269.995	4460.73
270.683	4454
271.37	4518.36
272.057	4509.09
272.745	4496.73
273.432	4507.64
274.119	4543.82
274.805	4497.45
275.492	4523.82
276.179	4560.91
276.866	4476
277.552	4451.27
278.239	4433.64
278.925	4426.18
279.612	4360.73
280.298	4346.55
280.984	4318.55
281.67	4310.73
282.357	4241.27
283.043	4164
283.728	4270.36
284.414	4157.09
285.1	4127.82
285.786	4136.36
286.471	4075.64
287.157	4039.45
287.842	4052.18
288.528	4031.64
289.213	4055.64
289.898	3984.73
290.583	4024.36
291.269	4002.18
291.954	3989.82
292.638	3950.18
293.323	3974.91
294.008	3925.27
294.693	3914.55
295.377	3901.27
296.062	3910
296.746	3865.27
297.431	3809.45
298.115	3848.55
298.799	3775.82
299.483	3798
300.168	3750.55
300.852	3763.27
301.536	3778.36
302.219	3790.36
302.903	3750.55
303.587	3748
304.27	3720
304.954	3710.55
305.638	3693.82
306.321	3669.64
307.004	3656.73
307.687	3676.55
308.371	3681.82
309.054	3658.55
309.737	3674.55
310.42	3650.18
311.103	3662.73
311.785	3665.45
312.468	3633.27
313.151	3642.36
313.833	3597.09
314.516	3637.64
315.198	3622.91
315.88	3598.73
316.563	3583.27
317.245	3522.91
317.927	3590.18
318.609	3529.82
319.291	3528.36
319.973	3556.36
320.655	3516.73
321.336	3515.82
322.018	3472.36
322.7	3484.18
323.381	3479.82
324.063	3516.73
324.744	3449.64
325.425	3435.27
326.106	3445.82
326.787	3401.09
327.468	3396.36
328.149	3414.73
328.83	3419.82
329.511	3368.91
330.192	3370.36
330.873	3358.55
331.553	3388.91
332.234	3359.45
332.914	3298.91
333.594	3334.73
334.275	3348.36
334.955	3276
335.635	3314.36
336.315	3301.45
336.995	3321.09
337.675	3231.82
338.355	3261.82
339.034	3215.09
339.714	3273.82
340.394	3241.82
341.073	3239.09
341.753	3234.36
342.432	3232.91
343.111	3223.45
343.791	3207.82
344.47	3190.55
345.149	3212.55
345.828	3174.73
346.507	3193.82
347.186	3182.55
347.864	3129.82
348.543	3158.36
349.222	3176.73
349.9	3176.73
350.579	3181.09
351.257	3148.36
351.935	3149.45
352.613	3138.55
353.292	3151.45
353.97	3064.73
354.648	3130.73
355.326	3123.27
356.004	3116.36
356.681	3105.82
357.359	3111.27
358.037	3152.73
358.714	3075.64
359.392	3108.73
360.069	3089.64
360.746	3097.27
361.424	3073.09
362.101	3078.73
362.778	3071.82
363.455	3092.18
364.132	3082.91
364.809	3060.55
365.486	3100.91
366.162	3073.27
366.839	3102.73
367.515	3049.45
368.192	3064.18
368.868	3040.36
369.545	3033.82
370.221	3048.91
370.897	3043.27
371.573	3059.82
372.249	3020.36
372.925	3066.55
373.601	3065.64
374.277	3064.73
374.953	3068.91
375.628	3056.73
376.304	3052.18
376.979	3021.82
377.655	3055.27
378.33	3012
379.006	3040.18
379.681	3033.09
380.356	3029.82
381.031	3014.55
381.706	3044.55
382.381	3042.18
383.056	3023.45
383.73	3037.82
384.405	3040.36
385.08	3040.73
385.754	3027.82
386.429	3023.45
387.103	3015.45
387.777	3005.09
388.452	3043.82
389.126	3038.73
389.8	3032.36
390.474	3034.73
391.148	3032
391.822	3000
392.495	2992.36
393.169	3055.09
393.843	3058.18
394.516	3037.64
395.19	3005.82
395.863	2999.82
396.537	2976.18
397.21	3041.27
397.883	3048
398.556	3026.18
399.229	2995.64
399.902	3016.73
400.575	3030.55
401.248	3055.45
401.921	3037.82
402.593	3026.36
403.266	3016.91
403.938	3043.45
404.611	3021.82
405.283	3009.09
405.955	3010.18
406.628	2989.82
407.3	3007.64
407.972	2982.73
408.644	3010.91
409.316	2984.55
409.987	3016.55
410.659	2985.27
411.331	3020.91
412.002	3004.36
412.674	2990.18
413.345	2997.27
414.017	3015.27
414.688	3019.27
415.359	3006
416.031	2999.09
416.702	3019.27
417.373	2970.91
418.044	2994
418.714	3022.73
419.385	3028.55
420.056	3030.18
420.726	3005.27
421.397	2996.55
422.068	3009.82
422.738	2953.82
423.408	2991.82
424.079	3003.27
424.749	3020.91
425.419	2980.91
426.089	3005.64
426.759	2998.73
427.429	2985.27
428.099	3003.64
428.768	2992.73
429.438	3033.45
430.107	2966.36
430.777	3020
431.446	2944.91
432.116	3010.36
432.785	3013.27
433.454	2968.55
434.123	2964.55
434.792	2994
435.461	3044.36
436.13	2924.18
436.799	2943.82
437.468	3009.82
438.137	2991.09
438.805	2967.09
439.474	2995.82
440.142	2958.18
440.811	2975.27
441.479	2985.45
442.147	2965.27
442.815	2972.36
443.484	3004.18
444.152	3009.64
444.819	2969.45
445.487	2966.36
446.155	2993.45
446.823	2949.27
447.491	2962.91
448.158	2955.45
448.826	2970
449.493	2966.18
450.16	2948.55
450.828	2970.73
451.495	2959.27
452.162	2956.55
452.829	2934.91
453.496	2987.82
454.163	2965.27
454.83	2982.18
455.496	2917.45
456.163	2934.55
456.83	2987.45
457.496	2953.09
458.163	2981.82
458.829	2947.09
459.495	2963.64
460.162	2974
460.828	2957.64
461.494	2942.73
462.16	2963.82
462.826	2955.64
463.492	2959.82
464.157	2962
464.823	2935.09
465.489	2925.64
466.154	2897.45
466.82	2924.91
467.485	2961.64
468.151	2904.55
468.816	2917.27
469.481	2946.73
470.146	2916.91
470.811	2909.82
471.476	2916
472.141	2964.55
472.806	2959.64
473.471	2911.82
474.135	2945.82
474.8	2956.18
475.465	2923.09
476.129	2927.64
476.793	2909.64
477.458	2936.18
478.122	2913.45
478.786	2932.73
479.45	2920.91
480.114	2920
480.778	2935.09
481.442	2932.55
482.106	2925.82
482.769	2919.82
483.433	2929.64
484.097	2925.09
484.76	2915.82
485.424	2923.09
486.087	2910.36
486.75	2943.09
487.413	2932.18
488.076	2888.73
488.74	2912.55
489.402	2910.73
490.065	2891.64
490.728	2941.09
491.391	2922.73
492.054	2914
492.716	2891.64
493.379	2919.64
494.041	2892.91
494.704	2896.91
495.366	2944.91
496.028	2919.82
496.69	2907.64
497.352	2891.45
498.014	2920
498.676	2876.73
499.338	2876.55
500	2918.73
500.662	2864.36
501.323	2871.45
501.985	2901.82
502.646	2876
503.308	2867.27
503.969	2880.18
504.63	2865.64
505.292	2855.82
505.953	2855.09
506.614	2889.82
507.275	2899.09
507.936	2871.45
508.597	2854.55
509.257	2879.09
509.918	2828.55
510.579	2852.18
511.239	2828.91
511.9	2859.45
512.56	2866.73
513.22	2870.91
513.881	2863.45
514.541	2860.73
515.201	2816
515.861	2832.18
516.521	2878.73
517.181	2859.45
517.84	2842.18
518.5	2871.27
519.16	2858.91
519.819	2843.09
520.479	2881.09
521.138	2860.73
521.798	2880.36
522.457	2847.09
523.116	2864.18
523.775	2846.36
524.434	2827.64
525.093	2847.45
525.752	2844.36
526.411	2820.55
527.07	2823.82
527.729	2819.82
528.387	2864
529.046	2813.27
529.704	2836.36
530.363	2842.73
531.021	2819.45
531.679	2859.45
532.338	2837.82
532.996	2856.18
533.654	2830.91
534.312	2846
534.97	2834.18
535.627	2852.18
536.285	2842.36
536.943	2839.64
537.6	2838.55
538.258	2829.82
538.915	2820.18
539.573	2842.91
540.23	2836.73
540.887	2833.64
541.544	2816.18
542.202	2834.36
542.859	2823.82
543.516	2842.91
544.172	2840.55
544.829	2860.36
545.486	2832.36
546.143	2814.73
546.799	2824
547.456	2815.45
548.112	2841.27
548.768	2822.91
549.425	2838.18
550.081	2786
550.737	2777.45
551.393	2829.09
552.049	2819.27
552.705	2798.55
553.361	2829.64
554.017	2819.45
554.672	2766.91
555.328	2813.09
555.983	2754
556.639	2818
557.294	2831.27
557.95	2804.91
558.605	2799.82
559.26	2813.82
559.915	2800.91
560.57	2813.09
561.225	2790.73
561.88	2812.36
562.535	2805.64
563.19	2797.45
563.844	2780.91
564.499	2786
565.154	2800.55
565.808	2819.82
566.462	2759.27
567.117	2812.91
567.771	2780.73
568.425	2793.09
569.079	2780.91
569.733	2789.09
570.387	2794.73
571.041	2790
571.695	2802.55
572.349	2774.73
573.002	2793.64
573.656	2776.18
574.309	2747.82
574.963	2756
575.616	2752.18
576.269	2786
576.923	2767.27
577.576	2782
578.229	2760.18
578.882	2759.27
579.535	2776.73
580.188	2774.55
580.84	2756
581.493	2776.55
582.146	2775.82
582.798	2811.27
583.451	2764.18
584.103	2770.55
584.755	2791.27
585.408	2762
586.06	2797.64
586.712	2762.73
587.364	2757.82
588.016	2764.73
588.668	2757.27
589.32	2776.73
589.972	2742.73
590.623	2776.36
591.275	2755.09
591.926	2746.55
592.578	2765.27
593.229	2760.55
593.881	2799.64
594.532	2760
595.183	2756.73
595.834	2758.91
596.485	2757.64
597.136	2750.73
597.787	2750
598.438	2745.09
599.089	2743.82
599.739	2779.64
600.39	2794.91
601.04	2738.18
601.691	2782
602.341	2748.73
602.992	2774
603.642	2730.36
604.292	2744.55
604.942	2749.27
605.592	2744.73
606.242	2744.73
606.892	2736
607.542	2751.64
608.192	2763.82
608.841	2764.73
609.491	2778
610.14	2773.45
610.79	2751.09
611.439	2754.55
612.088	2743.27
612.738	2774.73
613.387	2758.36
614.036	2756.36
614.685	2726.36
615.334	2758.36
615.983	2715.27
616.631	2755.64
617.28	2717.27
617.929	2746
618.577	2764
619.226	2737.82
619.874	2740.91
620.523	2731.27
621.171	2735.09
621.819	2743.82
622.467	2730.73
623.115	2761.09
623.763	2746.36
624.411	2741.09
625.059	2729.82
625.707	2716.36
626.355	2727.09
627.002	2691.45
627.65	2706.18
628.297	2715.64
628.945	2729.27
629.592	2715.64
630.239	2718.73
630.887	2768.91
631.534	2698.55
632.181	2708.55
632.828	2706.18
633.475	2712.73
634.122	2738.91
634.768	2719.82
635.415	2728.55
636.062	2714.91
636.708	2754.36
637.355	2725.27
638.001	2725.45
638.647	2728
639.294	2730.18
639.94	2741.45
640.586	2697.82
641.232	2714.36
641.878	2720.18
642.524	2720.36
643.17	2697.45
643.816	2718
644.461	2708
645.107	2708.91
645.752	2708.73
646.398	2711.82
647.043	2728.18
647.689	2730.91
648.334	2721.09
648.979	2712.36
649.624	2708.36
650.269	2709.09
650.914	2722.18
651.559	2706.91
652.204	2703.09
652.849	2730.36
653.493	2694.91
654.138	2725.82
654.783	2718
655.427	2724.36
656.071	2745.45
656.716	2707.82
657.36	2706.55
658.004	2727.27
658.648	2704
659.292	2712.55
659.936	2718.91
660.58	2718.73
661.224	2702.55
661.868	2674.91
662.512	2712.73
663.155	2717.82
663.799	2697.45
664.442	2716.91
665.086	2700.18
665.729	2700.73
666.372	2705.64
667.015	2720.91
667.658	2687.27
668.301	2733.82
668.944	2706
669.587	2699.09
670.23	2707.82
670.873	2712.18
671.516	2714.55
672.158	2721.09
672.801	2688.36
673.443	2680.55
674.086	2729.64
674.728	2712.18
675.37	2694.18
676.012	2708.91
676.654	2723.45
677.296	2689.27
677.938	2687.45
678.58	2705.64
679.222	2704.36
679.864	2686.36
680.506	2690.73
681.147	2698.18
681.789	2720.55
682.43	2710.91
683.072	2678.91
683.713	2704.36
684.354	2676
684.995	2695.09
685.636	2681.45
686.277	2695.82
686.918	2720.55
687.559	2690.55
688.2	2697.64
688.841	2658.36
689.482	2688.73
690.122	2672
690.763	2706.55
691.403	2664.91
692.044	2674.55
692.684	2696.91
693.324	2689.82
693.964	2655.64
694.604	2671.09
695.244	2660.18
695.884	2690
696.524	2656.55
697.164	2687.82
697.804	2685.45
698.444	2694.18
699.083	2679.64
699.723	2668.55
700.362	2669.09
701.002	2675.45
701.641	2665.27
702.28	2674.18
702.919	2660
703.558	2671.82
704.198	2671.27
704.836	2642.73
705.475	2670.36
706.114	2690.36
706.753	2654.36
707.392	2650.55
708.03	2667.82
708.669	2636.91
709.307	2662.91
709.946	2649.45
710.584	2667.82
711.222	2661.82
711.86	2655.09
712.499	2685.09
713.137	2642.73
713.775	2659.82
714.412	2638.36
715.05	2635.09
715.688	2673.82
716.326	2670.18
716.963	2656.91
717.601	2652.55
718.238	2661.64
718.876	2659.09
719.513	2620.36
720.15	2627.09
720.788	2643.27
721.425	2658.91
722.062	2639.27
722.699	2659.45
723.336	2666.55
723.972	2670.36
724.609	2668.55
725.246	2681.09
725.883	2674.18
726.519	2654.36
727.156	2660.55
727.792	2634
728.428	2640.91
729.065	2659.82
729.701	2687.64
730.337	2625.64
730.973	2657.82
731.609	2645.82
732.245	2617.27
732.881	2645.45
733.517	2620.18
734.152	2663.82
734.788	2673.82
735.423	2667.27
736.059	2632.18
736.694	2648
737.33	2650.18
737.965	2672.18
738.6	2637.09
739.235	2669.64
739.87	2642.91
740.505	2691.45
741.14	2664.55
741.775	2637.09
742.41	2656.55
743.045	2649.82
743.679	2654.55
744.314	2689.64
744.948	2669.45
745.583	2662
746.217	2679.82
746.852	2666
747.486	2646.73
748.12	2686.55
748.754	2640.36
749.388	2647.45
750.022	2633.45
750.656	2676.73
751.29	2636.36
751.923	2638
752.557	2634
753.191	2636
753.824	2663.09
754.457	2614.18
755.091	2641.09
755.724	2662.18
756.357	2647.82
756.991	2645.82
757.624	2634.55
758.257	2653.09
758.89	2676.18
759.523	2635.45
760.155	2640.73
760.788	2630.91
761.421	2638.55
762.053	2644.36
762.686	2644
763.318	2686.18
763.951	2654.36
764.583	2668
765.215	2680.18
765.847	2654.91
766.48	2649.09
767.112	2675.64
767.744	2651.82
768.375	2609.27
769.007	2634.91
769.639	2624.36
770.271	2671.82
770.902	2649.09
771.534	2642.55
772.165	2634.36
772.797	2638.36
773.428	2615.27
774.059	2687.64
774.691	2678
775.322	2662.36
775.953	2640.73
776.584	2662.18
777.215	2641.45
777.845	2658.18
778.476	2637.64
779.107	2636.73
779.738	2630.91
780.368	2652.36
780.999	2644
781.629	2662.73
782.259	2648.36
782.89	2655.64
783.52	2632.36
784.15	2659.82
784.78	2588.55
785.41	2638.91
786.04	2635.45
786.67	2637.45
787.3	2630.55
787.929	2652.36
788.559	2630.91
789.189	2645.82
789.818	2721.64
790.448	2641.64
791.077	2650
791.706	2647.64
792.335	2649.09
792.965	2626.36
793.594	2621.27
794.223	2619.45
794.852	2644.73
795.481	2626.91
796.109	2635.27
796.738	2621.27
797.367	2633.27
797.995	2640.18
798.624	2659.64
799.252	2609.27
799.881	2637.64
800.509	2618.18
801.137	2631.27
801.765	2627.82
802.394	2620.55
803.022	2646.18
803.65	2614.36
804.277	2623.09
804.905	2629.45
805.533	2622.73
806.161	2638.73
806.788	2635.27
807.416	2594.55
808.043	2636.91
808.671	2616.73
809.298	2620.18
809.925	2629.09
810.553	2628.18
811.18	2635.64
811.807	2649.27
812.434	2606.36
813.061	2626.55
813.688	2620.55
814.314	2643.64
814.941	2608.36
815.568	2642.91
816.194	2601.82
816.821	2657.64
817.447	2640.73
818.074	2630.18
818.7	2635.45
819.326	2627.45
819.952	2646.18
820.578	2646.36
821.204	2649.82
821.83	2643.64
822.456	2598.36
823.082	2632.55
823.708	2655.45
824.333	2621.27
824.959	2632.91
825.585	2652.91
826.21	2652.36
826.835	2641.45
827.461	2634.36
828.086	2627.45
828.711	2629.64
829.336	2644.55
829.961	2632
830.586	2657.82
831.211	2616
831.836	2617.82
832.461	2607.09
833.085	2598.73
833.71	2628.36
834.335	2663.09
834.959	2638.18
835.584	2596.73
836.208	2637.82
836.832	2654.91
837.456	2640.55
838.08	2634.73
838.705	2646.73
839.329	2631.45
839.952	2616
840.576	2635.45
841.2	2632.73
841.824	2619.09
842.447	2630.55
843.071	2616.55
843.695	2632.91
844.318	2659.82
844.941	2649.27
845.565	2647.82
846.188	2616.91
846.811	2622.55
847.434	2647.64
848.057	2638.73
848.68	2657.45
849.303	2638.36
849.926	2619.09
850.549	2619.27
851.171	2675.09
851.794	2617.09
852.416	2620
853.039	2632
853.661	2624
854.284	2645.82
854.906	2603.82
855.528	2618.36
856.15	2612.18
856.772	2656.18
857.394	2621.64
858.016	2608.18
858.638	2630.73
859.26	2620
859.882	2620.36
860.503	2624.73
861.125	2600.18
861.746	2635.45
862.368	2603.27
862.989	2637.09
863.61	2602
864.232	2621.64
864.853	2637.45
865.474	2623.64
866.095	2612
866.716	2630
867.337	2633.82
867.958	2619.64
868.578	2604
869.199	2605.64
869.82	2645.09
870.44	2628.55
871.061	2605.64
871.681	2641.45
872.301	2600.91
872.922	2626.36
873.542	2611.27
874.162	2649.09
874.782	2640.18
875.402	2583.82
876.022	2602.55
876.642	2623.27
877.261	2618.55
877.881	2610.73
878.501	2619.82
879.12	2623.09
879.74	2618
880.359	2620.55
880.979	2643.82
881.598	2648.36
882.217	2646
882.836	2621.45
883.455	2607.45
884.075	2610
884.693	2622
885.312	2610
885.931	2626.91
886.55	2607.09
887.169	2601.64
887.787	2638
888.406	2589.09
889.024	2610.73
889.643	2606
890.261	2634.73
890.879	2644.36
891.497	2640.18
892.116	2615.64
892.734	2590.55
893.352	2626.18
893.969	2629.27
894.587	2608.73
895.205	2594.18
895.823	2606.91
896.44	2653.64
897.058	2605.09
897.676	2622
898.293	2636.91
898.91	2622.91
899.528	2626.18
900.145	2598.73
900.762	2598.18
901.379	2644.73
901.996	2618.91
902.613	2643.27
903.23	2590.36
903.847	2614.18
904.464	2617.27
905.08	2644.55
905.697	2628.91
906.313	2604.91
906.93	2626.18
907.546	2636.91
908.163	2582.73
908.779	2632.36
909.395	2622.36
910.011	2606
910.627	2611.45
911.243	2620.55
911.859	2617.82
912.475	2630.55
913.091	2597.64
913.707	2617.45
914.322	2615.64
914.938	2630.36
915.553	2603.64
916.169	2627.09
916.784	2639.82
917.4	2608
918.015	2611.64
918.63	2612.55
919.245	2610.18
919.86	2633.82
920.475	2614.73
