# 'raman shift'	'Int_44.8GPa_1'
166.015	4431.45
166.714	4449.45
167.412	4471.27
168.111	4439.09
168.81	4466.91
169.509	4434.73
170.207	4471.09
170.906	4497.27
171.604	4468.73
172.303	4499.45
173.001	4520.18
173.699	4486.36
174.397	4488
175.095	4569.09
175.793	4515.64
176.491	4495.45
177.189	4556.18
177.887	4481.64
178.584	4524.73
179.282	4512.91
179.98	4574.55
180.677	4486.55
181.374	4469.64
182.072	4484
182.769	4508.55
183.466	4499.09
184.163	4446.73
184.86	4475.64
185.557	4469.82
186.254	4490
186.95	4375.45
187.647	4407.64
188.344	4470.91
189.04	4453.64
189.737	4408.91
190.433	4439.27
191.129	4431.45
191.825	4430.91
192.521	4458.18
193.217	4397.82
193.913	4442.91
194.609	4382.18
195.305	4356.73
196.001	4413.82
196.696	4406
197.392	4386.73
198.087	4387.09
198.783	4419.09
199.478	4372.55
200.173	4395.27
200.869	4377.64
201.564	4374.18
202.259	4404.18
202.954	4385.45
203.649	4372.73
204.343	4392.18
205.038	4386.18
205.733	4388
206.427	4419.82
207.122	4372.36
207.816	4389.82
208.51	4408.73
209.205	4376.73
209.899	4375.64
210.593	4371.27
211.287	4348.91
211.981	4369.64
212.675	4371.09
213.369	4317.82
214.062	4374.36
214.756	4416.73
215.449	4410.73
216.143	4352.55
216.836	4404.73
217.53	4431.09
218.223	4362.36
218.916	4400.55
219.609	4349.45
220.302	4407.09
220.995	4359.82
221.688	4329.09
222.381	4332
223.073	4397.45
223.766	4342.36
224.458	4361.09
225.151	4370.91
225.843	4332
226.536	4369.09
227.228	4363.45
227.92	4402.18
228.612	4370
229.304	4409.45
229.996	4366.73
230.688	4364.18
231.38	4348.91
232.071	4380.55
232.763	4400.73
233.454	4371.09
234.146	4380
234.837	4365.82
235.529	4380.36
236.22	4397.82
236.911	4420.91
237.602	4432.18
238.293	4458.55
238.984	4426.18
239.675	4447.82
240.366	4430.18
241.056	4483.82
241.747	4483.45
242.437	4427.09
243.128	4474.18
243.818	4494.91
244.508	4510
245.199	4410.73
245.889	4464.91
246.579	4463.09
247.269	4506
247.959	4511.09
248.649	4491.64
249.338	4519.27
250.028	4495.09
250.718	4468.55
251.407	4475.27
252.097	4473.27
252.786	4481.45
253.475	4474.91
254.165	4525.45
254.854	4510
255.543	4513.27
256.232	4514
256.921	4512
257.61	4531.27
258.298	4495.09
258.987	4504.36
259.676	4524.91
260.364	4591.64
261.053	4558.55
261.741	4623.64
262.429	4680.55
263.117	4707.45
263.806	4724.55
264.494	4762.55
265.182	4781.27
265.87	4848
266.557	4860.18
267.245	4983.09
267.933	4991.09
268.62	4971.09
269.308	4950.36
269.995	4983.82
270.683	4948.55
271.37	4993.09
272.057	4857.82
272.745	4846.91
273.432	4836.55
274.119	4787.45
274.805	4656.18
275.492	4715.09
276.179	4621.45
276.866	4573.82
277.552	4475.45
278.239	4499.45
278.925	4446.36
279.612	4394.55
280.298	4383.09
280.984	4401.45
281.67	4299.64
282.357	4289.64
283.043	4313.09
283.728	4254.91
284.414	4209.27
285.1	4212.91
285.786	4162.18
286.471	4187.45
287.157	4176.36
287.842	4163.64
288.528	4153.27
289.213	4112.73
289.898	4086.73
290.583	4071.27
291.269	4008.91
291.954	4037.45
292.638	3970.36
293.323	4008.73
294.008	3980.18
294.693	4017.45
295.377	3946.55
296.062	3975.09
296.746	3926.73
297.431	3942.73
298.115	3897.45
298.799	3859.45
299.483	3862
300.168	3892.73
300.852	3834.73
301.536	3818.73
302.219	3858.73
302.903	3860
303.587	3845.45
304.27	3768.73
304.954	3793.27
305.638	3802.91
306.321	3802
307.004	3820.55
307.687	3776.55
308.371	3762.73
309.054	3749.82
309.737	3752.91
310.42	3777.09
311.103	3734.18
311.785	3701.82
312.468	3730.73
313.151	3708.55
313.833	3673.82
314.516	3699.27
315.198	3691.45
315.88	3624.91
316.563	3642.18
317.245	3653.82
317.927	3632.55
318.609	3606.36
319.291	3566
319.973	3571.64
320.655	3551.45
321.336	3563.09
322.018	3558.55
322.7	3551.09
323.381	3509.27
324.063	3539.45
324.744	3501.09
325.425	3461.82
326.106	3479.09
326.787	3434.18
327.468	3437.64
328.149	3468.36
328.83	3410.18
329.511	3428.36
330.192	3443.27
330.873	3367.64
331.553	3373.09
332.234	3363.82
332.914	3330
333.594	3342
334.275	3341.64
334.955	3315.45
335.635	3314.91
336.315	3312.55
336.995	3294.91
337.675	3303.64
338.355	3352.91
339.034	3254.18
339.714	3263.45
340.394	3283.64
341.073	3310.55
341.753	3256.36
342.432	3259.45
343.111	3240
343.791	3235.64
344.47	3252.18
345.149	3232.91
345.828	3210.73
346.507	3172.36
347.186	3241.27
347.864	3205.27
348.543	3188.73
349.222	3206
349.9	3222.73
350.579	3202.73
351.257	3216.91
351.935	3167.64
352.613	3161.45
353.292	3182.91
353.97	3162
354.648	3158
355.326	3172.18
356.004	3166.55
356.681	3151.27
357.359	3133.82
358.037	3196
358.714	3165.82
359.392	3143.09
360.069	3147.45
360.746	3127.09
361.424	3120.91
362.101	3157.27
362.778	3148.18
363.455	3143.27
364.132	3141.27
364.809	3138.36
365.486	3122.55
366.162	3125.64
366.839	3149.27
367.515	3084.73
368.192	3108
368.868	3124.73
369.545	3116.18
370.221	3086.36
370.897	3094
371.573	3134.55
372.249	3072.73
372.925	3091.82
373.601	3105.09
374.277	3104.73
374.953	3075.82
375.628	3112.18
376.304	3091.45
376.979	3084.73
377.655	3102
378.33	3089.27
379.006	3064.73
379.681	3060.18
380.356	3096.18
381.031	3092
381.706	3104
382.381	3083.27
383.056	3072
383.73	3079.27
384.405	3060.36
385.08	3064.91
385.754	3088.18
386.429	3053.82
387.103	3079.82
387.777	3054.91
388.452	3052.91
389.126	3080.36
389.8	3064.73
390.474	3088.18
391.148	3049.09
391.822	3070
392.495	3080.36
393.169	3071.64
393.843	3078.91
394.516	3073.82
395.19	3096.18
395.863	3058.18
396.537	3056.73
397.21	3109.09
397.883	3062
398.556	3075.27
399.229	3054.91
399.902	3034.91
400.575	3064.91
401.248	3045.27
401.921	3062.55
402.593	3063.27
403.266	3061.82
403.938	3092.55
404.611	3055.64
405.283	2998.18
405.955	3060.73
406.628	3092.18
407.3	3070.73
407.972	3042.18
408.644	3086.18
409.316	3071.45
409.987	3040
410.659	3060.73
411.331	3060.36
412.002	3050.36
412.674	3045.09
413.345	3098.73
414.017	3025.64
414.688	3044.91
415.359	3030.18
416.031	3070.55
416.702	3035.09
417.373	3020.18
418.044	3032.91
418.714	3040.36
419.385	3050.36
420.056	3050.36
420.726	3041.45
421.397	3042.91
422.068	3070.73
422.738	3046.91
423.408	3026.73
424.079	3052.91
424.749	3054
425.419	3009.09
426.089	3033.45
426.759	3029.64
427.429	3068.55
428.099	3003.09
428.768	3015.27
429.438	3007.64
430.107	3016.91
430.777	3024.73
431.446	2985.45
432.116	3006.91
432.785	3036.73
433.454	3020.18
434.123	3027.09
434.792	2988
435.461	2982.73
436.13	2972.18
436.799	3028.18
437.468	3032.73
438.137	3031.82
438.805	3012.73
439.474	2981.27
440.142	3028.36
440.811	3019.27
441.479	2984.36
442.147	2996.73
442.815	3046
443.484	2986.55
444.152	2998.73
444.819	3017.45
445.487	3050
446.155	3010.36
446.823	2984.73
447.491	2990.18
448.158	2980.36
448.826	2996.91
449.493	2981.82
450.16	2990.55
450.828	2969.27
451.495	3008
452.162	3007.82
452.829	2948.73
453.496	2992.73
454.163	3004.91
454.83	2976.73
455.496	3011.82
456.163	2968
456.83	2965.45
457.496	2958.18
458.163	2973.09
458.829	2983.82
459.495	2974.73
460.162	2964.36
460.828	2960
461.494	3015.27
462.16	3008.91
462.826	2990.36
463.492	3016
464.157	2993.27
464.823	2978.91
465.489	2990.91
466.154	2978.91
466.82	2977.82
467.485	2978.55
468.151	2976.18
468.816	2954.91
469.481	2972.36
470.146	2997.09
470.811	2970.91
471.476	2951.27
472.141	2973.45
472.806	2968.18
473.471	2979.45
474.135	2970.91
474.8	2941.82
475.465	2940.18
476.129	2946.73
476.793	2949.64
477.458	2939.27
478.122	2963.45
478.786	2917.45
479.45	2994
480.114	2990.91
480.778	2948
481.442	2924
482.106	2952.91
482.769	2968.36
483.433	2959.64
484.097	2944.55
484.76	2941.82
485.424	2949.27
486.087	2961.09
486.75	2957.45
487.413	2965.82
488.076	2965.82
488.74	2926
489.402	2910.55
490.065	2946.55
490.728	2970.55
491.391	2920.18
492.054	2968.55
492.716	2921.27
493.379	2922
494.041	2916.18
494.704	2924.73
495.366	2923.45
496.028	2941.27
496.69	2930.55
497.352	2907.82
498.014	2942.73
498.676	2946.18
499.338	2919.45
500	2914.18
500.662	2905.27
501.323	2909.45
501.985	2920
502.646	2936.36
503.308	2909.64
503.969	2910.73
504.63	2914.18
505.292	2897.82
505.953	2852.55
506.614	2895.64
507.275	2866.36
507.936	2878.73
508.597	2860
509.257	2857.09
509.918	2859.64
510.579	2873.45
511.239	2913.09
511.9	2880.73
512.56	2871.64
513.22	2881.82
513.881	2891.45
514.541	2878.36
515.201	2866.36
515.861	2884.18
516.521	2884.36
517.181	2873.82
517.84	2881.09
518.5	2883.09
519.16	2876.18
519.819	2870.91
520.479	2847.09
521.138	2855.27
521.798	2872
522.457	2882
523.116	2880.91
523.775	2876
524.434	2852.73
525.093	2879.45
525.752	2884.55
526.411	2870.55
527.07	2844.55
527.729	2835.45
528.387	2849.45
529.046	2856.18
529.704	2876.55
530.363	2883.09
531.021	2866.55
531.679	2858.55
532.338	2847.64
532.996	2849.82
533.654	2838.18
534.312	2853.27
534.97	2841.64
535.627	2880.18
536.285	2873.27
536.943	2843.09
537.6	2835.09
538.258	2850.55
538.915	2786.73
539.573	2820.73
540.23	2846
540.887	2844.55
541.544	2841.82
542.202	2828.18
542.859	2828.91
543.516	2813.45
544.172	2820.36
544.829	2834.18
545.486	2846.55
546.143	2846.55
546.799	2810.36
547.456	2811.82
548.112	2811.09
548.768	2824.73
549.425	2807.82
550.081	2835.82
550.737	2828.55
551.393	2805.27
552.049	2825.64
552.705	2865.82
553.361	2790.36
554.017	2829.09
554.672	2799.82
555.328	2812.55
555.983	2829.09
556.639	2803.27
557.294	2788
557.95	2829.45
558.605	2786
559.26	2809.82
559.915	2761.82
560.57	2792.55
561.225	2807.64
561.88	2823.82
562.535	2788.18
563.19	2790.91
563.844	2800.55
564.499	2787.64
565.154	2789.09
565.808	2821.27
566.462	2796.73
567.117	2799.45
567.771	2797.82
568.425	2776.36
569.079	2786.36
569.733	2766.91
570.387	2792.73
571.041	2816.36
571.695	2829.09
572.349	2778.36
573.002	2813.09
573.656	2753.09
574.309	2785.45
574.963	2801.09
575.616	2771.82
576.269	2812.73
576.923	2778.91
577.576	2786.73
578.229	2814
578.882	2810.73
579.535	2732.91
580.188	2796.73
580.84	2756.73
581.493	2817.45
582.146	2784.36
582.798	2781.64
583.451	2789.82
584.103	2775.09
584.755	2749.27
585.408	2759.09
586.06	2757.45
586.712	2756
587.364	2763.09
588.016	2765.09
588.668	2790.36
589.32	2764.36
589.972	2788.18
590.623	2776.55
591.275	2745.09
591.926	2774.55
592.578	2762.36
593.229	2785.82
593.881	2757.64
594.532	2783.45
595.183	2791.64
595.834	2750.18
596.485	2762.73
597.136	2771.64
597.787	2748.18
598.438	2736.36
599.089	2764.18
599.739	2779.82
600.39	2783.27
601.04	2775.82
601.691	2767.64
602.341	2789.45
602.992	2784
603.642	2759.82
604.292	2775.82
604.942	2774.91
605.592	2771.09
606.242	2740.55
606.892	2758
607.542	2765.64
608.192	2766.91
608.841	2741.27
609.491	2789.64
610.14	2782.18
610.79	2733.64
611.439	2757.27
612.088	2766.18
612.738	2776.91
613.387	2746.18
614.036	2749.45
614.685	2736.55
615.334	2725.82
615.983	2713.82
616.631	2739.27
617.28	2738.36
617.929	2730.91
618.577	2740
619.226	2772
619.874	2737.27
620.523	2749.45
621.171	2723.09
621.819	2721.09
622.467	2719.09
623.115	2716
623.763	2739.45
624.411	2729.09
625.059	2726.55
625.707	2744.18
626.355	2748.18
627.002	2696.73
627.65	2728.18
628.297	2727.09
628.945	2714.91
629.592	2747.82
630.239	2708.91
630.887	2725.64
631.534	2711.82
632.181	2721.45
632.828	2719.27
633.475	2721.82
634.122	2727.82
634.768	2722.91
635.415	2701.45
636.062	2736.36
636.708	2718.55
637.355	2728.73
638.001	2715.09
638.647	2708
639.294	2729.27
639.94	2715.09
640.586	2710
641.232	2700.36
641.878	2738.18
642.524	2758.91
643.17	2692.91
643.816	2730.55
644.461	2738.36
645.107	2720.18
645.752	2701.27
646.398	2718.91
647.043	2731.09
647.689	2729.45
648.334	2715.82
648.979	2721.09
649.624	2741.09
650.269	2716
650.914	2701.82
651.559	2688.55
652.204	2704.91
652.849	2714.36
653.493	2739.45
654.138	2739.09
654.783	2716.55
655.427	2681.64
656.071	2720.36
656.716	2702.91
657.36	2726.36
658.004	2728.91
658.648	2687.45
659.292	2698.73
659.936	2704.55
660.58	2713.09
661.224	2722.36
661.868	2705.09
662.512	2686.36
663.155	2698.18
663.799	2705.09
664.442	2732.36
665.086	2725.64
665.729	2712.36
666.372	2709.45
667.015	2711.82
667.658	2734.36
668.301	2707.82
668.944	2687.09
669.587	2694.91
670.23	2686
670.873	2702.73
671.516	2694.91
672.158	2694.73
672.801	2692.18
673.443	2668.73
674.086	2716.36
674.728	2692.36
675.37	2710.91
676.012	2684
676.654	2710.73
677.296	2714.91
677.938	2693.64
678.58	2697.45
679.222	2712.91
679.864	2680.91
680.506	2681.64
681.147	2701.27
681.789	2702.18
682.43	2714.73
683.072	2676.55
683.713	2690.55
684.354	2671.64
684.995	2710.91
685.636	2692.36
686.277	2694.73
686.918	2685.82
687.559	2693.27
688.2	2678.36
688.841	2675.45
689.482	2672.36
690.122	2686
690.763	2662.73
691.403	2680.18
692.044	2692.73
692.684	2711.45
693.324	2711.45
693.964	2660.73
694.604	2676.55
695.244	2658.55
695.884	2656.36
696.524	2667.64
697.164	2669.09
697.804	2670.73
698.444	2672.18
699.083	2691.45
699.723	2697.82
700.362	2695.82
701.002	2682.73
701.641	2679.45
702.28	2677.45
702.919	2696.55
703.558	2707.45
704.198	2645.45
704.836	2682.91
705.475	2666.91
706.114	2683.64
706.753	2683.09
707.392	2674.73
708.03	2665.82
708.669	2662.73
709.307	2673.82
709.946	2676.91
710.584	2679.64
711.222	2688.55
711.86	2663.45
712.499	2631.45
713.137	2656.73
713.775	2659.27
714.412	2661.64
715.05	2662
715.688	2653.27
716.326	2639.27
716.963	2673.64
717.601	2645.82
718.238	2651.09
718.876	2713.27
719.513	2679.27
720.15	2692.55
720.788	2659.45
721.425	2689.09
722.062	2651.82
722.699	2659.45
723.336	2647.27
723.972	2655.82
724.609	2668.55
725.246	2665.45
725.883	2656.36
726.519	2673.09
727.156	2627.64
727.792	2655.09
728.428	2669.82
729.065	2674.18
729.701	2652.91
730.337	2639.64
730.973	2654.55
731.609	2660.73
732.245	2670.91
732.881	2661.82
733.517	2655.45
734.152	2654.91
734.788	2678.18
735.423	2643.09
736.059	2650.18
736.694	2655.27
737.33	2685.82
737.965	2650.18
738.6	2652
739.235	2648.91
739.87	2655.64
740.505	2662.73
741.14	2669.64
741.775	2639.09
742.41	2652.55
743.045	2682.36
743.679	2651.27
744.314	2652.55
744.948	2672
745.583	2657.45
746.217	2692.36
746.852	2660.55
747.486	2650.36
748.12	2662.36
748.754	2665.64
749.388	2638.36
750.022	2659.09
750.656	2634.91
751.29	2648.55
751.923	2663.45
752.557	2644.18
753.191	2649.27
753.824	2666.36
754.457	2640.18
755.091	2644.91
755.724	2657.27
756.357	2632.73
756.991	2616.91
757.624	2651.82
758.257	2669.09
758.89	2664.73
759.523	2684.18
760.155	2614.73
760.788	2660
761.421	2680.91
762.053	2638.18
762.686	2633.82
763.318	2628.55
763.951	2654.91
764.583	2627.09
765.215	2667.45
765.847	2628
766.48	2656.91
767.112	2665.64
767.744	2631.82
768.375	2636.36
769.007	2646.36
769.639	2657.09
770.271	2636.55
770.902	2649.45
771.534	2665.09
772.165	2645.45
772.797	2653.82
773.428	2616.91
774.059	2650.73
774.691	2633.27
775.322	2613.45
775.953	2648.73
776.584	2679.45
777.215	2650.55
777.845	2606.18
778.476	2616.36
779.107	2644.73
779.738	2628.36
780.368	2644.91
780.999	2650.55
781.629	2640.55
782.259	2678.18
782.89	2650.18
783.52	2659.09
784.15	2600.73
784.78	2643.09
785.41	2645.45
786.04	2647.09
786.67	2639.82
787.3	2642.55
787.929	2638.73
788.559	2632.91
789.189	2647.45
789.818	2662.18
790.448	2640.91
791.077	2636.55
791.706	2625.82
792.335	2663.09
792.965	2630.73
793.594	2637.82
794.223	2608
794.852	2606.36
795.481	2615.64
796.109	2621.64
796.738	2617.45
797.367	2593.64
797.995	2643.09
798.624	2631.09
799.252	2633.27
799.881	2641.45
800.509	2662.91
801.137	2631.45
801.765	2647.82
802.394	2633.27
803.022	2611.64
803.65	2607.09
804.277	2615.45
804.905	2623.09
805.533	2631.09
806.161	2649.27
806.788	2610.36
807.416	2641.27
808.043	2593.09
808.671	2656.36
809.298	2628.18
809.925	2636.36
810.553	2608.73
811.18	2640.36
811.807	2615.09
812.434	2625.09
813.061	2607.64
813.688	2678.73
814.314	2606.18
814.941	2601.64
815.568	2664.18
816.194	2641.82
816.821	2622
817.447	2628.36
818.074	2607.64
818.7	2623.45
819.326	2644.55
819.952	2623.45
820.578	2617.64
821.204	2633.09
821.83	2625.27
822.456	2657.09
823.082	2619.82
823.708	2638.55
824.333	2631.82
824.959	2624.91
825.585	2628.18
826.21	2637.09
826.835	2644.18
827.461	2613.45
828.086	2663.45
828.711	2661.09
829.336	2610
829.961	2626
830.586	2641.27
831.211	2653.64
831.836	2634.18
832.461	2632.18
833.085	2609.09
833.71	2663.27
834.335	2624
834.959	2656.91
835.584	2603.09
836.208	2632.36
836.832	2626.73
837.456	2637.27
838.08	2618.91
838.705	2620
839.329	2609.64
839.952	2645.27
840.576	2651.64
841.2	2650
841.824	2606.36
842.447	2614.36
843.071	2636.18
843.695	2616
844.318	2670.55
844.941	2613.82
845.565	2653.82
846.188	2624.91
846.811	2638.18
847.434	2644.73
848.057	2647.09
848.68	2630.36
849.303	2649.45
849.926	2640.18
850.549	2604.55
851.171	2633.82
851.794	2630.91
852.416	2657.45
853.039	2651.45
853.661	2610.36
854.284	2644.55
854.906	2627.82
855.528	2624
856.15	2601.09
856.772	2629.64
857.394	2651.45
858.016	2618.36
858.638	2637.82
859.26	2624
859.882	2642.18
860.503	2652.36
861.125	2629.45
861.746	2608.91
862.368	2619.64
862.989	2611.82
863.61	2632.18
864.232	2632.91
864.853	2641.82
865.474	2654.18
866.095	2623.45
866.716	2619.09
867.337	2620.55
867.958	2619.82
868.578	2627.09
869.199	2655.82
869.82	2602.36
870.44	2638.36
871.061	2597.82
871.681	2650.18
872.301	2636.91
872.922	2644.55
873.542	2626.36
874.162	2617.09
874.782	2640.18
875.402	2642.91
876.022	2640.18
876.642	2623.64
877.261	2627.09
877.881	2618.91
878.501	2629.45
879.12	2629.45
879.74	2626.73
880.359	2632.36
880.979	2624
881.598	2645.09
882.217	2640.55
882.836	2648.36
883.455	2619.64
884.075	2658.36
884.693	2620.36
885.312	2642.55
885.931	2607.09
886.55	2617.64
887.169	2606
887.787	2640.36
888.406	2628.18
889.024	2630.36
889.643	2621.09
890.261	2626.36
890.879	2599.09
891.497	2615.64
892.116	2625.09
892.734	2632.36
893.352	2633.45
893.969	2640.55
894.587	2597.82
895.205	2647.64
895.823	2623.09
896.44	2634.18
897.058	2641.09
897.676	2639.09
898.293	2667.82
898.91	2633.27
899.528	2607.45
900.145	2602.18
900.762	2641.82
901.379	2592.73
901.996	2584
902.613	2596.91
903.23	2628.36
903.847	2630.18
904.464	2642.55
905.08	2671.27
905.697	2621.27
906.313	2638
906.93	2630.55
907.546	2614.18
908.163	2643.64
908.779	2641.09
909.395	2608.55
910.011	2634.55
910.627	2605.82
911.243	2600.73
911.859	2612.55
912.475	2621.45
913.091	2649.64
913.707	2608.91
914.322	2602.91
914.938	2616.36
915.553	2643.64
916.169	2632.55
916.784	2586
917.4	2629.64
918.015	2623.27
918.63	2618
919.245	2592
919.86	2645.09
920.475	2671.45
