# 'raman shift'	'Int_15.8GPa_1'
320.655	4392.2
321.336	4400.8
322.018	4391.4
322.7	4319
323.381	4354.6
324.063	4347.6
324.744	4358
325.425	4341.2
326.106	4355.4
326.787	4372.6
327.468	4291.2
328.149	4356.8
328.83	4310.6
329.511	4336.6
330.192	4294.6
330.873	4293.8
331.553	4284.4
332.234	4296
332.914	4343.6
333.594	4303.2
334.275	4312.4
334.955	4326
335.635	4310.4
336.315	4331.8
336.995	4378.8
337.675	4306
338.355	4316.2
339.034	4334.4
339.714	4322.4
340.394	4312.6
341.073	4317.8
341.753	4295.6
342.432	4309.4
343.111	4339
343.791	4303.4
344.47	4325.4
345.149	4278.2
345.828	4266
346.507	4320
347.186	4247.6
347.864	4275.2
348.543	4312.4
349.222	4337.4
349.9	4298
350.579	4245.2
351.257	4283.4
351.935	4259
352.613	4321.6
353.292	4293.8
353.97	4259.2
354.648	4267.4
355.326	4318.8
356.004	4321.8
356.681	4282.4
357.359	4296.8
358.037	4372.4
358.714	4270.2
359.392	4320
360.069	4342.6
360.746	4267.2
361.424	4314.6
362.101	4346.6
362.778	4285.6
363.455	4311.4
364.132	4359.4
364.809	4352.8
365.486	4317.2
366.162	4321.8
366.839	4313.8
367.515	4281.6
368.192	4266.8
368.868	4300.2
369.545	4320.6
370.221	4305
370.897	4299
371.573	4215.4
372.249	4290.4
372.925	4311.8
373.601	4313.2
374.277	4284.6
374.953	4316.6
375.628	4307.8
376.304	4283.2
376.979	4294.6
377.655	4309.8
378.33	4275.8
379.006	4322.2
379.681	4242.4
380.356	4320.8
381.031	4289.6
381.706	4254.4
382.381	4279.2
383.056	4326
383.73	4305.8
384.405	4228.6
385.08	4352.8
385.754	4325.6
386.429	4203.2
387.103	4276.8
387.777	4313.2
388.452	4288.6
389.126	4292.2
389.8	4260.8
390.474	4286
391.148	4281
391.822	4281.4
392.495	4262.8
393.169	4288.6
393.843	4182
394.516	4247.2
395.19	4236.4
395.863	4226
396.537	4236
397.21	4173
397.883	4201.6
398.556	4225.8
399.229	4207.6
399.902	4149.2
400.575	4216.6
401.248	4232.8
401.921	4179.8
402.593	4169.4
403.266	4139.2
403.938	4191.2
404.611	4192.6
405.283	4123
405.955	4180.2
406.628	4190
407.3	4185.2
407.972	4139.4
408.644	4169.8
409.316	4174.6
409.987	4124.2
410.659	4163.4
411.331	4122.6
412.002	4161.4
412.674	4121.6
413.345	4161.8
414.017	4138.4
414.688	4150.8
415.359	4071.6
416.031	4098
416.702	4115.2
417.373	4111.2
418.044	4035.6
418.714	4086.4
419.385	4080.4
420.056	4119.6
420.726	4069.8
421.397	4099.8
422.068	4027.8
422.738	4006.6
423.408	4105.8
424.079	4085.6
424.749	4071.4
425.419	4011.6
426.089	4039.2
426.759	4088.8
427.429	4071.6
428.099	4052
428.768	4064
429.438	4018.8
430.107	4000.2
430.777	4047.4
431.446	4021
432.116	4022.8
432.785	4125.4
433.454	4046
434.123	4089.4
434.792	4022.4
435.461	4087.4
436.13	4058.8
436.799	4044
437.468	4027.2
438.137	4038.4
438.805	4064.6
439.474	4018.2
440.142	4044
440.811	4078.2
441.479	4029
442.147	4051.8
442.815	4047.8
443.484	4094
444.152	4014.4
444.819	4001.8
445.487	4002.6
446.155	4038.4
446.823	3979.4
447.491	4025.2
448.158	4025.2
448.826	4035
449.493	4021
450.16	4053.8
450.828	4084.6
451.495	4129.8
452.162	4021.6
452.829	4036.6
453.496	4052.4
454.163	4026.4
454.83	4035.8
455.496	4049
456.163	4024.2
456.83	4018.2
457.496	4019.8
458.163	4033.4
458.829	4021.8
459.495	4030.2
460.162	4024.2
460.828	3993.6
461.494	4024.2
462.16	3995
462.826	4006
463.492	4027.8
464.157	3960.4
464.823	4011.4
465.489	3995.4
466.154	4009.8
466.82	4011.8
467.485	3981
468.151	3988.2
468.816	4024.6
469.481	4002.8
470.146	4007.8
470.811	3974.4
471.476	3903.8
472.141	4007.8
472.806	3980
473.471	3942.8
474.135	3965.6
474.8	4007.4
475.465	3984.2
476.129	3963.6
476.793	3957.6
477.458	3983.2
478.122	3960.4
478.786	3943
479.45	3942.2
480.114	3993.8
480.778	3941
481.442	3966.8
482.106	3968.2
482.769	3960.4
483.433	3957.2
484.097	3977.4
484.76	3993.2
485.424	3955.2
486.087	3904.4
486.75	3912.8
487.413	3920.6
488.076	3959.2
488.74	3929.8
489.402	3986.2
490.065	3913.2
490.728	3992
491.391	3955.4
492.054	3943.2
492.716	3921.8
493.379	3940.6
494.041	3970.2
494.704	3936.2
495.366	3941.2
496.028	3943.2
496.69	3959.2
497.352	3898
498.014	3902
498.676	3901.8
499.338	3945.4
500	3903.6
500.662	3931
501.323	3945.2
501.985	3946.6
502.646	3951.8
503.308	3924.4
503.969	3908.4
504.63	3912.2
505.292	3950
505.953	3904.4
506.614	3922.2
507.275	3955.4
507.936	3946.4
508.597	3903.6
509.257	3967.6
509.918	3958.4
510.579	3882.2
511.239	3958.4
511.9	3890.2
512.56	3986.8
513.22	3924.4
513.881	3945.8
514.541	3939
515.201	3937.2
515.861	3980.2
516.521	3956.6
517.181	3982.4
517.84	4019.8
518.5	3995.6
519.16	3887
519.819	3973.4
520.479	3989.2
521.138	3960.4
521.798	3984.6
522.457	3993.2
523.116	3919.6
523.775	3983.4
524.434	4013.4
525.093	4005.6
525.752	3968.4
526.411	3990.2
527.07	3944.4
527.729	3920.4
528.387	3960
529.046	3962.4
529.704	3966.6
530.363	3998
531.021	3973.2
531.679	3949.8
532.338	3959
532.996	3979
533.654	4006.8
534.312	4006.6
534.97	4030.8
535.627	4004.6
536.285	3976.8
536.943	3988.4
537.6	4020
538.258	3975.4
538.915	3952.6
539.573	3964.2
540.23	4034.2
540.887	3958.6
541.544	3948.8
542.202	4002.2
542.859	3936
543.516	3942.8
544.172	3982.8
544.829	3964
545.486	4006.2
546.143	3941
546.799	3995.8
547.456	3963.2
548.112	3942.4
548.768	3897
549.425	3958.2
550.081	3924.4
550.737	3888.2
551.393	3969.8
552.049	3918.2
552.705	3927
553.361	3960.4
554.017	3893
554.672	3894.8
555.328	3942.8
555.983	3870
556.639	3918.2
557.294	3908.8
557.95	3863
558.605	3939.2
559.26	3879.6
559.915	3890.4
560.57	3885.8
561.225	3887.4
561.88	3941.4
562.535	3900.2
563.19	3919.4
563.844	3908.4
564.499	3801.2
565.154	3889
565.808	3839
566.462	3831.8
567.117	3850.2
567.771	3831.6
568.425	3883.2
569.079	3867
569.733	3887.4
570.387	3863.4
571.041	3886.6
571.695	3828.2
572.349	3815.4
573.002	3867
573.656	3873.6
574.309	3890
574.963	3883
575.616	3870.4
576.269	3879.4
576.923	3881.6
577.576	3821.8
578.229	3831.8
578.882	3857.8
579.535	3848
580.188	3809.2
580.84	3865.6
581.493	3825.4
582.146	3847.2
582.798	3863.6
583.451	3873
584.103	3842.2
584.755	3851.4
585.408	3820.6
586.06	3850.4
586.712	3860.4
587.364	3841.2
588.016	3840.8
588.668	3882.4
589.32	3822.2
589.972	3837.8
590.623	3842
591.275	3883.4
591.926	3835.6
592.578	3812.2
593.229	3805.8
593.881	3798
594.532	3866.8
595.183	3789.6
595.834	3830.6
596.485	3854
597.136	3808.4
597.787	3872.4
598.438	3860.6
599.089	3823.8
599.739	3833.2
600.39	3837.8
601.04	3838
601.691	3848.8
602.341	3775.4
602.992	3825.6
603.642	3838.6
604.292	3753.4
604.942	3798
605.592	3822.8
606.242	3784.4
606.892	3754.6
607.542	3818.4
608.192	3827.4
608.841	3768.2
609.491	3805.4
610.14	3824.2
610.79	3793.6
611.439	3839
612.088	3831.4
612.738	3832.2
613.387	3792.6
614.036	3828.8
614.685	3767
615.334	3873.8
615.983	3778
616.631	3771.4
617.28	3793.8
617.929	3744
618.577	3833.8
619.226	3735.8
619.874	3814.6
620.523	3801.4
621.171	3731.2
621.819	3810.8
622.467	3729
623.115	3772.8
623.763	3782.8
624.411	3728
625.059	3733.8
625.707	3766.6
626.355	3788.8
627.002	3824
627.65	3741
628.297	3761.8
628.945	3736.4
629.592	3759.4
630.239	3755.6
630.887	3755.2
631.534	3764.4
632.181	3769.4
632.828	3770.6
633.475	3756.6
634.122	3832.2
634.768	3767.2
635.415	3779
636.062	3703.8
636.708	3775.8
637.355	3778.6
638.001	3777.8
638.647	3781.2
639.294	3752.6
639.94	3732.2
640.586	3743.2
641.232	3748.2
641.878	3742.6
642.524	3748.4
643.17	3739.8
643.816	3692
644.461	3783
645.107	3732.8
645.752	3805.4
646.398	3732.6
647.043	3730.2
647.689	3747.6
648.334	3729.4
648.979	3704
649.624	3762.2
650.269	3818.2
650.914	3744.4
651.559	3784.4
652.204	3718.4
652.849	3803.6
653.493	3744.8
654.138	3782.8
654.783	3734
655.427	3727.6
656.071	3760.6
656.716	3773
657.36	3766.8
658.004	3757.2
658.648	3746.2
659.292	3759.4
659.936	3740.6
660.58	3765.8
661.224	3736.6
661.868	3758.8
662.512	3770.6
663.155	3770.4
663.799	3716.6
664.442	3744.8
665.086	3739.6
665.729	3739
666.372	3752.4
667.015	3749
667.658	3737.4
668.301	3697.6
668.944	3750
669.587	3727.6
670.23	3757.4
670.873	3726.8
671.516	3731.8
672.158	3762.4
672.801	3695
673.443	3764.8
674.086	3713.6
674.728	3712.2
675.37	3707.8
676.012	3681.4
676.654	3747.4
677.296	3707.2
677.938	3688.8
678.58	3788.6
679.222	3747.8
679.864	3750.6
680.506	3720.4
681.147	3689.2
681.789	3737.4
682.43	3723.4
683.072	3697.6
683.713	3747.8
684.354	3751.8
684.995	3684.6
685.636	3742.4
686.277	3716.6
686.918	3770.8
687.559	3745
688.2	3757.4
688.841	3745.6
689.482	3770.4
690.122	3762.6
690.763	3689.8
691.403	3745.6
692.044	3725
692.684	3714.8
693.324	3680.2
693.964	3723.2
694.604	3691.4
695.244	3758
695.884	3683.8
696.524	3746.6
697.164	3741
697.804	3657
698.444	3758.8
699.083	3730
699.723	3718.4
700.362	3682.6
701.002	3742
701.641	3750
702.28	3679.8
702.919	3683.6
703.558	3726.8
704.198	3711.6
704.836	3660.4
705.475	3755.2
706.114	3701.6
706.753	3685.4
707.392	3711
708.03	3739.4
708.669	3750.2
709.307	3670.8
709.946	3691.4
710.584	3712.6
711.222	3687.6
711.86	3657.2
712.499	3655.2
713.137	3744.8
713.775	3659.2
714.412	3724.8
715.05	3707.4
715.688	3659.6
716.326	3681.8
716.963	3702.6
717.601	3688.4
718.238	3661.2
718.876	3713
719.513	3701.2
720.15	3673
720.788	3670.4
721.425	3695.2
722.062	3659.4
722.699	3700
723.336	3644.6
723.972	3704.4
724.609	3711.6
725.246	3687.6
725.883	3709.6
726.519	3718.2
727.156	3675.8
727.792	3670.4
728.428	3693.2
729.065	3715.6
729.701	3661.4
730.337	3704.8
730.973	3625.4
731.609	3680
732.245	3715
732.881	3718.8
733.517	3721.8
734.152	3664.6
734.788	3674.6
735.423	3701.8
736.059	3667.6
736.694	3726.4
737.33	3692
737.965	3653
738.6	3665.6
739.235	3676.8
739.87	3670
740.505	3699.4
741.14	3733.6
741.775	3731.8
742.41	3706.2
743.045	3692.6
743.679	3695.8
744.314	3702
744.948	3658.8
745.583	3717.4
746.217	3701
746.852	3725
747.486	3631
748.12	3690.2
748.754	3768.4
749.388	3702.8
750.022	3692.8
750.656	3720.6
751.29	3709.2
751.923	3703.4
752.557	3647.2
753.191	3689
753.824	3696.8
754.457	3669.6
755.091	3706.4
755.724	3688.8
756.357	3709
756.991	3690.2
757.624	3674.6
758.257	3669.4
758.89	3701
759.523	3746.8
760.155	3644.2
760.788	3689.6
761.421	3689.4
762.053	3717.2
762.686	3682.8
763.318	3673.8
763.951	3629
764.583	3661
765.215	3646.4
765.847	3610.6
766.48	3651.2
767.112	3651.4
767.744	3668.8
768.375	3652.2
769.007	3639.6
769.639	3655.2
770.271	3679.8
770.902	3615
771.534	3660.4
772.165	3634.4
772.797	3692
773.428	3669.2
774.059	3652.8
774.691	3679.8
775.322	3643.2
775.953	3637
776.584	3649.6
777.215	3647.6
777.845	3665.4
778.476	3638.4
779.107	3598
779.738	3645.6
780.368	3682.6
780.999	3634.6
781.629	3626.8
782.259	3614.4
782.89	3667.2
783.52	3627.6
784.15	3638.8
784.78	3653
785.41	3662.6
786.04	3680
786.67	3628.8
787.3	3571.2
787.929	3663
788.559	3603
789.189	3590.2
789.818	3627.8
790.448	3628.8
791.077	3647.6
791.706	3637.4
792.335	3646.4
792.965	3633
793.594	3648.4
794.223	3612.4
794.852	3561.2
795.481	3622.6
796.109	3638
796.738	3622.6
797.367	3614.4
797.995	3618
798.624	3588.8
799.252	3640.2
799.881	3624.4
800.509	3605
801.137	3609.8
801.765	3614.4
802.394	3637.2
803.022	3605.4
803.65	3623.6
804.277	3594.6
804.905	3631.6
805.533	3626.6
806.161	3615.4
806.788	3609
807.416	3593.8
808.043	3586.2
808.671	3635.8
809.298	3593.8
809.925	3629.8
810.553	3609.8
811.18	3644.8
811.807	3627.4
812.434	3598.2
813.061	3609.8
813.688	3635.8
814.314	3604
814.941	3612.4
815.568	3640.2
816.194	3601
816.821	3647.2
817.447	3620.8
818.074	3587.6
818.7	3585
819.326	3620.6
819.952	3591.6
820.578	3580.4
821.204	3607.8
821.83	3632.4
822.456	3644.4
823.082	3642.2
823.708	3581
824.333	3609
824.959	3629.4
825.585	3687
826.21	3619.4
826.835	3598
827.461	3641.6
828.086	3626.6
828.711	3619
829.336	3627
829.961	3586.6
830.586	3646.8
831.211	3620.8
831.836	3616.4
832.461	3603.4
833.085	3626.4
833.71	3595.6
834.335	3583
834.959	3590.4
835.584	3605.6
836.208	3601.2
836.832	3576.4
837.456	3575.2
838.08	3586.8
838.705	3633.2
839.329	3624
839.952	3622
840.576	3597.6
841.2	3580.4
841.824	3600.2
842.447	3629.8
843.071	3643.8
843.695	3620.2
844.318	3590.4
844.941	3611
845.565	3616.6
846.188	3595.6
846.811	3581.4
847.434	3602.8
848.057	3632.4
848.68	3649.8
849.303	3570.8
849.926	3615
850.549	3584.8
851.171	3594
851.794	3609.4
852.416	3621.4
853.039	3617
853.661	3586.6
854.284	3621.6
854.906	3620
855.528	3568.8
856.15	3559.8
856.772	3601.8
857.394	3654.6
858.016	3545
858.638	3633.2
859.26	3605.6
859.882	3628
860.503	3584
861.125	3612
861.746	3617.4
862.368	3533.6
862.989	3611.2
863.61	3626.4
864.232	3598
864.853	3563.8
865.474	3590.6
866.095	3594
866.716	3588.2
867.337	3570.6
867.958	3559.2
868.578	3586.8
869.199	3542.6
869.82	3598.8
870.44	3565.2
871.061	3582.8
871.681	3594.2
872.301	3529.6
872.922	3560.6
873.542	3585.8
874.162	3573
874.782	3590.4
875.402	3532.8
876.022	3561.4
876.642	3557
877.261	3532.4
877.881	3571.8
878.501	3629.6
879.12	3575.2
879.74	3558.2
880.359	3584.8
880.979	3567
881.598	3566.4
882.217	3556.6
882.836	3546
883.455	3526.8
884.075	3541.6
884.693	3564.4
885.312	3595.6
885.931	3590
886.55	3578.2
887.169	3639.2
887.787	3563.8
888.406	3553
889.024	3623
889.643	3523
890.261	3607.4
890.879	3575.2
891.497	3536.4
892.116	3615.6
892.734	3565.4
893.352	3610.4
893.969	3573.6
894.587	3576
895.205	3616.6
895.823	3579.4
896.44	3542.6
897.058	3574.2
897.676	3617.4
898.293	3564.4
898.91	3647
899.528	3618.8
900.145	3630.6
900.762	3583.8
901.379	3629.8
901.996	3629.4
902.613	3632
903.23	3567.8
903.847	3627.6
904.464	3624.2
905.08	3659.2
905.697	3675.2
906.313	3693.8
906.93	3641.2
907.546	3650.6
908.163	3659.6
908.779	3625.2
909.395	3687
910.011	3701.4
910.627	3708.6
911.243	3697.8
911.859	3705.4
912.475	3725.8
913.091	3739.6
913.707	3707.2
914.322	3725
914.938	3785.2
915.553	3798.8
916.169	3834
916.784	3772.4
917.4	3819
918.015	3816.8
918.63	3850.8
919.245	3906.6
919.86	3818.2
920.475	3953.2
