# 'raman shift'	'Int_36.6GPa_1'
349.222	2641.45
349.9	2628
350.579	2621.27
351.257	2613.27
351.935	2658
352.613	2618
353.292	2598.55
353.97	2628.36
354.648	2653.45
355.326	2636.36
356.004	2628.36
356.681	2635.82
357.359	2623.45
358.037	2692.91
358.714	2608.73
359.392	2584.91
360.069	2626.18
360.746	2614.91
361.424	2586.55
362.101	2640
362.778	2624
363.455	2641.45
364.132	2575.64
364.809	2608.73
365.486	2616.91
366.162	2624.36
366.839	2578.18
367.515	2591.27
368.192	2626.91
368.868	2552.91
369.545	2598.36
370.221	2573.82
370.897	2608.55
371.573	2582.55
372.249	2576.73
372.925	2598.55
373.601	2630.36
374.277	2601.64
374.953	2590.91
375.628	2542.18
376.304	2566.55
376.979	2541.45
377.655	2577.64
378.33	2563.27
379.006	2603.09
379.681	2574.18
380.356	2578.91
381.031	2593.27
381.706	2606
382.381	2546.91
383.056	2571.45
383.73	2546.36
384.405	2590.36
385.08	2536.73
385.754	2568.55
386.429	2566.91
387.103	2576.18
387.777	2563.45
388.452	2524
389.126	2573.45
389.8	2577.64
390.474	2547.82
391.148	2599.27
391.822	2548.91
392.495	2608.18
393.169	2597.27
393.843	2587.64
394.516	2540
395.19	2550.91
395.863	2565.45
396.537	2537.45
397.21	2550.36
397.883	2569.45
398.556	2568
399.229	2548
399.902	2588.55
400.575	2599.09
401.248	2519.09
401.921	2589.82
402.593	2557.64
403.266	2536.55
403.938	2557.45
404.611	2558.55
405.283	2542.73
405.955	2522.91
406.628	2561.45
407.3	2566.73
407.972	2579.09
408.644	2586
409.316	2577.64
409.987	2542
410.659	2533.09
411.331	2532.73
412.002	2556.55
412.674	2521.27
413.345	2526.91
414.017	2501.09
414.688	2511.64
415.359	2570.18
416.031	2518.18
416.702	2563.45
417.373	2534.73
418.044	2529.82
418.714	2531.82
419.385	2563.82
420.056	2537.82
420.726	2545.45
421.397	2532.55
422.068	2554.73
422.738	2515.09
423.408	2564.73
424.079	2495.64
424.749	2539.27
425.419	2539.27
426.089	2525.82
426.759	2518.73
427.429	2554.55
428.099	2526
428.768	2548.18
429.438	2534.55
430.107	2506.18
430.777	2527.45
431.446	2499.27
432.116	2518.36
432.785	2529.09
433.454	2521.82
434.123	2520.36
434.792	2528.36
435.461	2524.18
436.13	2476
436.799	2527.82
437.468	2527.64
438.137	2521.27
438.805	2522.36
439.474	2528.55
440.142	2490.73
440.811	2505.64
441.479	2505.45
442.147	2489.45
442.815	2500.91
443.484	2512.73
444.152	2530.55
444.819	2486.55
445.487	2513.27
446.155	2509.64
446.823	2510.18
447.491	2525.64
448.158	2503.09
448.826	2470.55
449.493	2497.27
450.16	2489.82
450.828	2482.91
451.495	2520.18
452.162	2506.55
452.829	2481.09
453.496	2488.73
454.163	2517.09
454.83	2508.91
455.496	2473.45
456.163	2496.36
456.83	2490.91
457.496	2508.73
458.163	2528
458.829	2524.55
459.495	2482.36
460.162	2474.36
460.828	2519.82
461.494	2485.27
462.16	2490
462.826	2469.64
463.492	2501.64
464.157	2465.09
464.823	2474.55
465.489	2485.09
466.154	2482.55
466.82	2462.91
467.485	2454.91
468.151	2448.36
468.816	2486.36
469.481	2494.18
470.146	2474.91
470.811	2447.45
471.476	2476.91
472.141	2465.82
472.806	2507.64
473.471	2487.82
474.135	2471.45
474.8	2463.82
475.465	2491.45
476.129	2429.45
476.793	2460.91
477.458	2452.91
478.122	2451.45
478.786	2463.82
479.45	2471.82
480.114	2478.91
480.778	2469.09
481.442	2457.82
482.106	2453.27
482.769	2463.27
483.433	2502.18
484.097	2452.73
484.76	2457.09
485.424	2481.09
486.087	2445.09
486.75	2444.73
487.413	2464.55
488.076	2453.45
488.74	2422
489.402	2460.55
490.065	2461.82
490.728	2443.45
491.391	2451.09
492.054	2445.09
492.716	2442.91
493.379	2413.82
494.041	2416.73
494.704	2469.64
495.366	2459.27
496.028	2438.55
496.69	2434.55
497.352	2435.09
498.014	2444.18
498.676	2426
499.338	2418.55
500	2440
500.662	2442
501.323	2396.18
501.985	2427.82
502.646	2413.82
503.308	2426.18
503.969	2411.45
504.63	2416.36
505.292	2396.91
505.953	2402.36
506.614	2417.82
507.275	2416.36
507.936	2403.45
508.597	2381.09
509.257	2400
509.918	2384
510.579	2344.55
511.239	2408.18
511.9	2369.64
512.56	2388.91
513.22	2368.73
513.881	2414.18
514.541	2410.18
515.201	2370.36
515.861	2360.91
516.521	2373.09
517.181	2396.73
517.84	2396.73
518.5	2409.09
519.16	2401.09
519.819	2360.36
520.479	2355.27
521.138	2375.09
521.798	2364.36
522.457	2399.27
523.116	2423.64
523.775	2372.91
524.434	2387.27
525.093	2400.36
525.752	2412.91
526.411	2390.55
527.07	2368.91
527.729	2367.09
528.387	2381.09
529.046	2364.18
529.704	2373.09
530.363	2358.73
531.021	2370
531.679	2369.27
532.338	2361.45
532.996	2359.64
533.654	2374.18
534.312	2360.73
534.97	2360.73
535.627	2363.27
536.285	2387.45
536.943	2343.64
537.6	2320.55
538.258	2376.73
538.915	2326.55
539.573	2351.27
540.23	2340
540.887	2389.64
541.544	2364.73
542.202	2357.82
542.859	2348.18
543.516	2349.45
544.172	2344
544.829	2316.73
545.486	2351.64
546.143	2340.91
546.799	2339.09
547.456	2374.91
548.112	2382
548.768	2348.73
549.425	2338.91
550.081	2371.09
550.737	2333.27
551.393	2368.55
552.049	2352.36
552.705	2354.73
553.361	2329.09
554.017	2358
554.672	2349.27
555.328	2324.18
555.983	2314.91
556.639	2353.82
557.294	2347.09
557.95	2358
558.605	2318.55
559.26	2335.82
559.915	2339.82
560.57	2346.36
561.225	2354.91
561.88	2357.64
562.535	2347.64
563.19	2327.45
563.844	2346.36
564.499	2338.55
565.154	2340
565.808	2348.55
566.462	2342.55
567.117	2321.45
567.771	2321.09
568.425	2359.45
569.079	2327.27
569.733	2359.09
570.387	2337.27
571.041	2335.45
571.695	2347.45
572.349	2319.09
573.002	2363.09
573.656	2365.82
574.309	2322.91
574.963	2289.27
575.616	2342.18
576.269	2325.82
576.923	2357.64
577.576	2312
578.229	2317.82
578.882	2350.18
579.535	2328.36
580.188	2362.18
580.84	2284
581.493	2320.18
582.146	2338.36
582.798	2336.73
583.451	2346.36
584.103	2366.91
584.755	2331.82
585.408	2330.73
586.06	2321.82
586.712	2324.18
587.364	2299.27
588.016	2331.27
588.668	2306.73
589.32	2340.73
589.972	2313.64
590.623	2308
591.275	2315.09
591.926	2329.64
592.578	2329.45
593.229	2328.18
593.881	2338
594.532	2335.27
595.183	2309.09
595.834	2298.91
596.485	2332.55
597.136	2305.45
597.787	2292.36
598.438	2354.18
599.089	2320.91
599.739	2313.09
600.39	2297.45
601.04	2295.09
601.691	2294.55
602.341	2320.91
602.992	2306.36
603.642	2316.73
604.292	2332.18
604.942	2328.91
605.592	2277.45
606.242	2305.09
606.892	2306.91
607.542	2302.55
608.192	2328.18
608.841	2298.55
609.491	2291.45
610.14	2310.18
610.79	2295.45
611.439	2310.18
612.088	2289.09
612.738	2296
613.387	2290.36
614.036	2309.27
614.685	2294.55
615.334	2336.73
615.983	2328
616.631	2286.73
617.28	2295.45
617.929	2314.36
618.577	2293.64
619.226	2319.45
619.874	2284.91
620.523	2298.55
621.171	2301.64
621.819	2286.18
622.467	2290.73
623.115	2304.18
623.763	2280.36
624.411	2299.82
625.059	2276.55
625.707	2267.27
626.355	2310.73
627.002	2291.45
627.65	2282.18
628.297	2275.27
628.945	2314.91
629.592	2276.91
630.239	2274.55
630.887	2307.09
631.534	2277.45
632.181	2260.18
632.828	2275.09
633.475	2286.73
634.122	2305.45
634.768	2275.27
635.415	2290.18
636.062	2309.45
636.708	2294.55
637.355	2246
638.001	2311.64
638.647	2263.27
639.294	2259.64
639.94	2295.45
640.586	2276.36
641.232	2241.64
641.878	2250.73
642.524	2250
643.17	2274.55
643.816	2269.09
644.461	2284.91
645.107	2273.45
645.752	2278.55
646.398	2260.91
647.043	2254.18
647.689	2263.09
648.334	2259.27
648.979	2276.91
649.624	2243.27
650.269	2259.64
650.914	2277.45
651.559	2262.55
652.204	2250
652.849	2271.27
653.493	2289.27
654.138	2286.36
654.783	2250.73
655.427	2270.73
656.071	2272
656.716	2283.45
657.36	2261.09
658.004	2288.36
658.648	2266.36
659.292	2260.73
659.936	2268.73
660.58	2274.55
661.224	2288.73
661.868	2284.91
662.512	2271.45
663.155	2274
663.799	2258.91
664.442	2236
665.086	2251.09
665.729	2238.36
666.372	2241.45
667.015	2257.82
667.658	2255.27
668.301	2273.27
668.944	2275.09
669.587	2263.09
670.23	2254.36
670.873	2246.36
671.516	2269.09
672.158	2266.36
672.801	2230.36
673.443	2246
674.086	2284.55
674.728	2236.18
675.37	2271.27
676.012	2256.36
676.654	2268.73
677.296	2264.18
677.938	2241.82
678.58	2247.64
679.222	2247.27
679.864	2262.73
680.506	2245.09
681.147	2285.27
681.789	2267.64
682.43	2236.18
683.072	2268.18
683.713	2247.27
684.354	2239.45
684.995	2251.09
685.636	2230.18
686.277	2288
686.918	2237.09
687.559	2251.64
688.2	2228.55
688.841	2257.09
689.482	2218.73
690.122	2233.27
690.763	2253.64
691.403	2213.64
692.044	2272.36
692.684	2230.73
693.324	2246
693.964	2246.55
694.604	2222
695.244	2233.27
695.884	2255.45
696.524	2246
697.164	2219.27
697.804	2233.45
698.444	2241.82
699.083	2246
699.723	2230.36
700.362	2247.82
701.002	2248.73
701.641	2218
702.28	2222.73
702.919	2253.27
703.558	2211.09
704.198	2230.55
704.836	2208.91
705.475	2238.55
706.114	2229.27
706.753	2246.55
707.392	2239.64
708.03	2237.09
708.669	2221.09
709.307	2241.82
709.946	2205.45
710.584	2232.36
711.222	2252.18
711.86	2194.91
712.499	2224
713.137	2232.18
713.775	2248.91
714.412	2224.18
715.05	2203.64
715.688	2222
716.326	2229.64
716.963	2228
717.601	2234.36
718.238	2223.09
718.876	2213.27
719.513	2246.36
720.15	2229.09
720.788	2235.27
721.425	2218.91
722.062	2208.36
722.699	2250.73
723.336	2212.73
723.972	2235.45
724.609	2225.64
725.246	2217.27
725.883	2225.82
726.519	2237.27
727.156	2216.73
727.792	2221.64
728.428	2223.09
729.065	2211.27
729.701	2208.36
730.337	2198.91
730.973	2218.36
731.609	2217.82
732.245	2218
732.881	2208.18
733.517	2178.55
734.152	2234.91
734.788	2236
735.423	2233.82
736.059	2200.55
736.694	2237.09
737.33	2210.91
737.965	2226.55
738.6	2216.18
739.235	2216.91
739.87	2217.27
740.505	2223.45
741.14	2246.18
741.775	2228.18
742.41	2199.45
743.045	2242.18
743.679	2230.73
744.314	2214.91
744.948	2220.36
745.583	2234.55
746.217	2228.91
746.852	2236.55
747.486	2240.55
748.12	2219.09
748.754	2268.91
749.388	2218
750.022	2209.45
750.656	2242.36
751.29	2211.82
751.923	2223.45
752.557	2228.91
753.191	2247.82
753.824	2204.18
754.457	2224.36
755.091	2191.82
755.724	2219.82
756.357	2176.18
756.991	2208.55
757.624	2208.18
758.257	2222.73
758.89	2224.73
759.523	2221.82
760.155	2238.18
760.788	2222.18
761.421	2218.73
762.053	2318.55
762.686	3787.09
763.318	3280.55
763.951	2218
764.583	2249.82
765.215	2195.09
765.847	2230.18
766.48	2198.18
767.112	2231.45
767.744	2207.64
768.375	2221.45
769.007	2240.55
769.639	2223.64
770.271	2236.55
770.902	2222.73
771.534	2231.27
772.165	2216.18
772.797	2204.91
773.428	2204.55
774.059	2200.36
774.691	2228.73
775.322	2206.55
775.953	2221.82
776.584	2207.82
777.215	2203.09
777.845	2217.64
778.476	2204.18
779.107	2196.36
779.738	2238.91
780.368	2206.36
780.999	2214.36
781.629	2213.45
782.259	2235.45
782.89	2225.64
783.52	2195.09
784.15	2194.36
784.78	2224.36
785.41	2214.18
786.04	2179.82
786.67	2204.36
787.3	2246.73
787.929	2194
788.559	2191.45
789.189	2215.09
789.818	2235.27
790.448	2207.64
791.077	2202.73
791.706	2236.91
792.335	2209.82
792.965	2202.36
793.594	2193.27
794.223	2204.36
794.852	2206.18
795.481	2191.82
796.109	2216.73
796.738	2212.55
797.367	2171.45
797.995	2221.45
798.624	2205.64
799.252	2232
799.881	2212.55
800.509	2187.27
801.137	2224.55
801.765	2205.64
802.394	2196.73
803.022	2205.82
803.65	2206
804.277	2213.09
804.905	2218.91
805.533	2226
806.161	2205.09
806.788	2189.09
807.416	2224.91
808.043	2222.36
808.671	2231.45
809.298	2211.82
809.925	2202.36
810.553	2188.55
811.18	2194.18
811.807	2207.64
812.434	2180
813.061	2178.91
813.688	2190.36
814.314	2207.09
814.941	2204.36
815.568	2182
816.194	2214
816.821	2201.27
817.447	2183.27
818.074	2178.36
818.7	2198.18
819.326	2219.09
819.952	2204.55
820.578	2190.73
821.204	2219.82
821.83	2202.91
822.456	2212.55
823.082	2223.45
823.708	2191.09
824.333	2220.73
824.959	2189.27
825.585	2185.64
826.21	2212.91
826.835	2193.64
827.461	2193.09
828.086	2212.91
828.711	2192
829.336	2200.91
829.961	2225.45
830.586	2211.45
831.211	2208.73
831.836	2537.09
832.461	2864.18
833.085	2752.91
833.71	2995.64
834.335	2919.64
834.959	2391.64
835.584	2174
836.208	2212.55
836.832	2215.45
837.456	2189.27
838.08	2190.91
838.705	2227.09
839.329	2228.36
839.952	2161.27
840.576	2191.82
841.2	2200.55
841.824	2184.36
842.447	2215.45
843.071	2214
843.695	2203.27
844.318	2194.18
844.941	2174
845.565	2196.73
846.188	2198.91
846.811	2195.09
847.434	2217.45
848.057	2197.09
848.68	2207.27
849.303	2196.73
849.926	2184
850.549	2221.64
851.171	2183.45
851.794	2172
852.416	2205.82
853.039	2192.36
853.661	2178.55
854.284	2196
854.906	2201.45
855.528	2200.91
856.15	2198.73
856.772	2196.18
857.394	2190.36
858.016	2213.45
858.638	2192
859.26	2193.27
859.882	2199.45
860.503	2202.73
861.125	2210.18
861.746	2210.36
862.368	2210
862.989	2207.45
863.61	2198.91
864.232	2203.45
864.853	2177.82
865.474	2214.36
866.095	2209.45
866.716	2169.27
867.337	2191.27
867.958	2197.45
868.578	2191.45
869.199	2215.45
869.82	2195.45
870.44	2177.45
871.061	2182.73
871.681	2177.64
872.301	2209.82
872.922	2172.36
873.542	2192.55
874.162	2184.36
874.782	2188.36
875.402	2195.27
876.022	2243.27
876.642	2211.27
877.261	2199.09
877.881	2205.27
878.501	2185.64
879.12	2196.91
879.74	2199.64
880.359	2196.55
880.979	2163.64
881.598	2201.09
882.217	2229.82
882.836	2179.82
883.455	2220
884.075	2175.27
884.693	2166.36
885.312	2189.82
885.931	2169.09
886.55	2169.82
887.169	2223.09
887.787	2196.55
888.406	2185.27
889.024	2188.73
889.643	2167.45
890.261	2191.09
890.879	2222.18
891.497	2173.27
892.116	2167.45
892.734	2176
893.352	2179.27
893.969	2188.55
894.587	2172
895.205	2207.27
895.823	2174.36
896.44	2164.18
897.058	2182
897.676	2148
898.293	2196.73
898.91	2198
899.528	2204.36
900.145	2148.91
900.762	2190
901.379	2173.27
901.996	2218.18
902.613	2172.36
903.23	2179.09
903.847	2175.09
904.464	2195.27
905.08	2196.91
905.697	2206.36
906.313	2196.36
906.93	2201.27
907.546	2205.27
908.163	2212.18
908.779	2192
909.395	2184.55
910.011	2188.91
910.627	2185.09
911.243	2188
911.859	2179.09
912.475	2176.91
913.091	2184.73
913.707	2178
914.322	2191.45
914.938	2183.82
915.553	2194.73
916.169	2198.36
916.784	2191.64
917.4	2179.09
918.015	2188.55
918.63	2205.82
919.245	2210.18
919.86	2172.91
920.475	2245.82
