# 'raman shift'	'Int_8.6GPa_1'
808.671	6546
809.298	6504
809.925	6476
810.553	6536
811.18	6458.5
811.807	6588
812.434	6562
813.061	6495
813.688	6413.5
814.314	6559.5
814.941	6518.5
815.568	6532.5
816.194	6548
816.821	6558
817.447	6539.5
818.074	6507.5
818.7	6488
819.326	6468.5
819.952	6547
820.578	6569
821.204	6419
821.83	6561
822.456	6493.5
823.082	6522
823.708	6536.5
824.333	6454
824.959	6562.5
825.585	6489
826.21	6476.5
826.835	6544
827.461	6577
828.086	6563
828.711	6550.5
829.336	6480
829.961	6570.5
830.586	6548
831.211	6483
831.836	6613
832.461	6461
833.085	6470
833.71	6560.5
834.335	6550.5
834.959	6534.5
835.584	6557
836.208	6490
836.832	6477.5
837.456	6476.5
838.08	6529.5
838.705	6475
839.329	6416.5
839.952	6498.5
840.576	6512
841.2	6453.5
841.824	6524
842.447	6473.5
843.071	6526.5
843.695	6511.5
844.318	6485
844.941	6631
845.565	6445
846.188	6569.5
846.811	6596
847.434	6428.5
848.057	6531.5
848.68	6471.5
849.303	6591
849.926	6446.5
850.549	6554
851.171	6526.5
851.794	6572
852.416	6510
853.039	6541.5
853.661	6430.5
854.284	6471
854.906	6514
855.528	6457
856.15	6412
856.772	6513
857.394	6527
858.016	6426
858.638	6415.5
859.26	6489.5
859.882	6533
860.503	6570.5
861.125	6522
861.746	6506.5
862.368	6494
862.989	6402
863.61	6416
864.232	6451
864.853	6455
865.474	6434
866.095	6405.5
866.716	6430.5
867.337	6465
867.958	6431.5
868.578	6470
869.199	6456
869.82	6457
870.44	6529.5
871.061	6464
871.681	6417
872.301	6418
872.922	6447
873.542	6498
874.162	6387
874.782	6561.5
875.402	6473.5
876.022	6426.5
876.642	6438
877.261	6455.5
877.881	6452.5
878.501	6457.5
879.12	6422
879.74	6471
880.359	6393.5
880.979	6534
881.598	6600
882.217	6455
882.836	6548.5
883.455	6473.5
884.075	6479
884.693	6478
885.312	6514
885.931	6442
886.55	6494.5
887.169	6516
887.787	6471
888.406	6462
889.024	6517.5
889.643	6504.5
890.261	6455.5
890.879	6492
891.497	6504.5
892.116	6467
892.734	6516.5
893.352	6464.5
893.969	6497
894.587	6557.5
895.205	6608.5
895.823	6563.5
896.44	6479
897.058	6643
897.676	6607.5
898.293	6652.5
898.91	6519.5
899.528	6549
900.145	6621
900.762	6630.5
901.379	6641.5
901.996	6711.5
902.613	6581.5
903.23	6647
903.847	6634.5
904.464	6767
905.08	6645
905.697	6782
906.313	6814
906.93	6756.5
907.546	6664.5
908.163	6810.5
908.779	6704.5
909.395	6710.5
910.011	6710
910.627	6785.5
911.243	6849.5
911.859	6793.5
912.475	6863.5
913.091	6732
913.707	6750.5
914.322	6791.5
914.938	6767
915.553	6778
916.169	6771
916.784	6719.5
917.4	6754
918.015	6929
918.63	6742.5
919.245	6701
919.86	6694
920.475	6762
