# 'raman shift'	'Int_21.3GPa_1'
191.129	8376.8
191.825	8079.2
192.521	7897.8
193.217	7835.2
193.913	7686
194.609	7551.6
195.305	7459.6
196.001	7379.2
196.696	7322
197.392	7165.6
198.087	7044.8
198.783	6944
199.478	6851.6
200.173	6868.6
200.869	6752.2
201.564	6742.6
202.259	6694.6
202.954	6590.8
203.649	6545.6
204.343	6515.8
205.038	6444
205.733	6489.6
206.427	6423
207.122	6394.6
207.816	6369.4
208.51	6294.8
209.205	6372.6
209.899	6190
210.593	6316.2
211.287	6277
211.981	6255.4
212.675	6288.4
213.369	6234
214.062	6130.4
214.756	6222.2
215.449	6187.6
216.143	6071
216.836	6182.4
217.53	6224.8
218.223	6198
218.916	6184.4
219.609	6209.8
220.302	6287.8
220.995	6364
221.688	6345.4
222.381	6486.2
223.073	6564.6
223.766	6610.6
224.458	6863.2
225.151	6854.2
225.843	7171.8
226.536	7403.6
227.228	7608.6
227.92	7876.2
228.612	8282.6
229.304	8580.6
229.996	8978.4
230.688	9275.4
231.38	9350.8
232.071	9463.6
232.763	9452.6
233.454	9319
234.146	9210.6
234.837	8848.2
235.529	8614.4
236.22	8503.2
236.911	8163.2
237.602	8021.2
238.293	7812
238.984	7700.2
239.675	7517.4
240.366	7445.4
241.056	7408
241.747	7271.8
242.437	7209
243.128	7054.8
243.818	6985.2
244.508	6850.4
245.199	6848.2
245.889	6717.8
246.579	6741.8
247.269	6605.6
247.959	6492
248.649	6436
249.338	6461.4
250.028	6342.6
250.718	6252.2
251.407	6222.8
252.097	6151.2
252.786	6181.6
253.475	6007.6
254.165	5992.2
254.854	5958.8
255.543	5962
256.232	5911.6
256.921	5913.4
257.61	5897.8
258.298	5864.4
258.987	5841.6
259.676	5724.2
260.364	5739.2
261.053	5724.8
261.741	5706.6
262.429	5709
263.117	5664
263.806	5577.4
264.494	5576
265.182	5539.2
265.87	5574.2
266.557	5494.8
267.245	5531.8
267.933	5592.8
268.62	5565
269.308	5537.8
269.995	5585.8
270.683	5611.4
271.37	5635.6
272.057	5683.8
272.745	5620.2
273.432	5712.2
274.119	5683.6
274.805	5564.8
275.492	5659.4
276.179	5567.6
276.866	5478.8
277.552	5482.2
278.239	5420.4
278.925	5336.4
279.612	5323.2
280.298	5244.4
280.984	5180.6
281.67	5174.2
282.357	5217
283.043	5086.8
283.728	5036
284.414	5039.2
285.1	5006
285.786	5017
286.471	4993
287.157	4987.2
287.842	4875.8
288.528	4894.4
289.213	4879.6
289.898	4909.6
290.583	4861
291.269	4812.2
291.954	4849.6
292.638	4801
293.323	4812.2
294.008	4765.4
294.693	4789.2
295.377	4795.8
296.062	4772
296.746	4782
297.431	4740
298.115	4794.8
298.799	4696.4
299.483	4734.6
300.168	4731.4
300.852	4737.6
301.536	4698.6
302.219	4757.4
302.903	4766.8
303.587	4714.2
304.27	4729.8
304.954	4723.4
305.638	4702.4
306.321	4703.4
307.004	4744
307.687	4680.8
308.371	4705.4
309.054	4723.4
309.737	4684.6
310.42	4709
311.103	4686.2
311.785	4638.6
312.468	4615.4
313.151	4705.8
313.833	4681
314.516	4600.4
315.198	4668
315.88	4625.2
316.563	4609
317.245	4599.8
317.927	4673
318.609	4590.4
319.291	4585
319.973	4576.4
320.655	4576.8
321.336	4535.2
322.018	4554.6
322.7	4506.4
323.381	4578.8
324.063	4521
324.744	4502.4
325.425	4533
326.106	4502
326.787	4538.2
327.468	4502
328.149	4429
328.83	4469.4
329.511	4508
330.192	4471.4
330.873	4420.2
331.553	4406.6
332.234	4440.4
332.914	4420.2
333.594	4466
334.275	4474.4
334.955	4427
335.635	4453.4
336.315	4373.2
336.995	4416.2
337.675	4464.2
338.355	4390.8
339.034	4444
339.714	4389.6
340.394	4417.6
341.073	4432.8
341.753	4385.2
342.432	4430.4
343.111	4382.8
343.791	4394.8
344.47	4399.4
345.149	4386.4
345.828	4341.2
346.507	4368
347.186	4334.8
347.864	4440.8
348.543	4384.4
349.222	4352.4
349.9	4394.6
350.579	4358.8
351.257	4394.8
351.935	4341
352.613	4375.6
353.292	4351.8
353.97	4332.2
354.648	4381.6
355.326	4365
356.004	4359.8
356.681	4378
357.359	4404
358.037	4347.8
358.714	4399.2
359.392	4367.8
360.069	4341.6
360.746	4427.8
361.424	4368.2
362.101	4381.2
362.778	4393.6
363.455	4361
364.132	4374.8
364.809	4349.4
365.486	4407.2
366.162	4334.4
366.839	4412.2
367.515	4370.8
368.192	4377
368.868	4392
369.545	4351.8
370.221	4347.2
370.897	4302.8
371.573	4338.4
372.249	4385.4
372.925	4323.6
373.601	4365.6
374.277	4340.8
374.953	4349.8
375.628	4420.8
376.304	4355
376.979	4342.8
377.655	4405.8
378.33	4413.2
379.006	4409.8
379.681	4407
380.356	4361.4
381.031	4355
381.706	4369.6
382.381	4376.6
383.056	4418
383.73	4431.4
384.405	4374.4
385.08	4409
385.754	4375.4
386.429	4349.6
387.103	4391.8
387.777	4368
388.452	4319.4
389.126	4403.8
389.8	4387.4
390.474	4395.2
391.148	4316.2
391.822	4388.2
392.495	4392.4
393.169	4417
393.843	4340.8
394.516	4353.8
395.19	4392.2
395.863	4453.4
396.537	4435.8
397.21	4380
397.883	4406
398.556	4338.6
399.229	4380.2
399.902	4400
400.575	4392
401.248	4382.4
401.921	4366.6
402.593	4332.6
403.266	4356
403.938	4386.8
404.611	4386.8
405.283	4362.2
405.955	4356.8
406.628	4348.4
407.3	4353.4
407.972	4383.6
408.644	4324
409.316	4265.2
409.987	4303.4
410.659	4310.8
411.331	4241
412.002	4326.8
412.674	4264
413.345	4286.6
414.017	4324
414.688	4282
415.359	4286
416.031	4309.4
416.702	4275.8
417.373	4349.2
418.044	4263.8
418.714	4303.4
419.385	4241
420.056	4270
420.726	4236.4
421.397	4233.8
422.068	4291.6
422.738	4296
423.408	4236
424.079	4271.2
424.749	4249.2
425.419	4238.8
426.089	4231.2
426.759	4246
427.429	4284
428.099	4163
428.768	4262.2
429.438	4245.8
430.107	4203.8
430.777	4228.2
431.446	4194.2
432.116	4208.8
432.785	4219
433.454	4251
434.123	4196.6
434.792	4231.4
435.461	4186.4
436.13	4255.2
436.799	4208.4
437.468	4204
438.137	4266.2
438.805	4228.8
439.474	4228
440.142	4228.6
440.811	4236.8
441.479	4237.2
442.147	4218
442.815	4195.6
443.484	4195.6
444.152	4228.6
444.819	4174
445.487	4228
446.155	4221.4
446.823	4168.8
447.491	4174.6
448.158	4239.4
448.826	4198.8
449.493	4215.4
450.16	4208.4
450.828	4248.4
451.495	4211.2
452.162	4200
452.829	4172.4
453.496	4129.6
454.163	4178
454.83	4167
455.496	4188.4
456.163	4197.4
456.83	4177
457.496	4168.2
458.163	4207.6
458.829	4202.8
459.495	4250.2
460.162	4181.8
460.828	4173.4
461.494	4170.2
462.16	4185.6
462.826	4165
463.492	4230.6
464.157	4188.6
464.823	4186.6
465.489	4195.2
466.154	4157
466.82	4193.2
467.485	4172.6
468.151	4190.2
468.816	4157
469.481	4221.6
470.146	4164.4
470.811	4121.2
471.476	4191.8
472.141	4133.2
472.806	4152
473.471	4185.4
474.135	4150.8
474.8	4125.6
475.465	4145.8
476.129	4194.8
476.793	4136.4
477.458	4158.2
478.122	4164.2
478.786	4119.4
479.45	4136.4
480.114	4192.4
480.778	4195.8
481.442	4183.4
482.106	4156
482.769	4136.2
483.433	4195
484.097	4199.2
484.76	4180.6
485.424	4133.2
486.087	4129.6
486.75	4148.2
487.413	4134
488.076	4136
488.74	4115
489.402	4166.4
490.065	4055.8
490.728	4101.2
491.391	4083.6
492.054	4127.8
492.716	4102.2
493.379	4147.8
494.041	4141.2
494.704	4081.6
495.366	4106.8
496.028	4130.4
496.69	4133.6
497.352	4074.2
498.014	4077.8
498.676	4046.8
499.338	4128.6
500	4041.8
500.662	4100.2
501.323	4102.4
501.985	4078.2
502.646	4022
503.308	4109
503.969	4065.6
504.63	4108.8
505.292	4023.4
505.953	4058.8
506.614	4050.8
507.275	4167.6
507.936	4051.8
508.597	4052.2
509.257	4065.4
509.918	4096.6
510.579	4047.2
511.239	4050.4
511.9	4050.4
512.56	4029.4
513.22	4080.4
513.881	4063
514.541	4063.4
515.201	4078.4
515.861	4078.8
516.521	4050
517.181	4059.8
517.84	4141.4
518.5	4066.4
519.16	4058.8
519.819	4050.6
520.479	4067
521.138	4066.4
521.798	4058.2
522.457	4099.2
523.116	4006.8
523.775	4072
524.434	4025.8
525.093	4071.4
525.752	4092
526.411	4088
527.07	4103.4
527.729	4048.2
528.387	4082.2
529.046	4073.4
529.704	4095
530.363	4092.6
531.021	4114.6
531.679	4122
532.338	4094.4
532.996	4097.2
533.654	4133.4
534.312	4099
534.97	4113.2
535.627	4152.4
536.285	4127
536.943	4094.8
537.6	4051.2
538.258	4104
538.915	4094.6
539.573	4082.8
540.23	4116.8
540.887	4106
541.544	4073.4
542.202	4136.4
542.859	4141.4
543.516	4073.8
544.172	4098.2
544.829	4178.2
545.486	4110.8
546.143	4077.4
546.799	4097.2
547.456	4081.8
548.112	4043
548.768	4113.8
549.425	4117.4
550.081	4113.4
550.737	4151.8
551.393	4058.2
552.049	4115.8
552.705	4091.4
553.361	4129.6
554.017	4079.4
554.672	4070.2
555.328	4144.4
555.983	4058
556.639	4096.2
557.294	4075.8
557.95	4062.6
558.605	4093.2
559.26	4118.6
559.915	4075
560.57	4096.2
561.225	4011.4
561.88	4056.4
562.535	4080
563.19	4062.6
563.844	4079
564.499	4078.4
565.154	4086.8
565.808	4058.2
566.462	4076.2
567.117	4002.2
567.771	4104.6
568.425	4123.2
569.079	4071.2
569.733	4028.2
570.387	4011.6
571.041	4062
571.695	4024.6
572.349	4026.8
573.002	4014.2
573.656	4093.8
574.309	4050.4
574.963	4064.4
575.616	4022.4
576.269	4017.8
576.923	4026.4
577.576	4016.2
578.229	4073
578.882	3998.8
579.535	4064.8
580.188	4028
580.84	4026.6
581.493	4039.8
582.146	4028
582.798	3961.2
583.451	4040.8
584.103	4041.2
584.755	4024.4
585.408	3992.8
586.06	4059
586.712	4051.8
587.364	3985.2
588.016	4055
588.668	4014.8
589.32	4035
589.972	4036.6
590.623	3974.6
591.275	3988.6
591.926	4045.4
592.578	4001.4
593.229	4035.8
593.881	4026.4
594.532	3975.4
595.183	3999.6
595.834	4038.4
596.485	4036.2
597.136	4020.8
597.787	3989.6
598.438	3986.2
599.089	3988.8
599.739	4054.2
600.39	3978.4
601.04	3967.2
601.691	3986
602.341	4038.6
602.992	4007.6
603.642	4024.2
604.292	4024.4
604.942	4030
605.592	4020.4
606.242	3992
606.892	4004.8
607.542	4002.6
608.192	3951.8
608.841	3999.2
609.491	3996.6
610.14	3985.2
610.79	4017.2
611.439	3997.6
612.088	3974.2
612.738	4019.8
613.387	3977.6
614.036	3915.4
614.685	3980.4
615.334	4013.4
615.983	4028.2
616.631	3988.8
617.28	4009
617.929	3987.6
618.577	4032.2
619.226	3985
619.874	3949.8
620.523	3982.8
621.171	4027.6
621.819	4060.2
622.467	3941
623.115	3971.8
623.763	3938.6
624.411	3985
625.059	3975.2
625.707	3954.2
626.355	3957
627.002	3979
627.65	3998.2
628.297	4032.8
628.945	3957.6
629.592	3965.4
630.239	4004.2
630.887	3995.2
631.534	3982.4
632.181	3976.4
632.828	3990.6
633.475	3928.2
634.122	4011
634.768	3945.6
635.415	3985.6
636.062	3990.6
636.708	3963.4
637.355	3935.8
638.001	3968
638.647	3953.4
639.294	3927.6
639.94	3922.6
640.586	3943.4
641.232	3950.4
641.878	3978.8
642.524	3981.8
643.17	3984
643.816	3936.4
644.461	4029.8
645.107	3927.6
645.752	3948.2
646.398	3946
647.043	3975.6
647.689	3972.6
648.334	3949.4
648.979	3971
649.624	3992.4
650.269	3983.2
650.914	3969.8
651.559	4001.2
652.204	3982
652.849	4014.6
653.493	3912.8
654.138	3972.2
654.783	4008.4
655.427	3981.2
656.071	3988.6
656.716	3980.2
657.36	3948.6
658.004	4004
658.648	3955.8
659.292	3952
659.936	3930.4
660.58	3966.2
661.224	3956.2
661.868	3951.4
662.512	3991
663.155	3963.6
663.799	3993.8
664.442	3938.6
665.086	4000.6
665.729	4021.8
666.372	4021
667.015	4025.4
667.658	3971.4
668.301	3962.4
668.944	3988
669.587	3996
670.23	3955.4
670.873	3947.4
671.516	3984.8
672.158	4023.6
672.801	3934.2
673.443	3947.8
674.086	4017.8
674.728	3973.6
675.37	3941.4
676.012	3930.4
676.654	4011.4
677.296	3933.4
677.938	3980.2
678.58	3965.4
679.222	3991
679.864	3969.4
680.506	3956.6
681.147	3942
681.789	3987
682.43	3986.4
683.072	3950.4
683.713	3981.8
684.354	3981.4
684.995	3993.2
685.636	3919.6
686.277	3947.2
686.918	3920.8
687.559	3946.2
688.2	3950.4
688.841	3920.4
689.482	3929.8
690.122	3958.2
690.763	3954.2
691.403	3948
692.044	3979.4
692.684	3934.4
693.324	3967.6
693.964	3964.8
694.604	3929.2
695.244	3959.8
695.884	3944.4
696.524	3921.6
697.164	3927.2
697.804	3967.2
698.444	3925.6
699.083	3915
699.723	3894.4
700.362	3917.2
701.002	4002
701.641	3940.8
702.28	3964.4
702.919	3962
703.558	3941.2
704.198	3886.4
704.836	3889.8
705.475	3988.4
706.114	3831
706.753	3904.4
707.392	3920
708.03	3889.4
708.669	3850.2
709.307	3931
709.946	3856.8
710.584	3964.2
711.222	3940.8
711.86	3950.4
712.499	3945
713.137	3923
713.775	3944
714.412	3891.4
715.05	3936
715.688	3911.6
716.326	3961.2
716.963	3959.6
717.601	3841.2
718.238	3946.4
718.876	3919
719.513	3894.8
720.15	3998
720.788	3929
721.425	3848
722.062	3889.8
722.699	3916.6
723.336	3921
723.972	3908.6
724.609	3958.2
725.246	3900.6
725.883	3963.4
726.519	3948.6
727.156	3938.8
727.792	3937
728.428	3905
729.065	3947.2
729.701	3910
730.337	3911.2
730.973	3935.2
731.609	3884.4
732.245	3938
732.881	3935.4
733.517	3889.6
734.152	3919.2
734.788	3943.2
735.423	3913.4
736.059	3896.8
736.694	3903.8
737.33	3927.4
737.965	3896.2
738.6	3919.8
739.235	3916.4
739.87	3969.8
740.505	3959.4
741.14	3905.6
741.775	3932.8
742.41	3941.6
743.045	3874.2
743.679	3912
744.314	3943.6
744.948	3911.8
745.583	3950.4
746.217	3933.4
746.852	3907.2
747.486	3947.2
748.12	3975.6
748.754	3954.8
749.388	3852.4
750.022	3929.8
750.656	3958.2
751.29	3972.2
751.923	3969.2
752.557	4008.4
753.191	3894.4
753.824	3954
754.457	3923.2
755.091	3941.6
755.724	3891
756.357	3943.8
756.991	3973
757.624	3890.4
758.257	3948.2
758.89	3966
759.523	3880.8
760.155	3946.8
760.788	3909.2
761.421	3963
762.053	3963
762.686	3935.6
763.318	3978
763.951	3967.4
764.583	3968.8
765.215	3976.2
765.847	3922.4
766.48	3899.6
767.112	3967
767.744	3970.4
768.375	3917.8
769.007	3976.8
769.639	3939
770.271	3948.8
770.902	3898.2
771.534	3919.8
772.165	3930.2
772.797	3930.6
773.428	3971.8
774.059	3873.6
774.691	3892.2
775.322	3935.8
775.953	3943.6
776.584	3934.6
777.215	3920.4
777.845	3904.4
778.476	3937.6
779.107	3988.6
779.738	3932.2
780.368	3961
780.999	3980.6
781.629	3928.6
782.259	3920.6
782.89	3993
783.52	3921.2
784.15	3938.4
784.78	3960.8
785.41	4020.8
786.04	3923.4
786.67	3930.2
787.3	3954.4
787.929	3908
788.559	3910.8
789.189	3958.6
789.818	3957
790.448	3909.6
791.077	3906.6
791.706	3935.6
792.335	3859.2
792.965	3912
793.594	3933.8
794.223	3973.2
794.852	3881.8
795.481	3911.2
796.109	3943.8
796.738	3932.6
797.367	3947.6
797.995	3924.6
798.624	3955
799.252	3868
799.881	3900.8
800.509	3982.4
801.137	3945.6
801.765	3927.8
802.394	3914.8
803.022	3922.4
803.65	3910.8
804.277	3919.8
804.905	3928.2
805.533	3940.6
806.161	3916.8
806.788	3931.6
807.416	3929.2
808.043	3912.8
808.671	3962
809.298	3946.8
809.925	3917.4
810.553	3921.2
811.18	3954.2
811.807	3929.6
812.434	3942.8
813.061	3954
813.688	3924
814.314	3953.6
814.941	3959.6
815.568	3960.4
816.194	3918.2
816.821	3924.8
817.447	3919.2
818.074	3966
818.7	3952.6
819.326	3936.6
819.952	3920
820.578	3931.6
821.204	3920.6
821.83	3933.6
822.456	3931.4
823.082	3933.2
823.708	3955.4
824.333	3931
824.959	3962.6
825.585	3899.8
826.21	3959.4
826.835	3912.2
827.461	3957.8
828.086	3883.2
828.711	3911.4
829.336	3934.2
829.961	3902
830.586	3928.4
831.211	3865.2
831.836	3928
832.461	3909
833.085	3932.4
833.71	3919
834.335	3896
834.959	3950.4
835.584	3944.4
836.208	3966.2
836.832	3954.6
837.456	3893
838.08	3903
838.705	3975.4
839.329	3960.4
839.952	3861.2
840.576	3956.2
841.2	3931
841.824	3927.8
842.447	3910.8
843.071	3895
843.695	3959.4
844.318	3950
844.941	3890.6
845.565	3935.8
846.188	3942
846.811	3971.4
847.434	3955.2
848.057	3960.4
848.68	3948.8
849.303	3902.2
849.926	3931
850.549	3936.4
851.171	3927.4
851.794	3938.2
852.416	3897.2
853.039	3894.4
853.661	3953.8
854.284	3943.4
854.906	3955.2
855.528	3925.6
856.15	3951
856.772	3948
857.394	3929
858.016	3941.8
858.638	3953
859.26	3924.8
859.882	3916.4
860.503	3924.4
861.125	3957.2
861.746	3887.8
862.368	3937.4
862.989	3902.2
863.61	3905.2
864.232	3919.4
864.853	3908.8
865.474	3935.2
866.095	3896.4
866.716	3883.8
867.337	3943.2
867.958	3873.2
868.578	3879.2
869.199	3898.8
869.82	3898.8
870.44	3927.8
871.061	3915.6
871.681	3950.2
872.301	3905.6
872.922	3859.2
873.542	3956.8
874.162	3889
874.782	3878.4
875.402	3928.6
876.022	3879.6
876.642	3898.8
877.261	3916.2
877.881	3866.4
878.501	3832
879.12	3878.8
879.74	3921.4
880.359	3940.6
880.979	3871.6
881.598	3936.2
882.217	3896.6
882.836	3885.4
883.455	3930.2
884.075	3859.8
884.693	3880.8
885.312	3929.4
885.931	3857.6
886.55	3867.8
887.169	3882
887.787	3851.2
888.406	3864.8
889.024	3877.4
889.643	3861.6
890.261	3910.8
890.879	3879.6
891.497	3901.6
892.116	3871
892.734	3847.2
893.352	3884.2
893.969	3898.6
894.587	3923.4
895.205	3884.6
895.823	3844.6
896.44	3893.6
897.058	3928.2
897.676	3932.2
898.293	3937.4
898.91	3911
899.528	3906.6
900.145	3917.2
900.762	3927.8
901.379	3929.4
901.996	3916
902.613	3916.6
903.23	3840.6
903.847	3900.6
904.464	3908
905.08	3866.4
905.697	3882.4
906.313	3954.4
906.93	3868.2
907.546	3973.6
908.163	3925.2
908.779	3906.4
909.395	3927.6
910.011	3957.2
910.627	3917.6
911.243	3935.2
911.859	3921
912.475	3999.6
913.091	3915.6
913.707	3925.2
914.322	3963.6
914.938	3975.2
915.553	3941.4
916.169	3908.2
916.784	3944.4
917.4	3935.6
918.015	3941.8
918.63	3980.6
919.245	3911.6
919.86	4022.6
920.475	3971.8
