# == pyFAI calibration ==
# Distance Sample to Detector: 0.11507480176033233 m
# PONI: 5.477e-03, 4.716e-03 m
# Rotations: 0.004686 0.005536 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 115.078 mm
# Center: x=55.690, y=81.516 pix
# Tilt: 0.416 deg  TiltPlanRot: 130.247 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.833e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
4.094108806E+00  1.337100220E+02
4.108849598E+00  1.337468567E+02
4.123590390E+00  1.332701263E+02
4.138331182E+00  1.328479156E+02
4.153071975E+00  1.325706024E+02
4.167812767E+00  1.323246918E+02
4.182553559E+00  1.317944183E+02
4.197294351E+00  1.305417023E+02
4.212035143E+00  1.301403503E+02
4.226775935E+00  1.301363525E+02
4.241516727E+00  1.299610748E+02
4.256257519E+00  1.296126862E+02
4.270998311E+00  1.290494995E+02
4.285739104E+00  1.294331818E+02
4.300479896E+00  1.290806580E+02
4.315220688E+00  1.289844513E+02
4.329961480E+00  1.282326813E+02
4.344702272E+00  1.279092941E+02
4.359443064E+00  1.273517227E+02
4.374183856E+00  1.273663101E+02
4.388924648E+00  1.278237381E+02
4.403665440E+00  1.276484375E+02
4.418406233E+00  1.272909927E+02
4.433147025E+00  1.267412796E+02
4.447887817E+00  1.259251251E+02
4.462628609E+00  1.257660751E+02
4.477369401E+00  1.255090866E+02
4.492110193E+00  1.255597153E+02
4.506850985E+00  1.252587433E+02
4.521591777E+00  1.253805237E+02
4.536332569E+00  1.255213013E+02
4.551073362E+00  1.252605591E+02
4.565814154E+00  1.255356674E+02
4.580554946E+00  1.255343704E+02
4.595295738E+00  1.251949081E+02
4.610036530E+00  1.247781067E+02
4.624777322E+00  1.246239471E+02
4.639518114E+00  1.249793854E+02
4.654258906E+00  1.244015579E+02
4.668999698E+00  1.248078003E+02
4.683740491E+00  1.252086182E+02
4.698481283E+00  1.253127289E+02
4.713222075E+00  1.243663101E+02
4.727962867E+00  1.231976242E+02
4.742703659E+00  1.232828217E+02
4.757444451E+00  1.239563980E+02
4.772185243E+00  1.241602478E+02
4.786926035E+00  1.235694656E+02
4.801666827E+00  1.229451218E+02
4.816407620E+00  1.226813354E+02
4.831148412E+00  1.224618149E+02
4.845889204E+00  1.227135010E+02
4.860629996E+00  1.224598160E+02
4.875370788E+00  1.226854172E+02
4.890111580E+00  1.222127380E+02
4.904852372E+00  1.219396057E+02
4.919593164E+00  1.214122696E+02
4.934333956E+00  1.209329147E+02
4.949074749E+00  1.209063644E+02
4.963815541E+00  1.211886520E+02
4.978556333E+00  1.208998489E+02
4.993297125E+00  1.209949722E+02
5.008037917E+00  1.206450577E+02
5.022778709E+00  1.201687317E+02
5.037519501E+00  1.194696503E+02
5.052260293E+00  1.186016693E+02
5.067001086E+00  1.186601944E+02
5.081741878E+00  1.191548462E+02
5.096482670E+00  1.195148392E+02
5.111223462E+00  1.192013016E+02
5.125964254E+00  1.189438095E+02
5.140705046E+00  1.191164474E+02
5.155445838E+00  1.195644913E+02
5.170186630E+00  1.191967545E+02
5.184927422E+00  1.190054092E+02
5.199668215E+00  1.182774048E+02
5.214409007E+00  1.181579590E+02
5.229149799E+00  1.180211258E+02
5.243890591E+00  1.182041397E+02
5.258631383E+00  1.186174469E+02
5.273372175E+00  1.186816330E+02
5.288112967E+00  1.190869751E+02
5.302853759E+00  1.188682938E+02
5.317594551E+00  1.187261429E+02
5.332335344E+00  1.183780823E+02
5.347076136E+00  1.184837265E+02
5.361816928E+00  1.185743942E+02
5.376557720E+00  1.186648483E+02
5.391298512E+00  1.177821579E+02
5.406039304E+00  1.173161392E+02
5.420780096E+00  1.175843048E+02
5.435520888E+00  1.176012421E+02
5.450261680E+00  1.173875122E+02
5.465002473E+00  1.170767059E+02
5.479743265E+00  1.168142776E+02
5.494484057E+00  1.172756500E+02
5.509224849E+00  1.171923676E+02
5.523965641E+00  1.171089554E+02
5.538706433E+00  1.171148376E+02
5.553447225E+00  1.170839691E+02
5.568188017E+00  1.179770737E+02
5.582928809E+00  1.183185425E+02
5.597669602E+00  1.184901505E+02
5.612410394E+00  1.182288971E+02
5.627151186E+00  1.183322525E+02
5.641891978E+00  1.185085754E+02
5.656632770E+00  1.186588211E+02
5.671373562E+00  1.186483231E+02
5.686114354E+00  1.186148911E+02
5.700855146E+00  1.178620682E+02
5.715595938E+00  1.176062775E+02
5.730336731E+00  1.170282364E+02
5.745077523E+00  1.171730423E+02
5.759818315E+00  1.173607101E+02
5.774559107E+00  1.175481873E+02
5.789299899E+00  1.173897705E+02
5.804040691E+00  1.170929565E+02
5.818781483E+00  1.168289566E+02
5.833522275E+00  1.164815369E+02
5.848263067E+00  1.158525620E+02
5.863003860E+00  1.160878143E+02
5.877744652E+00  1.164736557E+02
5.892485444E+00  1.168467712E+02
5.907226236E+00  1.169459381E+02
5.921967028E+00  1.172039185E+02
5.936707820E+00  1.174260178E+02
5.951448612E+00  1.175306778E+02
5.966189404E+00  1.177074738E+02
5.980930196E+00  1.176858902E+02
5.995670989E+00  1.172958984E+02
6.010411781E+00  1.170259628E+02
6.025152573E+00  1.170362244E+02
6.039893365E+00  1.168902054E+02
6.054634157E+00  1.172061691E+02
6.069374949E+00  1.172777100E+02
6.084115741E+00  1.175238113E+02
6.098856533E+00  1.174987411E+02
6.113597325E+00  1.170818100E+02
6.128338118E+00  1.167429733E+02
6.143078910E+00  1.162258606E+02
6.157819702E+00  1.163584747E+02
6.172560494E+00  1.166082840E+02
6.187301286E+00  1.165921936E+02
6.202042078E+00  1.164027634E+02
6.216782870E+00  1.166446686E+02
6.231523662E+00  1.173059692E+02
6.246264454E+00  1.176726913E+02
6.261005247E+00  1.181610794E+02
6.275746039E+00  1.179637375E+02
6.290486831E+00  1.181723404E+02
6.305227623E+00  1.175348129E+02
6.319968415E+00  1.173967209E+02
6.334709207E+00  1.171490021E+02
6.349449999E+00  1.169687653E+02
6.364190791E+00  1.164845657E+02
6.378931584E+00  1.168287582E+02
6.393672376E+00  1.166371841E+02
6.408413168E+00  1.166702271E+02
6.423153960E+00  1.167802353E+02
6.437894752E+00  1.170564957E+02
6.452635544E+00  1.170401840E+02
6.467376336E+00  1.172578659E+02
6.482117128E+00  1.172120667E+02
6.496857920E+00  1.176918411E+02
6.511598713E+00  1.182086258E+02
6.526339505E+00  1.188724823E+02
6.541080297E+00  1.190830612E+02
6.555821089E+00  1.188406448E+02
6.570561881E+00  1.179798584E+02
6.585302673E+00  1.178555527E+02
6.600043465E+00  1.178491287E+02
6.614784257E+00  1.180065155E+02
6.629525049E+00  1.180529709E+02
6.644265842E+00  1.182744064E+02
6.659006634E+00  1.181392822E+02
6.673747426E+00  1.181702881E+02
6.688488218E+00  1.178720169E+02
6.703229010E+00  1.180693512E+02
6.717969802E+00  1.184382782E+02
6.732710594E+00  1.186791992E+02
6.747451386E+00  1.183359985E+02
6.762192178E+00  1.184006653E+02
6.776932971E+00  1.184783249E+02
6.791673763E+00  1.186262054E+02
6.806414555E+00  1.185304489E+02
6.821155347E+00  1.181208649E+02
6.835896139E+00  1.181787796E+02
6.850636931E+00  1.179344788E+02
6.865377723E+00  1.185724869E+02
6.880118515E+00  1.188045502E+02
6.894859307E+00  1.190820389E+02
6.909600100E+00  1.189962082E+02
6.924340892E+00  1.191245804E+02
6.939081684E+00  1.193391800E+02
6.953822476E+00  1.188103714E+02
6.968563268E+00  1.187865143E+02
6.983304060E+00  1.188208618E+02
6.998044852E+00  1.189738846E+02
7.012785644E+00  1.188390121E+02
7.027526436E+00  1.189471054E+02
7.042267229E+00  1.187455444E+02
7.057008021E+00  1.192235641E+02
7.071748813E+00  1.191834030E+02
7.086489605E+00  1.191770630E+02
7.101230397E+00  1.188218842E+02
7.115971189E+00  1.184675674E+02
7.130711981E+00  1.183735657E+02
7.145452773E+00  1.187164536E+02
7.160193565E+00  1.188929291E+02
7.174934358E+00  1.194255371E+02
7.189675150E+00  1.194317017E+02
7.204415942E+00  1.197014008E+02
7.219156734E+00  1.196500320E+02
7.233897526E+00  1.189626236E+02
7.248638318E+00  1.189949341E+02
7.263379110E+00  1.188321838E+02
7.278119902E+00  1.194992828E+02
7.292860694E+00  1.197530670E+02
7.307601487E+00  1.198437500E+02
7.322342279E+00  1.196399612E+02
7.337083071E+00  1.201861496E+02
7.351823863E+00  1.204061737E+02
7.366564655E+00  1.203855438E+02
7.381305447E+00  1.201542511E+02
7.396046239E+00  1.203968430E+02
7.410787031E+00  1.207757187E+02
7.425527823E+00  1.207587967E+02
7.440268616E+00  1.202509689E+02
7.455009408E+00  1.206666870E+02
7.469750200E+00  1.211611786E+02
7.484490992E+00  1.211843262E+02
7.499231784E+00  1.210942917E+02
7.513972576E+00  1.210400009E+02
7.528713368E+00  1.216576843E+02
7.543454160E+00  1.218874283E+02
7.558194953E+00  1.224123077E+02
7.572935745E+00  1.225115738E+02
7.587676537E+00  1.227447510E+02
7.602417329E+00  1.229926224E+02
7.617158121E+00  1.228128204E+02
7.631898913E+00  1.227404556E+02
7.646639705E+00  1.226213608E+02
7.661380497E+00  1.236799393E+02
7.676121289E+00  1.241820374E+02
7.690862082E+00  1.242753448E+02
7.705602874E+00  1.239380798E+02
7.720343666E+00  1.242386551E+02
7.735084458E+00  1.245332794E+02
7.749825250E+00  1.251759567E+02
7.764566042E+00  1.261673508E+02
7.779306834E+00  1.273735428E+02
7.794047626E+00  1.283776703E+02
7.808788418E+00  1.296096649E+02
7.823529211E+00  1.311939850E+02
7.838270003E+00  1.327164764E+02
7.853010795E+00  1.339317169E+02
7.867751587E+00  1.352170258E+02
7.882492379E+00  1.359319153E+02
7.897233171E+00  1.363310089E+02
7.911973963E+00  1.364336090E+02
7.926714755E+00  1.358017578E+02
7.941455547E+00  1.348666840E+02
7.956196340E+00  1.332694244E+02
7.970937132E+00  1.323142242E+02
7.985677924E+00  1.312587280E+02
8.000418716E+00  1.306321259E+02
8.015159508E+00  1.300285187E+02
8.029900300E+00  1.299534302E+02
8.044641092E+00  1.297015686E+02
8.059381884E+00  1.295545959E+02
8.074122676E+00  1.303028107E+02
8.088863469E+00  1.319134521E+02
8.103604261E+00  1.341965637E+02
8.118345053E+00  1.358411102E+02
8.133085845E+00  1.372248383E+02
8.147826637E+00  1.397698212E+02
8.162567429E+00  1.419470215E+02
8.177308221E+00  1.421968994E+02
8.192049013E+00  1.421694336E+02
8.206789805E+00  1.428155670E+02
8.221530598E+00  1.455384216E+02
8.236271390E+00  1.477842255E+02
8.251012182E+00  1.512722321E+02
8.265752974E+00  1.554364014E+02
8.280493766E+00  1.593350372E+02
8.295234558E+00  1.621730652E+02
8.309975350E+00  1.637876587E+02
8.324716142E+00  1.642316589E+02
8.339456934E+00  1.630223846E+02
8.354197727E+00  1.601620789E+02
8.368938519E+00  1.554691162E+02
8.383679311E+00  1.514067078E+02
8.398420103E+00  1.468593445E+02
8.413160895E+00  1.435285645E+02
8.427901687E+00  1.407095795E+02
8.442642479E+00  1.389682922E+02
8.457383271E+00  1.373894043E+02
8.472124063E+00  1.363327332E+02
8.486864856E+00  1.357464294E+02
8.501605648E+00  1.348220062E+02
8.516346440E+00  1.347316895E+02
8.531087232E+00  1.351485748E+02
8.545828024E+00  1.360774536E+02
8.560568816E+00  1.360341492E+02
8.575309608E+00  1.352368774E+02
8.590050400E+00  1.346401520E+02
8.604791192E+00  1.353107605E+02
8.619531985E+00  1.359444122E+02
8.634272777E+00  1.362205353E+02
8.649013569E+00  1.359430695E+02
8.663754361E+00  1.356662903E+02
8.678495153E+00  1.364596710E+02
8.693235945E+00  1.366328125E+02
8.707976737E+00  1.373731079E+02
8.722717529E+00  1.379236908E+02
8.737458321E+00  1.383002319E+02
8.752199114E+00  1.381919708E+02
8.766939906E+00  1.382348175E+02
8.781680698E+00  1.387262878E+02
8.796421490E+00  1.391679230E+02
8.811162282E+00  1.398173676E+02
8.825903074E+00  1.405285645E+02
8.840643866E+00  1.414870911E+02
8.855384658E+00  1.424360352E+02
8.870125451E+00  1.429344635E+02
8.884866243E+00  1.437442017E+02
8.899607035E+00  1.439258118E+02
8.914347827E+00  1.444571686E+02
8.929088619E+00  1.446611176E+02
8.943829411E+00  1.453003845E+02
8.958570203E+00  1.460834961E+02
8.973310995E+00  1.463333740E+02
8.988051787E+00  1.462122345E+02
9.002792580E+00  1.462459412E+02
9.017533372E+00  1.465035858E+02
9.032274164E+00  1.472456818E+02
9.047014956E+00  1.481128845E+02
9.061755748E+00  1.485329285E+02
9.076496540E+00  1.492857361E+02
9.091237332E+00  1.491385040E+02
9.105978124E+00  1.489196625E+02
9.120718916E+00  1.485014038E+02
9.135459709E+00  1.487505951E+02
9.150200501E+00  1.492014313E+02
9.164941293E+00  1.496504059E+02
9.179682085E+00  1.498634338E+02
9.194422877E+00  1.505170135E+02
9.209163669E+00  1.512780609E+02
9.223904461E+00  1.515909882E+02
9.238645253E+00  1.520295563E+02
9.253386045E+00  1.523454285E+02
9.268126838E+00  1.533723297E+02
9.282867630E+00  1.535097961E+02
9.297608422E+00  1.536016388E+02
9.312349214E+00  1.540752258E+02
9.327090006E+00  1.543438568E+02
9.341830798E+00  1.552440491E+02
9.356571590E+00  1.552939301E+02
9.371312382E+00  1.559515839E+02
9.386053174E+00  1.570126648E+02
9.400793967E+00  1.579891968E+02
9.415534759E+00  1.590566864E+02
9.430275551E+00  1.592473145E+02
9.445016343E+00  1.598337555E+02
9.459757135E+00  1.609971313E+02
9.474497927E+00  1.614817047E+02
9.489238719E+00  1.618937683E+02
9.503979511E+00  1.629934540E+02
9.518720303E+00  1.653076630E+02
9.533461096E+00  1.686306000E+02
9.548201888E+00  1.729436798E+02
9.562942680E+00  1.783406372E+02
9.577683472E+00  1.842798920E+02
9.592424264E+00  1.909900360E+02
9.607165056E+00  1.995469818E+02
9.621905848E+00  2.083437195E+02
9.636646640E+00  2.146397705E+02
9.651387432E+00  2.153294067E+02
9.666128225E+00  2.093455048E+02
9.680869017E+00  1.988124237E+02
9.695609809E+00  1.872433929E+02
9.710350601E+00  1.778416290E+02
9.725091393E+00  1.708233948E+02
9.739832185E+00  1.664505920E+02
9.754572977E+00  1.647339935E+02
9.769313769E+00  1.645275269E+02
9.784054561E+00  1.640933380E+02
9.798795354E+00  1.640612793E+02
9.813536146E+00  1.643850403E+02
9.828276938E+00  1.662915649E+02
9.843017730E+00  1.687384644E+02
9.857758522E+00  1.719536896E+02
9.872499314E+00  1.750466766E+02
9.887240106E+00  1.785937653E+02
9.901980898E+00  1.811673584E+02
9.916721690E+00  1.838699493E+02
9.931462483E+00  1.853292389E+02
9.946203275E+00  1.861479340E+02
9.960944067E+00  1.843175201E+02
9.975684859E+00  1.822286987E+02
9.990425651E+00  1.797701569E+02
1.000516644E+01  1.769296722E+02
1.001990724E+01  1.740086365E+02
1.003464803E+01  1.702110291E+02
1.004938882E+01  1.666684113E+02
1.006412961E+01  1.648136902E+02
1.007887040E+01  1.622933502E+02
1.009361120E+01  1.601843567E+02
1.010835199E+01  1.578589172E+02
1.012309278E+01  1.565874939E+02
1.013783357E+01  1.554687042E+02
1.015257436E+01  1.547218933E+02
1.016731516E+01  1.541110382E+02
1.018205595E+01  1.537461853E+02
1.019679674E+01  1.531770782E+02
1.021153753E+01  1.524806671E+02
1.022627832E+01  1.526709290E+02
1.024101912E+01  1.533901520E+02
1.025575991E+01  1.546293488E+02
1.027050070E+01  1.550507507E+02
1.028524149E+01  1.550471954E+02
1.029998229E+01  1.543212128E+02
1.031472308E+01  1.540505524E+02
1.032946387E+01  1.534876709E+02
1.034420466E+01  1.530091400E+02
1.035894545E+01  1.526235199E+02
1.037368625E+01  1.523047485E+02
1.038842704E+01  1.515926056E+02
1.040316783E+01  1.508202667E+02
1.041790862E+01  1.509717865E+02
1.043264941E+01  1.508478088E+02
1.044739021E+01  1.506511993E+02
1.046213100E+01  1.498250732E+02
1.047687179E+01  1.498868866E+02
1.049161258E+01  1.494568024E+02
1.050635337E+01  1.487950745E+02
1.052109417E+01  1.482520142E+02
1.053583496E+01  1.487892609E+02
1.055057575E+01  1.490902252E+02
1.056531654E+01  1.490142365E+02
1.058005734E+01  1.483748322E+02
1.059479813E+01  1.480297546E+02
1.060953892E+01  1.478872375E+02
1.062427971E+01  1.480948334E+02
1.063902050E+01  1.487875214E+02
1.065376130E+01  1.498068390E+02
1.066850209E+01  1.501823578E+02
1.068324288E+01  1.499689789E+02
1.069798367E+01  1.489827576E+02
1.071272446E+01  1.488406219E+02
1.072746526E+01  1.492608948E+02
1.074220605E+01  1.495194702E+02
1.075694684E+01  1.497120514E+02
1.077168763E+01  1.493782501E+02
1.078642843E+01  1.497287598E+02
1.080116922E+01  1.498007965E+02
1.081591001E+01  1.503505096E+02
1.083065080E+01  1.509403229E+02
1.084539159E+01  1.512190247E+02
1.086013239E+01  1.516184845E+02
1.087487318E+01  1.508723450E+02
1.088961397E+01  1.512111359E+02
1.090435476E+01  1.516776886E+02
1.091909555E+01  1.524340973E+02
1.093383635E+01  1.530161896E+02
1.094857714E+01  1.533908539E+02
1.096331793E+01  1.538597107E+02
1.097805872E+01  1.542263794E+02
1.099279951E+01  1.542794037E+02
1.100754031E+01  1.535846100E+02
1.102228110E+01  1.530621033E+02
1.103702189E+01  1.530801697E+02
1.105176268E+01  1.534507446E+02
1.106650348E+01  1.538787994E+02
1.108124427E+01  1.540421448E+02
1.109598506E+01  1.538325195E+02
1.111072585E+01  1.533837738E+02
1.112546664E+01  1.530906525E+02
1.114020744E+01  1.530099792E+02
1.115494823E+01  1.526745758E+02
1.116968902E+01  1.529308777E+02
1.118442981E+01  1.528712616E+02
1.119917060E+01  1.529128418E+02
1.121391140E+01  1.526522980E+02
1.122865219E+01  1.528441925E+02
1.124339298E+01  1.525886993E+02
1.125813377E+01  1.521749573E+02
1.127287456E+01  1.517475281E+02
1.128761536E+01  1.521570740E+02
1.130235615E+01  1.529824829E+02
1.131709694E+01  1.535157928E+02
1.133183773E+01  1.538774567E+02
1.134657853E+01  1.537336426E+02
1.136131932E+01  1.539571991E+02
1.137606011E+01  1.536070709E+02
1.139080090E+01  1.535668182E+02
1.140554169E+01  1.537252502E+02
1.142028249E+01  1.541287537E+02
1.143502328E+01  1.545284729E+02
1.144976407E+01  1.547095947E+02
1.146450486E+01  1.549964752E+02
1.147924565E+01  1.554023438E+02
1.149398645E+01  1.563809662E+02
1.150872724E+01  1.567276611E+02
1.152346803E+01  1.574523163E+02
1.153820882E+01  1.587181702E+02
1.155294961E+01  1.601529541E+02
1.156769041E+01  1.614010315E+02
1.158243120E+01  1.628296967E+02
1.159717199E+01  1.654373169E+02
1.161191278E+01  1.683134155E+02
1.162665358E+01  1.709143066E+02
1.164139437E+01  1.737584076E+02
1.165613516E+01  1.769859009E+02
1.167087595E+01  1.817842407E+02
1.168561674E+01  1.853045197E+02
1.170035754E+01  1.886127777E+02
1.171509833E+01  1.896149139E+02
1.172983912E+01  1.888901672E+02
1.174457991E+01  1.856019897E+02
1.175932070E+01  1.818489380E+02
1.177406150E+01  1.766012115E+02
1.178880229E+01  1.716671448E+02
1.180354308E+01  1.679938507E+02
1.181828387E+01  1.650966644E+02
1.183302467E+01  1.637547455E+02
1.184776546E+01  1.617358704E+02
1.186250625E+01  1.608527222E+02
1.187724704E+01  1.599022064E+02
1.189198783E+01  1.599867554E+02
1.190672863E+01  1.601273346E+02
1.192146942E+01  1.606401672E+02
1.193621021E+01  1.604426727E+02
1.195095100E+01  1.599680481E+02
1.196569179E+01  1.594683838E+02
1.198043259E+01  1.594521637E+02
1.199517338E+01  1.596194305E+02
1.200991417E+01  1.596594238E+02
1.202465496E+01  1.599667969E+02
