# == pyFAI calibration ==
# Distance Sample to Detector: 0.11507480176033233 m
# PONI: 5.477e-03, 4.716e-03 m
# Rotations: 0.004686 0.005536 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 115.078 mm
# Center: x=55.690, y=81.516 pix
# Tilt: 0.416 deg  TiltPlanRot: 130.247 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.833e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
1.779804444E+00  1.360167847E+02
1.794545237E+00  1.367778931E+02
1.809286029E+00  1.372572784E+02
1.824026821E+00  1.379211426E+02
1.838767613E+00  1.384451447E+02
1.853508405E+00  1.396287384E+02
1.868249197E+00  1.392284088E+02
1.882989989E+00  1.395093689E+02
1.897730781E+00  1.393121948E+02
1.912471573E+00  1.403692932E+02
1.927212366E+00  1.417672272E+02
1.941953158E+00  1.423382874E+02
1.956693950E+00  1.433450470E+02
1.971434742E+00  1.437602692E+02
1.986175534E+00  1.446697845E+02
2.000916326E+00  1.453533783E+02
2.015657118E+00  1.458526764E+02
2.030397910E+00  1.472183228E+02
2.045138702E+00  1.483875885E+02
2.059879495E+00  1.494067688E+02
2.074620287E+00  1.501591797E+02
2.089361079E+00  1.504709473E+02
2.104101871E+00  1.512846832E+02
2.118842663E+00  1.517292480E+02
2.133583455E+00  1.519953461E+02
2.148324247E+00  1.520435638E+02
2.163065039E+00  1.524948730E+02
2.177805831E+00  1.535232086E+02
2.192546624E+00  1.541076965E+02
2.207287416E+00  1.542518463E+02
2.222028208E+00  1.551650238E+02
2.236769000E+00  1.554907074E+02
2.251509792E+00  1.558724518E+02
2.266250584E+00  1.560886536E+02
2.280991376E+00  1.568463593E+02
2.295732168E+00  1.572443542E+02
2.310472960E+00  1.569951630E+02
2.325213753E+00  1.561769104E+02
2.339954545E+00  1.550545197E+02
2.354695337E+00  1.547642670E+02
2.369436129E+00  1.559495087E+02
2.384176921E+00  1.570973511E+02
2.398917713E+00  1.577019196E+02
2.413658505E+00  1.576800690E+02
2.428399297E+00  1.578795471E+02
2.443140089E+00  1.573129120E+02
2.457880882E+00  1.573335266E+02
2.472621674E+00  1.573135223E+02
2.487362466E+00  1.575700684E+02
2.502103258E+00  1.582597656E+02
2.516844050E+00  1.588440247E+02
2.531584842E+00  1.590661926E+02
2.546325634E+00  1.582886810E+02
2.561066426E+00  1.578489838E+02
2.575807219E+00  1.575240631E+02
2.590548011E+00  1.583253632E+02
2.605288803E+00  1.579924927E+02
2.620029595E+00  1.577449493E+02
2.634770387E+00  1.568104858E+02
2.649511179E+00  1.569645081E+02
2.664251971E+00  1.568885345E+02
2.678992763E+00  1.568304596E+02
2.693733555E+00  1.571349487E+02
2.708474348E+00  1.574425201E+02
2.723215140E+00  1.572252808E+02
2.737955932E+00  1.576264954E+02
2.752696724E+00  1.582750549E+02
2.767437516E+00  1.583183441E+02
2.782178308E+00  1.578132172E+02
2.796919100E+00  1.570742493E+02
2.811659892E+00  1.567618256E+02
2.826400684E+00  1.564610901E+02
2.841141477E+00  1.564039154E+02
2.855882269E+00  1.562064514E+02
2.870623061E+00  1.565130615E+02
2.885363853E+00  1.565984497E+02
2.900104645E+00  1.564955292E+02
2.914845437E+00  1.564120026E+02
2.929586229E+00  1.558884430E+02
2.944327021E+00  1.552423553E+02
2.959067813E+00  1.547583771E+02
2.973808606E+00  1.545265808E+02
2.988549398E+00  1.543590393E+02
3.003290190E+00  1.536443176E+02
3.018030982E+00  1.535239258E+02
3.032771774E+00  1.536894073E+02
3.047512566E+00  1.549183807E+02
3.062253358E+00  1.549249725E+02
3.076994150E+00  1.549064026E+02
3.091734942E+00  1.542501221E+02
3.106475735E+00  1.537200012E+02
3.121216527E+00  1.537782745E+02
3.135957319E+00  1.535160522E+02
3.150698111E+00  1.539076691E+02
3.165438903E+00  1.534444885E+02
3.180179695E+00  1.531232147E+02
3.194920487E+00  1.534453125E+02
3.209661279E+00  1.532895203E+02
3.224402071E+00  1.533319550E+02
3.239142864E+00  1.532163849E+02
3.253883656E+00  1.529321899E+02
3.268624448E+00  1.534243011E+02
3.283365240E+00  1.534144897E+02
3.298106032E+00  1.533329163E+02
3.312846824E+00  1.530536652E+02
3.327587616E+00  1.526041870E+02
3.342328408E+00  1.530188446E+02
3.357069200E+00  1.536168823E+02
3.371809993E+00  1.533493347E+02
3.386550785E+00  1.527516632E+02
3.401291577E+00  1.517305298E+02
3.416032369E+00  1.521794891E+02
3.430773161E+00  1.523459015E+02
3.445513953E+00  1.518282471E+02
3.460254745E+00  1.512734833E+02
3.474995537E+00  1.511673431E+02
3.489736329E+00  1.515552063E+02
3.504477122E+00  1.517279053E+02
3.519217914E+00  1.511585541E+02
3.533958706E+00  1.509033203E+02
3.548699498E+00  1.511788025E+02
3.563440290E+00  1.522566986E+02
3.578181082E+00  1.527120056E+02
3.592921874E+00  1.530594330E+02
3.607662666E+00  1.535768280E+02
3.622403458E+00  1.536823883E+02
3.637144251E+00  1.533875275E+02
3.651885043E+00  1.522798462E+02
3.666625835E+00  1.514407043E+02
3.681366627E+00  1.501403046E+02
3.696107419E+00  1.486613617E+02
3.710848211E+00  1.473420258E+02
3.725589003E+00  1.473908844E+02
3.740329795E+00  1.484241486E+02
3.755070587E+00  1.493480835E+02
3.769811380E+00  1.492086029E+02
3.784552172E+00  1.500767517E+02
3.799292964E+00  1.506642761E+02
3.814033756E+00  1.512452240E+02
3.828774548E+00  1.512643585E+02
3.843515340E+00  1.514968414E+02
3.858256132E+00  1.515055237E+02
3.872996924E+00  1.516472626E+02
3.887737717E+00  1.510519867E+02
3.902478509E+00  1.510108185E+02
3.917219301E+00  1.500138855E+02
3.931960093E+00  1.492268524E+02
3.946700885E+00  1.484598846E+02
3.961441677E+00  1.476478119E+02
3.976182469E+00  1.466585083E+02
3.990923261E+00  1.461828461E+02
4.005664053E+00  1.461825256E+02
4.020404846E+00  1.455923615E+02
4.035145638E+00  1.452584686E+02
4.049886430E+00  1.445711060E+02
4.064627222E+00  1.444826813E+02
4.079368014E+00  1.441858063E+02
4.094108806E+00  1.435919189E+02
4.108849598E+00  1.428646240E+02
4.123590390E+00  1.420094604E+02
4.138331182E+00  1.417688446E+02
4.153071975E+00  1.419419098E+02
4.167812767E+00  1.420331268E+02
4.182553559E+00  1.418114319E+02
4.197294351E+00  1.408532257E+02
4.212035143E+00  1.402730408E+02
4.226775935E+00  1.400555267E+02
4.241516727E+00  1.401126404E+02
4.256257519E+00  1.404047699E+02
4.270998311E+00  1.403724213E+02
4.285739104E+00  1.397454071E+02
4.300479896E+00  1.388005981E+02
4.315220688E+00  1.380295258E+02
4.329961480E+00  1.379892883E+02
4.344702272E+00  1.379950409E+02
4.359443064E+00  1.377260895E+02
4.374183856E+00  1.373095856E+02
4.388924648E+00  1.370260162E+02
4.403665440E+00  1.367293396E+02
4.418406233E+00  1.362409973E+02
4.433147025E+00  1.363358307E+02
4.447887817E+00  1.365909882E+02
4.462628609E+00  1.369492188E+02
4.477369401E+00  1.369308014E+02
4.492110193E+00  1.361204834E+02
4.506850985E+00  1.355770569E+02
4.521591777E+00  1.348613586E+02
4.536332569E+00  1.347236481E+02
4.551073362E+00  1.346898499E+02
4.565814154E+00  1.350100708E+02
4.580554946E+00  1.349414368E+02
4.595295738E+00  1.346983337E+02
4.610036530E+00  1.339617615E+02
4.624777322E+00  1.336046906E+02
4.639518114E+00  1.335709534E+02
4.654258906E+00  1.338708191E+02
4.668999698E+00  1.340063477E+02
4.683740491E+00  1.338668060E+02
4.698481283E+00  1.335676270E+02
4.713222075E+00  1.333806458E+02
4.727962867E+00  1.333943176E+02
4.742703659E+00  1.329973907E+02
4.757444451E+00  1.326601410E+02
4.772185243E+00  1.322070160E+02
4.786926035E+00  1.324098053E+02
4.801666827E+00  1.326664124E+02
4.816407620E+00  1.333841400E+02
4.831148412E+00  1.334067688E+02
4.845889204E+00  1.324147034E+02
4.860629996E+00  1.312994690E+02
4.875370788E+00  1.302954559E+02
4.890111580E+00  1.304623108E+02
4.904852372E+00  1.307877197E+02
4.919593164E+00  1.309743195E+02
4.934333956E+00  1.311313629E+02
4.949074749E+00  1.307072449E+02
4.963815541E+00  1.303571625E+02
4.978556333E+00  1.302178040E+02
4.993297125E+00  1.299004211E+02
5.008037917E+00  1.299862213E+02
5.022778709E+00  1.295831604E+02
5.037519501E+00  1.293250885E+02
5.052260293E+00  1.291632538E+02
5.067001086E+00  1.292487030E+02
5.081741878E+00  1.293459015E+02
5.096482670E+00  1.294777374E+02
5.111223462E+00  1.293899384E+02
5.125964254E+00  1.292157898E+02
5.140705046E+00  1.291764374E+02
5.155445838E+00  1.287154846E+02
5.170186630E+00  1.280934753E+02
5.184927422E+00  1.276016693E+02
5.199668215E+00  1.277359238E+02
5.214409007E+00  1.277663956E+02
5.229149799E+00  1.271958389E+02
5.243890591E+00  1.264971924E+02
5.258631383E+00  1.262606812E+02
5.273372175E+00  1.262970581E+02
5.288112967E+00  1.260845871E+02
5.302853759E+00  1.267301559E+02
5.317594551E+00  1.272223740E+02
5.332335344E+00  1.274730301E+02
5.347076136E+00  1.272627182E+02
5.361816928E+00  1.268555527E+02
5.376557720E+00  1.266728058E+02
5.391298512E+00  1.267084503E+02
5.406039304E+00  1.267946777E+02
5.420780096E+00  1.267144318E+02
5.435520888E+00  1.263323898E+02
5.450261680E+00  1.261085892E+02
5.465002473E+00  1.262635422E+02
5.479743265E+00  1.259869919E+02
5.494484057E+00  1.258730011E+02
5.509224849E+00  1.254222183E+02
5.523965641E+00  1.254093094E+02
5.538706433E+00  1.252952194E+02
5.553447225E+00  1.251927261E+02
5.568188017E+00  1.255271149E+02
5.582928809E+00  1.256955032E+02
5.597669602E+00  1.259852448E+02
5.612410394E+00  1.262718658E+02
5.627151186E+00  1.262551727E+02
5.641891978E+00  1.263442764E+02
5.656632770E+00  1.259011688E+02
5.671373562E+00  1.264922409E+02
5.686114354E+00  1.267158737E+02
5.700855146E+00  1.271056747E+02
5.715595938E+00  1.268883820E+02
5.730336731E+00  1.265932846E+02
5.745077523E+00  1.269677200E+02
5.759818315E+00  1.267714539E+02
5.774559107E+00  1.264429321E+02
5.789299899E+00  1.261973114E+02
5.804040691E+00  1.265149765E+02
5.818781483E+00  1.260326691E+02
5.833522275E+00  1.253413086E+02
5.848263067E+00  1.247243805E+02
5.863003860E+00  1.247449493E+02
5.877744652E+00  1.250834274E+02
5.892485444E+00  1.252080917E+02
5.907226236E+00  1.251135559E+02
5.921967028E+00  1.250809326E+02
5.936707820E+00  1.254071884E+02
5.951448612E+00  1.254173203E+02
5.966189404E+00  1.255852509E+02
5.980930196E+00  1.253555374E+02
5.995670989E+00  1.250465698E+02
6.010411781E+00  1.246671982E+02
6.025152573E+00  1.248754578E+02
6.039893365E+00  1.248015289E+02
6.054634157E+00  1.247432480E+02
6.069374949E+00  1.246949081E+02
6.084115741E+00  1.250252609E+02
6.098856533E+00  1.254852600E+02
6.113597325E+00  1.258713379E+02
6.128338118E+00  1.257987823E+02
6.143078910E+00  1.256721802E+02
6.157819702E+00  1.251968918E+02
6.172560494E+00  1.250972214E+02
6.187301286E+00  1.256145325E+02
6.202042078E+00  1.261455688E+02
6.216782870E+00  1.257594147E+02
6.231523662E+00  1.254086304E+02
6.246264454E+00  1.254853592E+02
6.261005247E+00  1.258838959E+02
6.275746039E+00  1.252837219E+02
6.290486831E+00  1.246047287E+02
6.305227623E+00  1.241396103E+02
6.319968415E+00  1.243483963E+02
6.334709207E+00  1.250606232E+02
6.349449999E+00  1.257870865E+02
6.364190791E+00  1.262539597E+02
6.378931584E+00  1.257230682E+02
6.393672376E+00  1.254420853E+02
6.408413168E+00  1.251246948E+02
6.423153960E+00  1.254956818E+02
6.437894752E+00  1.258609467E+02
6.452635544E+00  1.258245926E+02
6.467376336E+00  1.262544250E+02
6.482117128E+00  1.263812485E+02
6.496857920E+00  1.267152557E+02
6.511598713E+00  1.265957870E+02
6.526339505E+00  1.267183838E+02
6.541080297E+00  1.264901505E+02
6.555821089E+00  1.266555710E+02
6.570561881E+00  1.269151688E+02
6.585302673E+00  1.269550781E+02
6.600043465E+00  1.270761719E+02
6.614784257E+00  1.267144089E+02
6.629525049E+00  1.264617157E+02
6.644265842E+00  1.260682983E+02
6.659006634E+00  1.260342789E+02
6.673747426E+00  1.265324554E+02
6.688488218E+00  1.270952988E+02
6.703229010E+00  1.272017517E+02
6.717969802E+00  1.266931458E+02
6.732710594E+00  1.263430252E+02
6.747451386E+00  1.267340775E+02
6.762192178E+00  1.270999298E+02
6.776932971E+00  1.274891586E+02
6.791673763E+00  1.277261810E+02
6.806414555E+00  1.280966187E+02
6.821155347E+00  1.284962769E+02
6.835896139E+00  1.281078339E+02
6.850636931E+00  1.278396759E+02
6.865377723E+00  1.274445343E+02
6.880118515E+00  1.271465454E+02
6.894859307E+00  1.276287384E+02
6.909600100E+00  1.277368011E+02
6.924340892E+00  1.278760910E+02
6.939081684E+00  1.275734634E+02
6.953822476E+00  1.272149963E+02
6.968563268E+00  1.274448853E+02
6.983304060E+00  1.277435760E+02
6.998044852E+00  1.279858398E+02
7.012785644E+00  1.275355453E+02
7.027526436E+00  1.271428299E+02
7.042267229E+00  1.273920059E+02
7.057008021E+00  1.276405563E+02
7.071748813E+00  1.280491028E+02
7.086489605E+00  1.286165771E+02
7.101230397E+00  1.288203278E+02
7.115971189E+00  1.289233551E+02
7.130711981E+00  1.284177856E+02
7.145452773E+00  1.282897034E+02
7.160193565E+00  1.283013611E+02
7.174934358E+00  1.284216003E+02
7.189675150E+00  1.284480286E+02
7.204415942E+00  1.283640747E+02
7.219156734E+00  1.287075958E+02
7.233897526E+00  1.283530121E+02
7.248638318E+00  1.286158447E+02
7.263379110E+00  1.287700348E+02
7.278119902E+00  1.289280243E+02
7.292860694E+00  1.287774811E+02
7.307601487E+00  1.290278473E+02
7.322342279E+00  1.293554840E+02
7.337083071E+00  1.297331238E+02
7.351823863E+00  1.297172089E+02
7.366564655E+00  1.293193817E+02
7.381305447E+00  1.296110382E+02
7.396046239E+00  1.294261627E+02
7.410787031E+00  1.298634186E+02
7.425527823E+00  1.300365448E+02
7.440268616E+00  1.299982910E+02
7.455009408E+00  1.297393646E+02
7.469750200E+00  1.297471771E+02
7.484490992E+00  1.294022827E+02
7.499231784E+00  1.299149628E+02
7.513972576E+00  1.301203461E+02
7.528713368E+00  1.307149963E+02
7.543454160E+00  1.306931152E+02
7.558194953E+00  1.306968842E+02
7.572935745E+00  1.309432678E+02
7.587676537E+00  1.313147430E+02
7.602417329E+00  1.315627747E+02
7.617158121E+00  1.312504578E+02
7.631898913E+00  1.309268951E+02
7.646639705E+00  1.312577209E+02
7.661380497E+00  1.320296326E+02
7.676121289E+00  1.324051056E+02
7.690862082E+00  1.322675934E+02
7.705602874E+00  1.323364258E+02
7.720343666E+00  1.323453827E+02
7.735084458E+00  1.324481659E+02
7.749825250E+00  1.323508148E+02
7.764566042E+00  1.326499786E+02
7.779306834E+00  1.328831940E+02
7.794047626E+00  1.333478699E+02
7.808788418E+00  1.337450714E+02
7.823529211E+00  1.332764130E+02
7.838270003E+00  1.333707733E+02
7.853010795E+00  1.334239960E+02
7.867751587E+00  1.335519257E+02
7.882492379E+00  1.334448242E+02
7.897233171E+00  1.335769501E+02
7.911973963E+00  1.341437225E+02
7.926714755E+00  1.351596375E+02
7.941455547E+00  1.355444031E+02
7.956196340E+00  1.357536011E+02
7.970937132E+00  1.363844910E+02
7.985677924E+00  1.372117004E+02
8.000418716E+00  1.379400482E+02
8.015159508E+00  1.383342743E+02
8.029900300E+00  1.387036133E+02
8.044641092E+00  1.391728973E+02
8.059381884E+00  1.402485352E+02
8.074122676E+00  1.417893219E+02
8.088863469E+00  1.428564758E+02
8.103604261E+00  1.440627136E+02
8.118345053E+00  1.453747711E+02
8.133085845E+00  1.464055939E+02
8.147826637E+00  1.479796753E+02
8.162567429E+00  1.493841858E+02
8.177308221E+00  1.502101135E+02
8.192049013E+00  1.508759613E+02
8.206789805E+00  1.511277008E+02
8.221530598E+00  1.520179749E+02
8.236271390E+00  1.527040558E+02
8.251012182E+00  1.535456848E+02
8.265752974E+00  1.547174225E+02
8.280493766E+00  1.555954437E+02
8.295234558E+00  1.575274963E+02
8.309975350E+00  1.597044220E+02
8.324716142E+00  1.634159088E+02
8.339456934E+00  1.683253479E+02
8.354197727E+00  1.733990784E+02
8.368938519E+00  1.792036438E+02
8.383679311E+00  1.835694885E+02
8.398420103E+00  1.869118958E+02
8.413160895E+00  1.887414551E+02
8.427901687E+00  1.877369690E+02
8.442642479E+00  1.836681671E+02
8.457383271E+00  1.789510803E+02
8.472124063E+00  1.721798553E+02
8.486864856E+00  1.665282288E+02
8.501605648E+00  1.608550110E+02
8.516346440E+00  1.582124329E+02
8.531087232E+00  1.590098572E+02
8.545828024E+00  1.595525970E+02
8.560568816E+00  1.584179840E+02
8.575309608E+00  1.555541992E+02
8.590050400E+00  1.530461578E+02
8.604791192E+00  1.508751221E+02
8.619531985E+00  1.496686554E+02
8.634272777E+00  1.494977264E+02
8.649013569E+00  1.490371704E+02
8.663754361E+00  1.486951599E+02
8.678495153E+00  1.478053284E+02
8.693235945E+00  1.472408295E+02
8.707976737E+00  1.469517212E+02
8.722717529E+00  1.472055817E+02
8.737458321E+00  1.476252594E+02
8.752199114E+00  1.479559784E+02
8.766939906E+00  1.483058319E+02
8.781680698E+00  1.483925934E+02
8.796421490E+00  1.489258118E+02
8.811162282E+00  1.495370941E+02
8.825903074E+00  1.505297546E+02
8.840643866E+00  1.508285828E+02
8.855384658E+00  1.512996674E+02
8.870125451E+00  1.515431519E+02
8.884866243E+00  1.521168823E+02
8.899607035E+00  1.527131653E+02
8.914347827E+00  1.529836578E+02
8.929088619E+00  1.536255188E+02
8.943829411E+00  1.547561646E+02
8.958570203E+00  1.559961395E+02
8.973310995E+00  1.568069763E+02
8.988051787E+00  1.566502991E+02
9.002792580E+00  1.566480408E+02
9.017533372E+00  1.564589691E+02
9.032274164E+00  1.572709808E+02
9.047014956E+00  1.579147034E+02
9.061755748E+00  1.579736023E+02
9.076496540E+00  1.577145386E+02
9.091237332E+00  1.581931915E+02
9.105978124E+00  1.584401855E+02
9.120718916E+00  1.587170563E+02
9.135459709E+00  1.586295166E+02
9.150200501E+00  1.590509644E+02
9.164941293E+00  1.595361176E+02
9.179682085E+00  1.600104065E+02
9.194422877E+00  1.603312988E+02
9.209163669E+00  1.607083282E+02
9.223904461E+00  1.613098297E+02
9.238645253E+00  1.613618622E+02
9.253386045E+00  1.615230865E+02
9.268126838E+00  1.617440338E+02
9.282867630E+00  1.625995331E+02
9.297608422E+00  1.628623810E+02
9.312349214E+00  1.627983093E+02
9.327090006E+00  1.628657074E+02
9.341830798E+00  1.633765717E+02
9.356571590E+00  1.642042236E+02
9.371312382E+00  1.648091125E+02
9.386053174E+00  1.650838165E+02
9.400793967E+00  1.658545837E+02
9.415534759E+00  1.664885101E+02
9.430275551E+00  1.668013916E+02
9.445016343E+00  1.672784882E+02
9.459757135E+00  1.677472076E+02
9.474497927E+00  1.679924316E+02
9.489238719E+00  1.674366913E+02
9.503979511E+00  1.674022675E+02
9.518720303E+00  1.677069702E+02
9.533461096E+00  1.686699829E+02
9.548201888E+00  1.688154297E+02
9.562942680E+00  1.690699768E+02
9.577683472E+00  1.694473419E+02
9.592424264E+00  1.697902985E+02
9.607165056E+00  1.699296722E+02
9.621905848E+00  1.706267242E+02
9.636646640E+00  1.709622650E+02
9.651387432E+00  1.717977142E+02
9.666128225E+00  1.720142365E+02
9.680869017E+00  1.725157928E+02
9.695609809E+00  1.732075806E+02
9.710350601E+00  1.750581055E+02
9.725091393E+00  1.780669250E+02
9.739832185E+00  1.821796570E+02
9.754572977E+00  1.880285492E+02
9.769313769E+00  1.945652313E+02
9.784054561E+00  2.026437378E+02
9.798795354E+00  2.102701111E+02
9.813536146E+00  2.176172485E+02
9.828276938E+00  2.214724884E+02
9.843017730E+00  2.207265472E+02
9.857758522E+00  2.159704742E+02
9.872499314E+00  2.088048248E+02
9.887240106E+00  2.015717316E+02
9.901980898E+00  1.943998718E+02
9.916721690E+00  1.901127167E+02
9.931462483E+00  1.869594574E+02
9.946203275E+00  1.860158234E+02
9.960944067E+00  1.871066284E+02
9.975684859E+00  1.891433868E+02
9.990425651E+00  1.918911133E+02
1.000516644E+01  1.945951538E+02
1.001990724E+01  1.981058350E+02
1.003464803E+01  2.009806824E+02
1.004938882E+01  2.026751404E+02
1.006412961E+01  2.037187653E+02
1.007887040E+01  2.035541077E+02
1.009361120E+01  2.016030426E+02
1.010835199E+01  1.979031677E+02
1.012309278E+01  1.932931824E+02
1.013783357E+01  1.894167175E+02
1.015257436E+01  1.861570435E+02
1.016731516E+01  1.827318268E+02
1.018205595E+01  1.792226562E+02
1.019679674E+01  1.760899963E+02
1.021153753E+01  1.745343018E+02
1.022627832E+01  1.751010742E+02
1.024101912E+01  1.774768066E+02
1.025575991E+01  1.789418182E+02
1.027050070E+01  1.781658783E+02
1.028524149E+01  1.760773010E+02
1.029998229E+01  1.739002991E+02
1.031472308E+01  1.722600250E+02
1.032946387E+01  1.704795837E+02
1.034420466E+01  1.686877747E+02
1.035894545E+01  1.672225037E+02
1.037368625E+01  1.660180054E+02
1.038842704E+01  1.651177063E+02
1.040316783E+01  1.640348816E+02
1.041790862E+01  1.629348755E+02
1.043264941E+01  1.624440308E+02
1.044739021E+01  1.617086029E+02
1.046213100E+01  1.607286987E+02
1.047687179E+01  1.602776794E+02
1.049161258E+01  1.602678680E+02
1.050635337E+01  1.592575989E+02
1.052109417E+01  1.587917938E+02
1.053583496E+01  1.579903564E+02
1.055057575E+01  1.579768677E+02
1.056531654E+01  1.575189209E+02
1.058005734E+01  1.572197571E+02
1.059479813E+01  1.571288452E+02
1.060953892E+01  1.569891663E+02
1.062427971E+01  1.567297211E+02
1.063902050E+01  1.568877869E+02
1.065376130E+01  1.565864868E+02
1.066850209E+01  1.563156738E+02
1.068324288E+01  1.561787262E+02
1.069798367E+01  1.560134125E+02
1.071272446E+01  1.562301636E+02
1.072746526E+01  1.560393524E+02
1.074220605E+01  1.558828735E+02
1.075694684E+01  1.560358887E+02
1.077168763E+01  1.555725708E+02
1.078642843E+01  1.557550354E+02
1.080116922E+01  1.557670441E+02
1.081591001E+01  1.558695068E+02
1.083065080E+01  1.557005920E+02
1.084539159E+01  1.556499023E+02
1.086013239E+01  1.558563690E+02
1.087487318E+01  1.559645081E+02
1.088961397E+01  1.563796082E+02
1.090435476E+01  1.565539246E+02
1.091909555E+01  1.567045288E+02
1.093383635E+01  1.568079834E+02
1.094857714E+01  1.570596008E+02
1.096331793E+01  1.570222778E+02
1.097805872E+01  1.577189331E+02
1.099279951E+01  1.578761597E+02
1.100754031E+01  1.574757080E+02
1.102228110E+01  1.569891663E+02
1.103702189E+01  1.573212738E+02
1.105176268E+01  1.583946686E+02
1.106650348E+01  1.587793732E+02
1.108124427E+01  1.590821533E+02
1.109598506E+01  1.589483795E+02
1.111072585E+01  1.594862671E+02
1.112546664E+01  1.596992798E+02
1.114020744E+01  1.591609039E+02
1.115494823E+01  1.588834534E+02
1.116968902E+01  1.584402466E+02
1.118442981E+01  1.586066437E+02
1.119917060E+01  1.587660828E+02
1.121391140E+01  1.591410217E+02
1.122865219E+01  1.593774414E+02
1.124339298E+01  1.587285309E+02
1.125813377E+01  1.581563721E+02
1.127287456E+01  1.574837494E+02
1.128761536E+01  1.568234100E+02
1.130235615E+01  1.567223663E+02
1.131709694E+01  1.563544769E+02
1.133183773E+01  1.563652191E+02
1.134657853E+01  1.560801544E+02
1.136131932E+01  1.557241821E+02
1.137606011E+01  1.562082825E+02
1.139080090E+01  1.564473724E+02
1.140554169E+01  1.567436829E+02
1.142028249E+01  1.571455383E+02
1.143502328E+01  1.576188812E+02
1.144976407E+01  1.576245117E+02
1.146450486E+01  1.576961670E+02
1.147924565E+01  1.574922638E+02
1.149398645E+01  1.579178009E+02
1.150872724E+01  1.585953064E+02
1.152346803E+01  1.589604492E+02
1.153820882E+01  1.595814056E+02
1.155294961E+01  1.602058258E+02
1.156769041E+01  1.614371490E+02
1.158243120E+01  1.627736511E+02
1.159717199E+01  1.649709015E+02
1.161191278E+01  1.678876801E+02
1.162665358E+01  1.712929077E+02
1.164139437E+01  1.750627289E+02
1.165613516E+01  1.790909729E+02
1.167087595E+01  1.835769501E+02
1.168561674E+01  1.879589386E+02
1.170035754E+01  1.922166290E+02
1.171509833E+01  1.949275360E+02
1.172983912E+01  1.956857758E+02
1.174457991E+01  1.951915436E+02
1.175932070E+01  1.917913513E+02
1.177406150E+01  1.859411011E+02
1.178880229E+01  1.795511017E+02
1.180354308E+01  1.742984161E+02
1.181828387E+01  1.689720764E+02
1.183302467E+01  1.651368561E+02
1.184776546E+01  1.620157318E+02
1.186250625E+01  1.605402832E+02
1.187724704E+01  1.596894836E+02
1.189198783E+01  1.586501923E+02
1.190672863E+01  1.581675110E+02
1.192146942E+01  1.580506439E+02
1.193621021E+01  1.582422180E+02
1.195095100E+01  1.584318848E+02
1.196569179E+01  1.588121643E+02
1.198043259E+01  1.593272400E+02
1.199517338E+01  1.596302490E+02
1.200991417E+01  1.594874573E+02
1.202465496E+01  1.591291656E+02
