# == pyFAI calibration ==
# Distance Sample to Detector: 0.11507480176033233 m
# PONI: 5.477e-03, 4.716e-03 m
# Rotations: 0.004686 0.005536 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 115.078 mm
# Center: x=55.690, y=81.516 pix
# Tilt: 0.416 deg  TiltPlanRot: 130.247 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.833e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
3.607662666E+00  1.368523407E+02
3.622403458E+00  1.377966156E+02
3.637144251E+00  1.374701538E+02
3.651885043E+00  1.371363068E+02
3.666625835E+00  1.365825653E+02
3.681366627E+00  1.364025421E+02
3.696107419E+00  1.371579285E+02
3.710848211E+00  1.374730377E+02
3.725589003E+00  1.381524963E+02
3.740329795E+00  1.381644287E+02
3.755070587E+00  1.375243988E+02
3.769811380E+00  1.373747559E+02
3.784552172E+00  1.373420105E+02
3.799292964E+00  1.378715210E+02
3.814033756E+00  1.380637360E+02
3.828774548E+00  1.379248657E+02
3.843515340E+00  1.380131226E+02
3.858256132E+00  1.385435486E+02
3.872996924E+00  1.389563599E+02
3.887737717E+00  1.391079254E+02
3.902478509E+00  1.391299591E+02
3.917219301E+00  1.384936829E+02
3.931960093E+00  1.379871979E+02
3.946700885E+00  1.375225830E+02
3.961441677E+00  1.376335754E+02
3.976182469E+00  1.369864960E+02
3.990923261E+00  1.367391510E+02
4.005664053E+00  1.362111664E+02
4.020404846E+00  1.354833832E+02
4.035145638E+00  1.349627228E+02
4.049886430E+00  1.349229431E+02
4.064627222E+00  1.346273041E+02
4.079368014E+00  1.344183960E+02
4.094108806E+00  1.340774231E+02
4.108849598E+00  1.343368683E+02
4.123590390E+00  1.339813385E+02
4.138331182E+00  1.331547546E+02
4.153071975E+00  1.318482971E+02
4.167812767E+00  1.322505341E+02
4.182553559E+00  1.324570618E+02
4.197294351E+00  1.330095520E+02
4.212035143E+00  1.325785828E+02
4.226775935E+00  1.321636200E+02
4.241516727E+00  1.319470673E+02
4.256257519E+00  1.314756775E+02
4.270998311E+00  1.310215454E+02
4.285739104E+00  1.303092499E+02
4.300479896E+00  1.295675964E+02
4.315220688E+00  1.293616486E+02
4.329961480E+00  1.290395050E+02
4.344702272E+00  1.287019501E+02
4.359443064E+00  1.280577393E+02
4.374183856E+00  1.278847504E+02
4.388924648E+00  1.281444092E+02
4.403665440E+00  1.277396622E+02
4.418406233E+00  1.270807190E+02
4.433147025E+00  1.268785934E+02
4.447887817E+00  1.266530838E+02
4.462628609E+00  1.273921890E+02
4.477369401E+00  1.270323868E+02
4.492110193E+00  1.267022018E+02
4.506850985E+00  1.254214020E+02
4.521591777E+00  1.251075058E+02
4.536332569E+00  1.249795303E+02
4.551073362E+00  1.255400772E+02
4.565814154E+00  1.255622101E+02
4.580554946E+00  1.257812805E+02
4.595295738E+00  1.257481613E+02
4.610036530E+00  1.260165482E+02
4.624777322E+00  1.259099884E+02
4.639518114E+00  1.253264313E+02
4.654258906E+00  1.247011414E+02
4.668999698E+00  1.246428146E+02
4.683740491E+00  1.243904343E+02
4.698481283E+00  1.246496887E+02
4.713222075E+00  1.249537201E+02
4.727962867E+00  1.242740097E+02
4.742703659E+00  1.245222778E+02
4.757444451E+00  1.251526413E+02
4.772185243E+00  1.254822235E+02
4.786926035E+00  1.249371262E+02
4.801666827E+00  1.239823227E+02
4.816407620E+00  1.232238541E+02
4.831148412E+00  1.232269135E+02
4.845889204E+00  1.225688934E+02
4.860629996E+00  1.220049515E+02
4.875370788E+00  1.217484360E+02
4.890111580E+00  1.214851151E+02
4.904852372E+00  1.218562775E+02
4.919593164E+00  1.220848846E+02
4.934333956E+00  1.226749573E+02
4.949074749E+00  1.225783920E+02
4.963815541E+00  1.222756424E+02
4.978556333E+00  1.219080505E+02
4.993297125E+00  1.215755768E+02
5.008037917E+00  1.211440430E+02
5.022778709E+00  1.205665970E+02
5.037519501E+00  1.208232727E+02
5.052260293E+00  1.211659088E+02
5.067001086E+00  1.213547897E+02
5.081741878E+00  1.210280304E+02
5.096482670E+00  1.203981171E+02
5.111223462E+00  1.196509857E+02
5.125964254E+00  1.196932602E+02
5.140705046E+00  1.199627151E+02
5.155445838E+00  1.204023438E+02
5.170186630E+00  1.203099518E+02
5.184927422E+00  1.197340393E+02
5.199668215E+00  1.193598404E+02
5.214409007E+00  1.191629028E+02
5.229149799E+00  1.190159836E+02
5.243890591E+00  1.183154526E+02
5.258631383E+00  1.182297211E+02
5.273372175E+00  1.189180984E+02
5.288112967E+00  1.190464630E+02
5.302853759E+00  1.190762177E+02
5.317594551E+00  1.187761154E+02
5.332335344E+00  1.188090210E+02
5.347076136E+00  1.182984390E+02
5.361816928E+00  1.182076035E+02
5.376557720E+00  1.176174011E+02
5.391298512E+00  1.176573792E+02
5.406039304E+00  1.178578644E+02
5.420780096E+00  1.178602524E+02
5.435520888E+00  1.173495560E+02
5.450261680E+00  1.172609329E+02
5.465002473E+00  1.176948547E+02
5.479743265E+00  1.181503525E+02
5.494484057E+00  1.182190933E+02
5.509224849E+00  1.183041840E+02
5.523965641E+00  1.184504776E+02
5.538706433E+00  1.180316772E+02
5.553447225E+00  1.177532578E+02
5.568188017E+00  1.169777756E+02
5.582928809E+00  1.168777771E+02
5.597669602E+00  1.175020981E+02
5.612410394E+00  1.180631866E+02
5.627151186E+00  1.181290207E+02
5.641891978E+00  1.178837662E+02
5.656632770E+00  1.178534393E+02
5.671373562E+00  1.182079773E+02
5.686114354E+00  1.189219055E+02
5.700855146E+00  1.196580124E+02
5.715595938E+00  1.200113831E+02
5.730336731E+00  1.195435944E+02
5.745077523E+00  1.192474136E+02
5.759818315E+00  1.187095032E+02
5.774559107E+00  1.183329697E+02
5.789299899E+00  1.177585297E+02
5.804040691E+00  1.172533340E+02
5.818781483E+00  1.168367920E+02
5.833522275E+00  1.164052429E+02
5.848263067E+00  1.162873154E+02
5.863003860E+00  1.164479980E+02
5.877744652E+00  1.162348099E+02
5.892485444E+00  1.166038284E+02
5.907226236E+00  1.163117065E+02
5.921967028E+00  1.163281174E+02
5.936707820E+00  1.165024796E+02
5.951448612E+00  1.166142349E+02
5.966189404E+00  1.167770538E+02
5.980930196E+00  1.167408676E+02
5.995670989E+00  1.165103531E+02
6.010411781E+00  1.160505142E+02
6.025152573E+00  1.157412033E+02
6.039893365E+00  1.161608276E+02
6.054634157E+00  1.166992111E+02
6.069374949E+00  1.170680618E+02
6.084115741E+00  1.171212311E+02
6.098856533E+00  1.167694244E+02
6.113597325E+00  1.168575668E+02
6.128338118E+00  1.169445648E+02
6.143078910E+00  1.170855179E+02
6.157819702E+00  1.165952606E+02
6.172560494E+00  1.165565262E+02
6.187301286E+00  1.168765717E+02
6.202042078E+00  1.171961823E+02
6.216782870E+00  1.173876953E+02
6.231523662E+00  1.176866760E+02
6.246264454E+00  1.178550644E+02
6.261005247E+00  1.177335739E+02
6.275746039E+00  1.174471130E+02
6.290486831E+00  1.174604721E+02
6.305227623E+00  1.176396332E+02
6.319968415E+00  1.174460068E+02
6.334709207E+00  1.171427765E+02
6.349449999E+00  1.173076782E+02
6.364190791E+00  1.180045624E+02
6.378931584E+00  1.181684723E+02
6.393672376E+00  1.179279022E+02
6.408413168E+00  1.177829514E+02
6.423153960E+00  1.180846558E+02
6.437894752E+00  1.187189178E+02
6.452635544E+00  1.190217667E+02
6.467376336E+00  1.192243652E+02
6.482117128E+00  1.189667358E+02
6.496857920E+00  1.181552200E+02
6.511598713E+00  1.181426849E+02
6.526339505E+00  1.181243668E+02
6.541080297E+00  1.185493088E+02
6.555821089E+00  1.188622971E+02
6.570561881E+00  1.186727982E+02
6.585302673E+00  1.187423325E+02
6.600043465E+00  1.185158157E+02
6.614784257E+00  1.187923279E+02
6.629525049E+00  1.189244690E+02
6.644265842E+00  1.188902283E+02
6.659006634E+00  1.189870300E+02
6.673747426E+00  1.186041183E+02
6.688488218E+00  1.186419678E+02
6.703229010E+00  1.184544373E+02
6.717969802E+00  1.183157730E+02
6.732710594E+00  1.184733810E+02
6.747451386E+00  1.187500992E+02
6.762192178E+00  1.190927429E+02
6.776932971E+00  1.190402603E+02
6.791673763E+00  1.190928802E+02
6.806414555E+00  1.188806076E+02
6.821155347E+00  1.190810928E+02
6.835896139E+00  1.192824097E+02
6.850636931E+00  1.193736801E+02
6.865377723E+00  1.190375671E+02
6.880118515E+00  1.186969833E+02
6.894859307E+00  1.181748047E+02
6.909600100E+00  1.182088699E+02
6.924340892E+00  1.189556885E+02
6.939081684E+00  1.199089661E+02
6.953822476E+00  1.200550766E+02
6.968563268E+00  1.195518188E+02
6.983304060E+00  1.192822113E+02
6.998044852E+00  1.194948502E+02
7.012785644E+00  1.193081207E+02
7.027526436E+00  1.193252563E+02
7.042267229E+00  1.196750717E+02
7.057008021E+00  1.203815765E+02
7.071748813E+00  1.205004959E+02
7.086489605E+00  1.202751694E+02
7.101230397E+00  1.196269379E+02
7.115971189E+00  1.190840683E+02
7.130711981E+00  1.193131561E+02
7.145452773E+00  1.197175903E+02
7.160193565E+00  1.200427704E+02
7.174934358E+00  1.200552673E+02
7.189675150E+00  1.196003571E+02
7.204415942E+00  1.196813583E+02
7.219156734E+00  1.196315536E+02
7.233897526E+00  1.200088806E+02
7.248638318E+00  1.203711243E+02
7.263379110E+00  1.207466736E+02
7.278119902E+00  1.205207596E+02
7.292860694E+00  1.206685257E+02
7.307601487E+00  1.203971100E+02
7.322342279E+00  1.203868179E+02
7.337083071E+00  1.201150970E+02
7.351823863E+00  1.201336441E+02
7.366564655E+00  1.198935471E+02
7.381305447E+00  1.206565704E+02
7.396046239E+00  1.213385620E+02
7.410787031E+00  1.217524261E+02
7.425527823E+00  1.216065750E+02
7.440268616E+00  1.211765213E+02
7.455009408E+00  1.211654358E+02
7.469750200E+00  1.211283112E+02
7.484490992E+00  1.213155975E+02
7.499231784E+00  1.214524002E+02
7.513972576E+00  1.219194412E+02
7.528713368E+00  1.220958252E+02
7.543454160E+00  1.219163513E+02
7.558194953E+00  1.219789734E+02
7.572935745E+00  1.220990067E+02
7.587676537E+00  1.219986420E+02
7.602417329E+00  1.221053467E+02
7.617158121E+00  1.220967941E+02
7.631898913E+00  1.223059082E+02
7.646639705E+00  1.222609482E+02
7.661380497E+00  1.229505692E+02
7.676121289E+00  1.233978119E+02
7.690862082E+00  1.231235580E+02
7.705602874E+00  1.229112625E+02
7.720343666E+00  1.229561691E+02
7.735084458E+00  1.235119019E+02
7.749825250E+00  1.236251602E+02
7.764566042E+00  1.237579193E+02
7.779306834E+00  1.235301666E+02
7.794047626E+00  1.237980423E+02
7.808788418E+00  1.240748062E+02
7.823529211E+00  1.245378799E+02
7.838270003E+00  1.248258362E+02
7.853010795E+00  1.254240417E+02
7.867751587E+00  1.259358673E+02
7.882492379E+00  1.265441132E+02
7.897233171E+00  1.268111191E+02
7.911973963E+00  1.271707535E+02
7.926714755E+00  1.278013229E+02
7.941455547E+00  1.284432220E+02
7.956196340E+00  1.292876282E+02
7.970937132E+00  1.303040314E+02
7.985677924E+00  1.310678406E+02
8.000418716E+00  1.322256470E+02
8.015159508E+00  1.332766113E+02
8.029900300E+00  1.355162354E+02
8.044641092E+00  1.368188171E+02
8.059381884E+00  1.380615387E+02
8.074122676E+00  1.379533539E+02
8.088863469E+00  1.382714691E+02
8.103604261E+00  1.382656097E+02
8.118345053E+00  1.376886139E+02
8.133085845E+00  1.376023407E+02
8.147826637E+00  1.373500977E+02
8.162567429E+00  1.377134399E+02
8.177308221E+00  1.378745575E+02
8.192049013E+00  1.382309265E+02
8.206789805E+00  1.391210480E+02
8.221530598E+00  1.402672272E+02
8.236271390E+00  1.413826141E+02
8.251012182E+00  1.428208923E+02
8.265752974E+00  1.449726868E+02
8.280493766E+00  1.478672485E+02
8.295234558E+00  1.525284119E+02
8.309975350E+00  1.566927185E+02
8.324716142E+00  1.614746857E+02
8.339456934E+00  1.659463196E+02
8.354197727E+00  1.708668365E+02
8.368938519E+00  1.744430389E+02
8.383679311E+00  1.750325165E+02
8.398420103E+00  1.725978851E+02
8.413160895E+00  1.683265076E+02
8.427901687E+00  1.630215149E+02
8.442642479E+00  1.575533295E+02
8.457383271E+00  1.530994568E+02
8.472124063E+00  1.486689301E+02
8.486864856E+00  1.448327179E+02
8.501605648E+00  1.425173035E+02
8.516346440E+00  1.411094360E+02
8.531087232E+00  1.418628387E+02
8.545828024E+00  1.416137695E+02
8.560568816E+00  1.406842651E+02
8.575309608E+00  1.395799255E+02
8.590050400E+00  1.390864105E+02
8.604791192E+00  1.390360718E+02
8.619531985E+00  1.386018219E+02
8.634272777E+00  1.383871002E+02
8.649013569E+00  1.378917847E+02
8.663754361E+00  1.377808533E+02
8.678495153E+00  1.375132294E+02
8.693235945E+00  1.376867218E+02
8.707976737E+00  1.377161713E+02
8.722717529E+00  1.380058899E+02
8.737458321E+00  1.379732208E+02
8.752199114E+00  1.379323730E+02
8.766939906E+00  1.379456177E+02
8.781680698E+00  1.382974854E+02
8.796421490E+00  1.389266510E+02
8.811162282E+00  1.394696655E+02
8.825903074E+00  1.399146271E+02
8.840643866E+00  1.406218719E+02
8.855384658E+00  1.416937256E+02
8.870125451E+00  1.424366150E+02
8.884866243E+00  1.433515167E+02
8.899607035E+00  1.437192535E+02
8.914347827E+00  1.441860199E+02
8.929088619E+00  1.450711517E+02
8.943829411E+00  1.457826233E+02
8.958570203E+00  1.463309631E+02
8.973310995E+00  1.464939880E+02
8.988051787E+00  1.462464294E+02
9.002792580E+00  1.459324646E+02
9.017533372E+00  1.460385437E+02
9.032274164E+00  1.466621857E+02
9.047014956E+00  1.474252167E+02
9.061755748E+00  1.473290253E+02
9.076496540E+00  1.469600220E+02
9.091237332E+00  1.475503693E+02
9.105978124E+00  1.484507141E+02
9.120718916E+00  1.487879944E+02
9.135459709E+00  1.481533356E+02
9.150200501E+00  1.477702332E+02
9.164941293E+00  1.487312775E+02
9.179682085E+00  1.491685486E+02
9.194422877E+00  1.497035675E+02
9.209163669E+00  1.499915771E+02
9.223904461E+00  1.503952332E+02
9.238645253E+00  1.514646606E+02
9.253386045E+00  1.519214325E+02
9.268126838E+00  1.522366486E+02
9.282867630E+00  1.524714050E+02
9.297608422E+00  1.524325562E+02
9.312349214E+00  1.528418427E+02
9.327090006E+00  1.527119598E+02
9.341830798E+00  1.535082397E+02
9.356571590E+00  1.539680023E+02
9.371312382E+00  1.548554840E+02
9.386053174E+00  1.550859680E+02
9.400793967E+00  1.553324585E+02
9.415534759E+00  1.556517181E+02
9.430275551E+00  1.565553436E+02
9.445016343E+00  1.567493439E+02
9.459757135E+00  1.568797302E+02
9.474497927E+00  1.567669830E+02
9.489238719E+00  1.569104309E+02
9.503979511E+00  1.572308655E+02
9.518720303E+00  1.575400543E+02
9.533461096E+00  1.580113831E+02
9.548201888E+00  1.589149780E+02
9.562942680E+00  1.599342346E+02
9.577683472E+00  1.610036774E+02
9.592424264E+00  1.615939789E+02
9.607165056E+00  1.619311066E+02
9.621905848E+00  1.629925690E+02
9.636646640E+00  1.650518341E+02
9.651387432E+00  1.681405792E+02
9.666128225E+00  1.703925476E+02
9.680869017E+00  1.733206787E+02
9.695609809E+00  1.764312134E+02
9.710350601E+00  1.825853424E+02
9.725091393E+00  1.897975311E+02
9.739832185E+00  1.977419281E+02
9.754572977E+00  2.050364838E+02
9.769313769E+00  2.085291595E+02
9.784054561E+00  2.071694946E+02
9.798795354E+00  2.015054321E+02
9.813536146E+00  1.929805908E+02
9.828276938E+00  1.846506500E+02
9.843017730E+00  1.782465057E+02
9.857758522E+00  1.743276367E+02
9.872499314E+00  1.716909485E+02
9.887240106E+00  1.704836731E+02
9.901980898E+00  1.699721222E+02
9.916721690E+00  1.713016510E+02
9.931462483E+00  1.739710693E+02
9.946203275E+00  1.771843109E+02
9.960944067E+00  1.804384003E+02
9.975684859E+00  1.827154388E+02
9.990425651E+00  1.843337402E+02
1.000516644E+01  1.860163422E+02
1.001990724E+01  1.875002441E+02
1.003464803E+01  1.870284271E+02
1.004938882E+01  1.855721893E+02
1.006412961E+01  1.823423767E+02
1.007887040E+01  1.788733673E+02
1.009361120E+01  1.756622772E+02
1.010835199E+01  1.721694489E+02
1.012309278E+01  1.694902496E+02
1.013783357E+01  1.668799744E+02
1.015257436E+01  1.646663666E+02
1.016731516E+01  1.616905518E+02
1.018205595E+01  1.591306763E+02
1.019679674E+01  1.575747223E+02
1.021153753E+01  1.572650604E+02
1.022627832E+01  1.586092529E+02
1.024101912E+01  1.600936584E+02
1.025575991E+01  1.614159393E+02
1.027050070E+01  1.611437531E+02
1.028524149E+01  1.606900177E+02
1.029998229E+01  1.594263458E+02
1.031472308E+01  1.580652313E+02
1.032946387E+01  1.567679901E+02
1.034420466E+01  1.562913361E+02
1.035894545E+01  1.553516541E+02
1.037368625E+01  1.546969452E+02
1.038842704E+01  1.540818634E+02
1.040316783E+01  1.537317505E+02
1.041790862E+01  1.531954041E+02
1.043264941E+01  1.523039398E+02
1.044739021E+01  1.516573792E+02
1.046213100E+01  1.512408447E+02
1.047687179E+01  1.507389069E+02
1.049161258E+01  1.502963409E+02
1.050635337E+01  1.499122620E+02
1.052109417E+01  1.497196503E+02
1.053583496E+01  1.494379425E+02
1.055057575E+01  1.490784149E+02
1.056531654E+01  1.488295288E+02
1.058005734E+01  1.483872986E+02
1.059479813E+01  1.479808197E+02
1.060953892E+01  1.475942688E+02
1.062427971E+01  1.476569824E+02
1.063902050E+01  1.473203125E+02
1.065376130E+01  1.471826477E+02
1.066850209E+01  1.470407562E+02
1.068324288E+01  1.478956299E+02
1.069798367E+01  1.481160431E+02
1.071272446E+01  1.489062347E+02
1.072746526E+01  1.488710175E+02
1.074220605E+01  1.484639282E+02
1.075694684E+01  1.477785797E+02
1.077168763E+01  1.473993683E+02
1.078642843E+01  1.474167023E+02
1.080116922E+01  1.478271179E+02
1.081591001E+01  1.482970581E+02
1.083065080E+01  1.487888947E+02
1.084539159E+01  1.486780090E+02
1.086013239E+01  1.488557739E+02
1.087487318E+01  1.485934601E+02
1.088961397E+01  1.486715088E+02
1.090435476E+01  1.485867767E+02
1.091909555E+01  1.489524841E+02
1.093383635E+01  1.490936890E+02
1.094857714E+01  1.493678741E+02
1.096331793E+01  1.498737335E+02
1.097805872E+01  1.504971008E+02
1.099279951E+01  1.513337250E+02
1.100754031E+01  1.518423920E+02
1.102228110E+01  1.518076935E+02
1.103702189E+01  1.516272583E+02
1.105176268E+01  1.516614838E+02
1.106650348E+01  1.521772308E+02
1.108124427E+01  1.527684784E+02
1.109598506E+01  1.525613708E+02
1.111072585E+01  1.524818878E+02
1.112546664E+01  1.527790833E+02
1.114020744E+01  1.531752777E+02
1.115494823E+01  1.531537323E+02
1.116968902E+01  1.528397827E+02
1.118442981E+01  1.523569946E+02
1.119917060E+01  1.522118225E+02
1.121391140E+01  1.520227051E+02
1.122865219E+01  1.523661957E+02
1.124339298E+01  1.516570892E+02
1.125813377E+01  1.507417755E+02
1.127287456E+01  1.504049530E+02
1.128761536E+01  1.503726196E+02
1.130235615E+01  1.510522461E+02
1.131709694E+01  1.510076141E+02
1.133183773E+01  1.508868408E+02
1.134657853E+01  1.510385437E+02
1.136131932E+01  1.515098114E+02
1.137606011E+01  1.518646851E+02
1.139080090E+01  1.519917297E+02
1.140554169E+01  1.518489990E+02
1.142028249E+01  1.521926422E+02
1.143502328E+01  1.521730042E+02
1.144976407E+01  1.523042755E+02
1.146450486E+01  1.526215210E+02
1.147924565E+01  1.533525696E+02
1.149398645E+01  1.539436188E+02
1.150872724E+01  1.546738129E+02
1.152346803E+01  1.550096893E+02
1.153820882E+01  1.563123627E+02
1.155294961E+01  1.574934387E+02
1.156769041E+01  1.592280426E+02
1.158243120E+01  1.606867676E+02
1.159717199E+01  1.625540161E+02
1.161191278E+01  1.651442871E+02
1.162665358E+01  1.682659302E+02
1.164139437E+01  1.725844269E+02
1.165613516E+01  1.769546204E+02
1.167087595E+01  1.816521606E+02
1.168561674E+01  1.860435181E+02
1.170035754E+01  1.913775940E+02
1.171509833E+01  1.950125885E+02
1.172983912E+01  1.967808685E+02
1.174457991E+01  1.935602875E+02
1.175932070E+01  1.884931183E+02
1.177406150E+01  1.806466522E+02
1.178880229E+01  1.744196167E+02
1.180354308E+01  1.699466705E+02
1.181828387E+01  1.663695831E+02
1.183302467E+01  1.636683655E+02
1.184776546E+01  1.614111023E+02
1.186250625E+01  1.601230164E+02
1.187724704E+01  1.595663910E+02
1.189198783E+01  1.589359894E+02
1.190672863E+01  1.587340546E+02
1.192146942E+01  1.583603668E+02
1.193621021E+01  1.581720734E+02
1.195095100E+01  1.583256378E+02
1.196569179E+01  1.589891052E+02
1.198043259E+01  1.592719727E+02
1.199517338E+01  1.592164612E+02
1.200991417E+01  1.589775848E+02
1.202465496E+01  1.595191956E+02
