# == pyFAI calibration ==
# Distance Sample to Detector: 0.11507480176033233 m
# PONI: 5.477e-03, 4.716e-03 m
# Rotations: 0.004686 0.005536 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 115.078 mm
# Center: x=55.690, y=81.516 pix
# Tilt: 0.416 deg  TiltPlanRot: 130.247 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.833e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
2.089361079E+00  2.557440338E+02
2.104101871E+00  2.566602173E+02
2.118842663E+00  2.583340454E+02
2.133583455E+00  2.594375305E+02
2.148324247E+00  2.612677917E+02
2.163065039E+00  2.620807495E+02
2.177805831E+00  2.629256897E+02
2.192546624E+00  2.643794556E+02
2.207287416E+00  2.654526367E+02
2.222028208E+00  2.681026306E+02
2.236769000E+00  2.679601135E+02
2.251509792E+00  2.675800781E+02
2.266250584E+00  2.670181274E+02
2.280991376E+00  2.671290894E+02
2.295732168E+00  2.679933777E+02
2.310472960E+00  2.673374329E+02
2.325213753E+00  2.676943665E+02
2.339954545E+00  2.683181763E+02
2.354695337E+00  2.686439819E+02
2.369436129E+00  2.700565491E+02
2.384176921E+00  2.707263794E+02
2.398917713E+00  2.714851074E+02
2.413658505E+00  2.726308594E+02
2.428399297E+00  2.728007202E+02
2.443140089E+00  2.731000366E+02
2.457880882E+00  2.723020325E+02
2.472621674E+00  2.724540100E+02
2.487362466E+00  2.720304871E+02
2.502103258E+00  2.719462891E+02
2.516844050E+00  2.726057434E+02
2.531584842E+00  2.733344727E+02
2.546325634E+00  2.732660522E+02
2.561066426E+00  2.723062744E+02
2.575807219E+00  2.710682068E+02
2.590548011E+00  2.701198730E+02
2.605288803E+00  2.701361084E+02
2.620029595E+00  2.705662231E+02
2.634770387E+00  2.720005798E+02
2.649511179E+00  2.726157227E+02
2.664251971E+00  2.727615051E+02
2.678992763E+00  2.714839172E+02
2.693733555E+00  2.708202515E+02
2.708474348E+00  2.695158691E+02
2.723215140E+00  2.689116211E+02
2.737955932E+00  2.689943237E+02
2.752696724E+00  2.695867310E+02
2.767437516E+00  2.700600281E+02
2.782178308E+00  2.690112915E+02
2.796919100E+00  2.681475220E+02
2.811659892E+00  2.681764526E+02
2.826400684E+00  2.691269836E+02
2.841141477E+00  2.696419983E+02
2.855882269E+00  2.687598877E+02
2.870623061E+00  2.678153687E+02
2.885363853E+00  2.680982056E+02
2.900104645E+00  2.683047791E+02
2.914845437E+00  2.676915894E+02
2.929586229E+00  2.666846008E+02
2.944327021E+00  2.654821472E+02
2.959067813E+00  2.646510010E+02
2.973808606E+00  2.655213928E+02
2.988549398E+00  2.662489319E+02
3.003290190E+00  2.657221069E+02
3.018030982E+00  2.646602478E+02
3.032771774E+00  2.634915161E+02
3.047512566E+00  2.643413391E+02
3.062253358E+00  2.650466614E+02
3.076994150E+00  2.657266846E+02
3.091734942E+00  2.651266174E+02
3.106475735E+00  2.647598572E+02
3.121216527E+00  2.638030701E+02
3.135957319E+00  2.629857788E+02
3.150698111E+00  2.631344910E+02
3.165438903E+00  2.628516235E+02
3.180179695E+00  2.630359802E+02
3.194920487E+00  2.642260437E+02
3.209661279E+00  2.646791992E+02
3.224402071E+00  2.647296143E+02
3.239142864E+00  2.639363708E+02
3.253883656E+00  2.625656738E+02
3.268624448E+00  2.625582581E+02
3.283365240E+00  2.624159546E+02
3.298106032E+00  2.627180481E+02
3.312846824E+00  2.624598694E+02
3.327587616E+00  2.618658447E+02
3.342328408E+00  2.623190918E+02
3.357069200E+00  2.630396729E+02
3.371809993E+00  2.634419250E+02
3.386550785E+00  2.626384583E+02
3.401291577E+00  2.618334961E+02
3.416032369E+00  2.615204468E+02
3.430773161E+00  2.605868225E+02
3.445513953E+00  2.599706726E+02
3.460254745E+00  2.596682129E+02
3.474995537E+00  2.585563354E+02
3.489736329E+00  2.592070618E+02
3.504477122E+00  2.597750854E+02
3.519217914E+00  2.599225769E+02
3.533958706E+00  2.590368042E+02
3.548699498E+00  2.579641418E+02
3.563440290E+00  2.568972473E+02
3.578181082E+00  2.564136963E+02
3.592921874E+00  2.564428101E+02
3.607662666E+00  2.566222534E+02
3.622403458E+00  2.557353821E+02
3.637144251E+00  2.553902893E+02
3.651885043E+00  2.543170013E+02
3.666625835E+00  2.544579468E+02
3.681366627E+00  2.537283325E+02
3.696107419E+00  2.535044556E+02
3.710848211E+00  2.535850525E+02
3.725589003E+00  2.542226410E+02
3.740329795E+00  2.544299011E+02
3.755070587E+00  2.531644897E+02
3.769811380E+00  2.526056366E+02
3.784552172E+00  2.539163055E+02
3.799292964E+00  2.562476501E+02
3.814033756E+00  2.590108032E+02
3.828774548E+00  2.609073486E+02
3.843515340E+00  2.622382507E+02
3.858256132E+00  2.634721985E+02
3.872996924E+00  2.645630493E+02
3.887737717E+00  2.645576172E+02
3.902478509E+00  2.649408875E+02
3.917219301E+00  2.641344299E+02
3.931960093E+00  2.621679993E+02
3.946700885E+00  2.605811768E+02
3.961441677E+00  2.584815979E+02
3.976182469E+00  2.572453613E+02
3.990923261E+00  2.566336670E+02
4.005664053E+00  2.559781494E+02
4.020404846E+00  2.545906525E+02
4.035145638E+00  2.529927368E+02
4.049886430E+00  2.526562042E+02
4.064627222E+00  2.526668854E+02
4.079368014E+00  2.526365204E+02
4.094108806E+00  2.513384705E+02
4.108849598E+00  2.499886169E+02
4.123590390E+00  2.481556091E+02
4.138331182E+00  2.474084320E+02
4.153071975E+00  2.463788452E+02
4.167812767E+00  2.451691742E+02
4.182553559E+00  2.443466949E+02
4.197294351E+00  2.441713104E+02
4.212035143E+00  2.453297119E+02
4.226775935E+00  2.444087372E+02
4.241516727E+00  2.432684021E+02
4.256257519E+00  2.416472321E+02
4.270998311E+00  2.408811340E+02
4.285739104E+00  2.410377960E+02
4.300479896E+00  2.415339813E+02
4.315220688E+00  2.420351257E+02
4.329961480E+00  2.412313232E+02
4.344702272E+00  2.409057922E+02
4.359443064E+00  2.398589935E+02
4.374183856E+00  2.392596436E+02
4.388924648E+00  2.385940247E+02
4.403665440E+00  2.385251465E+02
4.418406233E+00  2.383071136E+02
4.433147025E+00  2.382440338E+02
4.447887817E+00  2.371378632E+02
4.462628609E+00  2.367260742E+02
4.477369401E+00  2.362772064E+02
4.492110193E+00  2.359810638E+02
4.506850985E+00  2.356375122E+02
4.521591777E+00  2.353743896E+02
4.536332569E+00  2.352796478E+02
4.551073362E+00  2.346429596E+02
4.565814154E+00  2.344312897E+02
4.580554946E+00  2.342884827E+02
4.595295738E+00  2.337447205E+02
4.610036530E+00  2.323273163E+02
4.624777322E+00  2.320091095E+02
4.639518114E+00  2.323097534E+02
4.654258906E+00  2.319748535E+02
4.668999698E+00  2.317704315E+02
4.683740491E+00  2.321074371E+02
4.698481283E+00  2.322783966E+02
4.713222075E+00  2.318265076E+02
4.727962867E+00  2.311723175E+02
4.742703659E+00  2.313460999E+02
4.757444451E+00  2.319960632E+02
4.772185243E+00  2.316364746E+02
4.786926035E+00  2.310106049E+02
4.801666827E+00  2.304507904E+02
4.816407620E+00  2.301573639E+02
4.831148412E+00  2.296135101E+02
4.845889204E+00  2.292684479E+02
4.860629996E+00  2.285588074E+02
4.875370788E+00  2.276095276E+02
4.890111580E+00  2.276691895E+02
4.904852372E+00  2.285395050E+02
4.919593164E+00  2.286060638E+02
4.934333956E+00  2.280774384E+02
4.949074749E+00  2.273403168E+02
4.963815541E+00  2.274859161E+02
4.978556333E+00  2.279056549E+02
4.993297125E+00  2.279155579E+02
5.008037917E+00  2.273017120E+02
5.022778709E+00  2.271026459E+02
5.037519501E+00  2.275048523E+02
5.052260293E+00  2.275196838E+02
5.067001086E+00  2.273052979E+02
5.081741878E+00  2.260523224E+02
5.096482670E+00  2.260572357E+02
5.111223462E+00  2.263772278E+02
5.125964254E+00  2.270608063E+02
5.140705046E+00  2.274000244E+02
5.155445838E+00  2.271972656E+02
5.170186630E+00  2.266020660E+02
5.184927422E+00  2.257019043E+02
5.199668215E+00  2.254027557E+02
5.214409007E+00  2.245883636E+02
5.229149799E+00  2.237903137E+02
5.243890591E+00  2.236596375E+02
5.258631383E+00  2.238856659E+02
5.273372175E+00  2.239956360E+02
5.288112967E+00  2.238039551E+02
5.302853759E+00  2.237344818E+02
5.317594551E+00  2.233390350E+02
5.332335344E+00  2.226088104E+02
5.347076136E+00  2.222587433E+02
5.361816928E+00  2.223475800E+02
5.376557720E+00  2.221368866E+02
5.391298512E+00  2.221719971E+02
5.406039304E+00  2.217852631E+02
5.420780096E+00  2.214586639E+02
5.435520888E+00  2.210897369E+02
5.450261680E+00  2.208906097E+02
5.465002473E+00  2.205585175E+02
5.479743265E+00  2.203661194E+02
5.494484057E+00  2.207245636E+02
5.509224849E+00  2.209786072E+02
5.523965641E+00  2.217172546E+02
5.538706433E+00  2.211427307E+02
5.553447225E+00  2.211657715E+02
5.568188017E+00  2.205258331E+02
5.582928809E+00  2.201568451E+02
5.597669602E+00  2.203471375E+02
5.612410394E+00  2.200646362E+02
5.627151186E+00  2.202592773E+02
5.641891978E+00  2.203197174E+02
5.656632770E+00  2.209811401E+02
5.671373562E+00  2.205356140E+02
5.686114354E+00  2.202795715E+02
5.700855146E+00  2.201413422E+02
5.715595938E+00  2.207006531E+02
5.730336731E+00  2.208795166E+02
5.745077523E+00  2.211689911E+02
5.759818315E+00  2.221207733E+02
5.774559107E+00  2.225512085E+02
5.789299899E+00  2.234727173E+02
5.804040691E+00  2.241188202E+02
5.818781483E+00  2.244576416E+02
5.833522275E+00  2.238588715E+02
5.848263067E+00  2.231192169E+02
5.863003860E+00  2.228905487E+02
5.877744652E+00  2.219557800E+02
5.892485444E+00  2.214107666E+02
5.907226236E+00  2.212230530E+02
5.921967028E+00  2.213580627E+02
5.936707820E+00  2.208645477E+02
5.951448612E+00  2.205027008E+02
5.966189404E+00  2.204127808E+02
5.980930196E+00  2.208139191E+02
5.995670989E+00  2.206181335E+02
6.010411781E+00  2.198393707E+02
6.025152573E+00  2.194061737E+02
6.039893365E+00  2.189635162E+02
6.054634157E+00  2.191367493E+02
6.069374949E+00  2.191607208E+02
6.084115741E+00  2.194751892E+02
6.098856533E+00  2.196858673E+02
6.113597325E+00  2.197042999E+02
6.128338118E+00  2.199415588E+02
6.143078910E+00  2.190827942E+02
6.157819702E+00  2.183826599E+02
6.172560494E+00  2.189834595E+02
6.187301286E+00  2.197370758E+02
6.202042078E+00  2.201956329E+02
6.216782870E+00  2.195169525E+02
6.231523662E+00  2.189547577E+02
6.246264454E+00  2.196625671E+02
6.261005247E+00  2.199305573E+02
6.275746039E+00  2.198601532E+02
6.290486831E+00  2.194015503E+02
6.305227623E+00  2.196660156E+02
6.319968415E+00  2.205856018E+02
6.334709207E+00  2.204979706E+02
6.349449999E+00  2.194911041E+02
6.364190791E+00  2.197534027E+02
6.378931584E+00  2.199948273E+02
6.393672376E+00  2.215670776E+02
6.408413168E+00  2.215936890E+02
6.423153960E+00  2.217788391E+02
6.437894752E+00  2.217727509E+02
6.452635544E+00  2.219740295E+02
6.467376336E+00  2.221463470E+02
6.482117128E+00  2.222903748E+02
6.496857920E+00  2.218943329E+02
6.511598713E+00  2.217013550E+02
6.526339505E+00  2.221313782E+02
6.541080297E+00  2.222398987E+02
6.555821089E+00  2.226099701E+02
6.570561881E+00  2.221109772E+02
6.585302673E+00  2.217977448E+02
6.600043465E+00  2.220067596E+02
6.614784257E+00  2.217593689E+02
6.629525049E+00  2.213100433E+02
6.644265842E+00  2.213652344E+02
6.659006634E+00  2.217479858E+02
6.673747426E+00  2.229605713E+02
6.688488218E+00  2.232239532E+02
6.703229010E+00  2.235228424E+02
6.717969802E+00  2.229126587E+02
6.732710594E+00  2.214012451E+02
6.747451386E+00  2.205876007E+02
6.762192178E+00  2.206753845E+02
6.776932971E+00  2.214851532E+02
6.791673763E+00  2.225279236E+02
6.806414555E+00  2.224711914E+02
6.821155347E+00  2.228520660E+02
6.835896139E+00  2.232912598E+02
6.850636931E+00  2.240969238E+02
6.865377723E+00  2.240754852E+02
6.880118515E+00  2.236528015E+02
6.894859307E+00  2.235523834E+02
6.909600100E+00  2.240734863E+02
6.924340892E+00  2.245117035E+02
6.939081684E+00  2.250181580E+02
6.953822476E+00  2.246843109E+02
6.968563268E+00  2.239420776E+02
6.983304060E+00  2.237639465E+02
6.998044852E+00  2.235192413E+02
7.012785644E+00  2.235298157E+02
7.027526436E+00  2.242158356E+02
7.042267229E+00  2.251133881E+02
7.057008021E+00  2.257955627E+02
7.071748813E+00  2.254296875E+02
7.086489605E+00  2.252612457E+02
7.101230397E+00  2.253742523E+02
7.115971189E+00  2.257800598E+02
7.130711981E+00  2.263227081E+02
7.145452773E+00  2.270406494E+02
7.160193565E+00  2.277097473E+02
7.174934358E+00  2.272984467E+02
7.189675150E+00  2.271714630E+02
7.204415942E+00  2.265481415E+02
7.219156734E+00  2.262732849E+02
7.233897526E+00  2.256879425E+02
7.248638318E+00  2.264794769E+02
7.263379110E+00  2.272270355E+02
7.278119902E+00  2.279631348E+02
7.292860694E+00  2.276674500E+02
7.307601487E+00  2.275786285E+02
7.322342279E+00  2.279396362E+02
7.337083071E+00  2.287623596E+02
7.351823863E+00  2.289326172E+02
7.366564655E+00  2.281481018E+02
7.381305447E+00  2.274057465E+02
7.396046239E+00  2.274391937E+02
7.410787031E+00  2.276418610E+02
7.425527823E+00  2.279669647E+02
7.440268616E+00  2.282568970E+02
7.455009408E+00  2.286427765E+02
7.469750200E+00  2.289200134E+02
7.484490992E+00  2.293887329E+02
7.499231784E+00  2.298667297E+02
7.513972576E+00  2.296971893E+02
7.528713368E+00  2.297091675E+02
7.543454160E+00  2.295399475E+02
7.558194953E+00  2.302059326E+02
7.572935745E+00  2.300544128E+02
7.587676537E+00  2.301845551E+02
7.602417329E+00  2.307605438E+02
7.617158121E+00  2.306923218E+02
7.631898913E+00  2.312347565E+02
7.646639705E+00  2.314479980E+02
7.661380497E+00  2.312437286E+02
7.676121289E+00  2.311639557E+02
7.690862082E+00  2.311125183E+02
7.705602874E+00  2.306658936E+02
7.720343666E+00  2.304062347E+02
7.735084458E+00  2.305853729E+02
7.749825250E+00  2.319053802E+02
7.764566042E+00  2.323148956E+02
7.779306834E+00  2.324133759E+02
7.794047626E+00  2.322094727E+02
7.808788418E+00  2.325906219E+02
7.823529211E+00  2.334346924E+02
7.838270003E+00  2.331407623E+02
7.853010795E+00  2.333922424E+02
7.867751587E+00  2.328398590E+02
7.882492379E+00  2.333068237E+02
7.897233171E+00  2.334950409E+02
7.911973963E+00  2.338653412E+02
7.926714755E+00  2.346405792E+02
7.941455547E+00  2.357897034E+02
7.956196340E+00  2.362335510E+02
7.970937132E+00  2.363659668E+02
7.985677924E+00  2.359358063E+02
8.000418716E+00  2.356234283E+02
8.015159508E+00  2.362676544E+02
8.029900300E+00  2.363294983E+02
8.044641092E+00  2.364206085E+02
8.059381884E+00  2.365408325E+02
8.074122676E+00  2.371904449E+02
8.088863469E+00  2.388737030E+02
8.103604261E+00  2.396827087E+02
8.118345053E+00  2.398416901E+02
8.133085845E+00  2.399147949E+02
8.147826637E+00  2.398369598E+02
8.162567429E+00  2.408848114E+02
8.177308221E+00  2.420366364E+02
8.192049013E+00  2.429704437E+02
8.206789805E+00  2.427439728E+02
8.221530598E+00  2.428820343E+02
8.236271390E+00  2.442288208E+02
8.251012182E+00  2.457084351E+02
8.265752974E+00  2.468968048E+02
8.280493766E+00  2.463973846E+02
8.295234558E+00  2.474678802E+02
8.309975350E+00  2.489322510E+02
8.324716142E+00  2.508381500E+02
8.339456934E+00  2.494895782E+02
8.354197727E+00  2.493510895E+02
8.368938519E+00  2.507948151E+02
8.383679311E+00  2.541011047E+02
8.398420103E+00  2.574313354E+02
8.413160895E+00  2.618282471E+02
8.427901687E+00  2.669688721E+02
8.442642479E+00  2.725153198E+02
8.457383271E+00  2.753125916E+02
8.472124063E+00  2.792274780E+02
8.486864856E+00  2.839283142E+02
8.501605648E+00  2.910997314E+02
8.516346440E+00  3.002342224E+02
8.531087232E+00  3.103001709E+02
8.545828024E+00  3.231407471E+02
8.560568816E+00  3.359651794E+02
8.575309608E+00  3.481824341E+02
8.590050400E+00  3.566886902E+02
8.604791192E+00  3.616711731E+02
8.619531985E+00  3.598749695E+02
8.634272777E+00  3.546686401E+02
8.649013569E+00  3.442789001E+02
8.663754361E+00  3.325893250E+02
8.678495153E+00  3.186377563E+02
8.693235945E+00  3.071871033E+02
8.707976737E+00  2.967113647E+02
8.722717529E+00  2.889417725E+02
8.737458321E+00  2.811328735E+02
8.752199114E+00  2.761530762E+02
8.766939906E+00  2.783634033E+02
8.781680698E+00  2.813745117E+02
8.796421490E+00  2.813886108E+02
8.811162282E+00  2.778188171E+02
8.825903074E+00  2.743676453E+02
8.840643866E+00  2.719513245E+02
8.855384658E+00  2.703056030E+02
8.870125451E+00  2.691977234E+02
8.884866243E+00  2.686118164E+02
8.899607035E+00  2.680206604E+02
8.914347827E+00  2.683142395E+02
8.929088619E+00  2.690676575E+02
8.943829411E+00  2.703375244E+02
8.958570203E+00  2.710039978E+02
8.973310995E+00  2.711880493E+02
8.988051787E+00  2.716449890E+02
9.002792580E+00  2.718388672E+02
9.017533372E+00  2.719821472E+02
9.032274164E+00  2.724446106E+02
9.047014956E+00  2.734680176E+02
9.061755748E+00  2.734481506E+02
9.076496540E+00  2.736297302E+02
9.091237332E+00  2.740917053E+02
9.105978124E+00  2.749291992E+02
9.120718916E+00  2.744366150E+02
9.135459709E+00  2.739118347E+02
9.150200501E+00  2.742304382E+02
9.164941293E+00  2.756265869E+02
9.179682085E+00  2.764403992E+02
9.194422877E+00  2.775580139E+02
9.209163669E+00  2.779784241E+02
9.223904461E+00  2.785574951E+02
9.238645253E+00  2.798984985E+02
9.253386045E+00  2.814817810E+02
9.268126838E+00  2.832334900E+02
9.282867630E+00  2.836608887E+02
9.297608422E+00  2.841453552E+02
9.312349214E+00  2.843486938E+02
9.327090006E+00  2.848751526E+02
9.341830798E+00  2.854475708E+02
9.356571590E+00  2.858387756E+02
9.371312382E+00  2.864669800E+02
9.386053174E+00  2.869017639E+02
9.400793967E+00  2.867879639E+02
9.415534759E+00  2.877927246E+02
9.430275551E+00  2.878444519E+02
9.445016343E+00  2.880233154E+02
9.459757135E+00  2.882307739E+02
9.474497927E+00  2.896723633E+02
9.489238719E+00  2.910990906E+02
9.503979511E+00  2.920770874E+02
9.518720303E+00  2.927357178E+02
9.533461096E+00  2.928036804E+02
9.548201888E+00  2.931221924E+02
9.562942680E+00  2.929825745E+02
9.577683472E+00  2.931464233E+02
9.592424264E+00  2.925468445E+02
9.607165056E+00  2.918721924E+02
9.621905848E+00  2.920760498E+02
9.636646640E+00  2.930520020E+02
9.651387432E+00  2.935642700E+02
9.666128225E+00  2.937984314E+02
9.680869017E+00  2.927241211E+02
9.695609809E+00  2.927640991E+02
9.710350601E+00  2.928686829E+02
9.725091393E+00  2.926235352E+02
9.739832185E+00  2.924595642E+02
9.754572977E+00  2.920533142E+02
9.769313769E+00  2.920852661E+02
9.784054561E+00  2.923344421E+02
9.798795354E+00  2.922518616E+02
9.813536146E+00  2.924626465E+02
9.828276938E+00  2.915151672E+02
9.843017730E+00  2.915553894E+02
9.857758522E+00  2.919169312E+02
9.872499314E+00  2.921373291E+02
9.887240106E+00  2.915313110E+02
9.901980898E+00  2.894886475E+02
9.916721690E+00  2.875065002E+02
9.931462483E+00  2.864791870E+02
9.946203275E+00  2.865191345E+02
9.960944067E+00  2.879487305E+02
9.975684859E+00  2.886914978E+02
9.990425651E+00  2.907443542E+02
1.000516644E+01  2.937863770E+02
1.001990724E+01  2.965873718E+02
1.003464803E+01  2.996109924E+02
1.004938882E+01  3.033726196E+02
1.006412961E+01  3.086361694E+02
1.007887040E+01  3.162006226E+02
1.009361120E+01  3.264018555E+02
1.010835199E+01  3.398949585E+02
1.012309278E+01  3.565613098E+02
1.013783357E+01  3.748433838E+02
1.015257436E+01  3.942952576E+02
1.016731516E+01  4.119336243E+02
1.018205595E+01  4.240321655E+02
1.019679674E+01  4.258431091E+02
1.021153753E+01  4.177698364E+02
1.022627832E+01  4.039497681E+02
1.024101912E+01  3.886377869E+02
1.025575991E+01  3.757606812E+02
1.027050070E+01  3.693095398E+02
1.028524149E+01  3.673280945E+02
1.029998229E+01  3.657567749E+02
1.031472308E+01  3.631670227E+02
1.032946387E+01  3.603645630E+02
1.034420466E+01  3.561652222E+02
1.035894545E+01  3.505923462E+02
1.037368625E+01  3.436478882E+02
1.038842704E+01  3.367228394E+02
1.040316783E+01  3.396725159E+02
1.041790862E+01  3.467900696E+02
1.043264941E+01  3.499252319E+02
1.044739021E+01  3.478131409E+02
1.046213100E+01  3.381796875E+02
1.047687179E+01  3.292001953E+02
1.049161258E+01  3.221559448E+02
1.050635337E+01  3.149726868E+02
1.052109417E+01  3.095329895E+02
1.053583496E+01  3.060939941E+02
1.055057575E+01  3.023255615E+02
1.056531654E+01  2.987521362E+02
1.058005734E+01  2.948267212E+02
1.059479813E+01  2.918294067E+02
1.060953892E+01  2.898706665E+02
1.062427971E+01  2.875895386E+02
1.063902050E+01  2.856227417E+02
1.065376130E+01  2.841220398E+02
1.066850209E+01  2.822961731E+02
1.068324288E+01  2.814390869E+02
1.069798367E+01  2.801766663E+02
1.071272446E+01  2.801785889E+02
1.072746526E+01  2.793421936E+02
1.074220605E+01  2.782092896E+02
1.075694684E+01  2.777471924E+02
1.077168763E+01  2.768161621E+02
1.078642843E+01  2.770523987E+02
1.080116922E+01  2.765061035E+02
1.081591001E+01  2.756466064E+02
1.083065080E+01  2.744642944E+02
1.084539159E+01  2.746424561E+02
1.086013239E+01  2.734608154E+02
1.087487318E+01  2.722425842E+02
1.088961397E+01  2.721690369E+02
1.090435476E+01  2.730238647E+02
1.091909555E+01  2.729057007E+02
1.093383635E+01  2.728098450E+02
1.094857714E+01  2.724662781E+02
1.096331793E+01  2.722055054E+02
1.097805872E+01  2.713363647E+02
1.099279951E+01  2.715595398E+02
1.100754031E+01  2.723848267E+02
1.102228110E+01  2.722208557E+02
1.103702189E+01  2.724815063E+02
1.105176268E+01  2.724070740E+02
1.106650348E+01  2.725019836E+02
1.108124427E+01  2.722726440E+02
1.109598506E+01  2.718083801E+02
1.111072585E+01  2.726710815E+02
1.112546664E+01  2.725988159E+02
1.114020744E+01  2.728221741E+02
1.115494823E+01  2.724756470E+02
1.116968902E+01  2.726299133E+02
1.118442981E+01  2.725441284E+02
1.119917060E+01  2.727129517E+02
1.121391140E+01  2.732818909E+02
1.122865219E+01  2.744936829E+02
1.124339298E+01  2.749230347E+02
1.125813377E+01  2.748254700E+02
1.127287456E+01  2.746225891E+02
1.128761536E+01  2.751568298E+02
1.130235615E+01  2.751431274E+02
1.131709694E+01  2.747064819E+02
1.133183773E+01  2.754951782E+02
1.134657853E+01  2.767062378E+02
1.136131932E+01  2.788543701E+02
1.137606011E+01  2.799053650E+02
1.139080090E+01  2.800493164E+02
1.140554169E+01  2.800779724E+02
1.142028249E+01  2.801898193E+02
1.143502328E+01  2.815853577E+02
1.144976407E+01  2.827116089E+02
1.146450486E+01  2.836677856E+02
1.147924565E+01  2.833731995E+02
1.149398645E+01  2.843802795E+02
1.150872724E+01  2.850628357E+02
1.152346803E+01  2.849700928E+02
1.153820882E+01  2.853887634E+02
1.155294961E+01  2.870184326E+02
1.156769041E+01  2.904313660E+02
1.158243120E+01  2.936177673E+02
1.159717199E+01  2.974377136E+02
1.161191278E+01  3.024075928E+02
1.162665358E+01  3.087204895E+02
1.164139437E+01  3.167544861E+02
1.165613516E+01  3.266964417E+02
1.167087595E+01  3.366903687E+02
1.168561674E+01  3.450334167E+02
1.170035754E+01  3.538729553E+02
1.171509833E+01  3.610379639E+02
1.172983912E+01  3.664231567E+02
1.174457991E+01  3.703583679E+02
1.175932070E+01  3.677984009E+02
1.177406150E+01  3.600771484E+02
1.178880229E+01  3.484608765E+02
1.180354308E+01  3.336451721E+02
1.181828387E+01  3.181116333E+02
1.183302467E+01  3.066452332E+02
1.184776546E+01  2.971662292E+02
1.186250625E+01  2.909555969E+02
1.187724704E+01  2.857282410E+02
1.189198783E+01  2.818316650E+02
1.190672863E+01  2.795392456E+02
1.192146942E+01  2.780880127E+02
1.193621021E+01  2.777413330E+02
1.195095100E+01  2.773139648E+02
1.196569179E+01  2.765417480E+02
1.198043259E+01  2.760478516E+02
1.199517338E+01  2.756154785E+02
1.200991417E+01  2.761250610E+02
1.202465496E+01  2.755840149E+02
