# == pyFAI calibration ==
# Distance Sample to Detector: 0.11507480176033233 m
# PONI: 5.477e-03, 4.716e-03 m
# Rotations: 0.004686 0.005536 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 115.078 mm
# Center: x=55.690, y=81.516 pix
# Tilt: 0.416 deg  TiltPlanRot: 130.247 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.833e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
2.649511179E+00  2.904415894E+02
2.664251971E+00  2.898402710E+02
2.678992763E+00  2.894164429E+02
2.693733555E+00  2.901944885E+02
2.708474348E+00  2.895314636E+02
2.723215140E+00  2.896548462E+02
2.737955932E+00  2.892879028E+02
2.752696724E+00  2.888634338E+02
2.767437516E+00  2.893746948E+02
2.782178308E+00  2.880202026E+02
2.796919100E+00  2.866745605E+02
2.811659892E+00  2.867494507E+02
2.826400684E+00  2.871432800E+02
2.841141477E+00  2.876703796E+02
2.855882269E+00  2.868823547E+02
2.870623061E+00  2.868359680E+02
2.885363853E+00  2.864423218E+02
2.900104645E+00  2.865282898E+02
2.914845437E+00  2.866754761E+02
2.929586229E+00  2.862227478E+02
2.944327021E+00  2.855961609E+02
2.959067813E+00  2.839555969E+02
2.973808606E+00  2.834031067E+02
2.988549398E+00  2.831123352E+02
3.003290190E+00  2.834695435E+02
3.018030982E+00  2.834089355E+02
3.032771774E+00  2.835501099E+02
3.047512566E+00  2.841678162E+02
3.062253358E+00  2.844831543E+02
3.076994150E+00  2.839518738E+02
3.091734942E+00  2.828020020E+02
3.106475735E+00  2.819325256E+02
3.121216527E+00  2.809627686E+02
3.135957319E+00  2.802711182E+02
3.150698111E+00  2.803581238E+02
3.165438903E+00  2.810693970E+02
3.180179695E+00  2.822676086E+02
3.194920487E+00  2.836419373E+02
3.209661279E+00  2.843247070E+02
3.224402071E+00  2.838754578E+02
3.239142864E+00  2.827067261E+02
3.253883656E+00  2.806935425E+02
3.268624448E+00  2.801102905E+02
3.283365240E+00  2.800434875E+02
3.298106032E+00  2.802988281E+02
3.312846824E+00  2.806884766E+02
3.327587616E+00  2.809550171E+02
3.342328408E+00  2.810617371E+02
3.357069200E+00  2.812714844E+02
3.371809993E+00  2.805503540E+02
3.386550785E+00  2.796503296E+02
3.401291577E+00  2.789504700E+02
3.416032369E+00  2.782543030E+02
3.430773161E+00  2.781895447E+02
3.445513953E+00  2.785071716E+02
3.460254745E+00  2.779976196E+02
3.474995537E+00  2.780071106E+02
3.489736329E+00  2.792372437E+02
3.504477122E+00  2.790445862E+02
3.519217914E+00  2.779978333E+02
3.533958706E+00  2.760979919E+02
3.548699498E+00  2.760375366E+02
3.563440290E+00  2.761453857E+02
3.578181082E+00  2.763570251E+02
3.592921874E+00  2.761464233E+02
3.607662666E+00  2.758315125E+02
3.622403458E+00  2.754369202E+02
3.637144251E+00  2.742476501E+02
3.651885043E+00  2.729350281E+02
3.666625835E+00  2.722075500E+02
3.681366627E+00  2.713610535E+02
3.696107419E+00  2.706759644E+02
3.710848211E+00  2.698353577E+02
3.725589003E+00  2.705587463E+02
3.740329795E+00  2.712273560E+02
3.755070587E+00  2.735628357E+02
3.769811380E+00  2.742843018E+02
3.784552172E+00  2.763230286E+02
3.799292964E+00  2.774191895E+02
3.814033756E+00  2.792005615E+02
3.828774548E+00  2.802607727E+02
3.843515340E+00  2.800182190E+02
3.858256132E+00  2.808082581E+02
3.872996924E+00  2.805597534E+02
3.887737717E+00  2.795588989E+02
3.902478509E+00  2.794682007E+02
3.917219301E+00  2.790186157E+02
3.931960093E+00  2.783612671E+02
3.946700885E+00  2.768593750E+02
3.961441677E+00  2.756222229E+02
3.976182469E+00  2.741759338E+02
3.990923261E+00  2.739556274E+02
4.005664053E+00  2.729281921E+02
4.020404846E+00  2.707533569E+02
4.035145638E+00  2.695623474E+02
4.049886430E+00  2.685075073E+02
4.064627222E+00  2.681337585E+02
4.079368014E+00  2.669972534E+02
4.094108806E+00  2.661378479E+02
4.108849598E+00  2.653085632E+02
4.123590390E+00  2.643800964E+02
4.138331182E+00  2.639173889E+02
4.153071975E+00  2.629029541E+02
4.167812767E+00  2.629377441E+02
4.182553559E+00  2.623989868E+02
4.197294351E+00  2.619420776E+02
4.212035143E+00  2.614643250E+02
4.226775935E+00  2.606211243E+02
4.241516727E+00  2.597852173E+02
4.256257519E+00  2.590393066E+02
4.270998311E+00  2.589061890E+02
4.285739104E+00  2.583908386E+02
4.300479896E+00  2.583766479E+02
4.315220688E+00  2.573298035E+02
4.329961480E+00  2.561950073E+02
4.344702272E+00  2.555020294E+02
4.359443064E+00  2.554499664E+02
4.374183856E+00  2.552859802E+02
4.388924648E+00  2.556915283E+02
4.403665440E+00  2.546659088E+02
4.418406233E+00  2.539075317E+02
4.433147025E+00  2.526857452E+02
4.447887817E+00  2.526317444E+02
4.462628609E+00  2.521080627E+02
4.477369401E+00  2.512929535E+02
4.492110193E+00  2.507523346E+02
4.506850985E+00  2.501318970E+02
4.521591777E+00  2.501979370E+02
4.536332569E+00  2.499626007E+02
4.551073362E+00  2.496050720E+02
4.565814154E+00  2.498138580E+02
4.580554946E+00  2.496459198E+02
4.595295738E+00  2.496835785E+02
4.610036530E+00  2.489688721E+02
4.624777322E+00  2.494063568E+02
4.639518114E+00  2.495892944E+02
4.654258906E+00  2.493892975E+02
4.668999698E+00  2.487035217E+02
4.683740491E+00  2.483823700E+02
4.698481283E+00  2.475984039E+02
4.713222075E+00  2.473686066E+02
4.727962867E+00  2.469191284E+02
4.742703659E+00  2.471617584E+02
4.757444451E+00  2.466242371E+02
4.772185243E+00  2.457007294E+02
4.786926035E+00  2.452689056E+02
4.801666827E+00  2.455636749E+02
4.816407620E+00  2.462360077E+02
4.831148412E+00  2.466161346E+02
4.845889204E+00  2.454668732E+02
4.860629996E+00  2.450135193E+02
4.875370788E+00  2.444230499E+02
4.890111580E+00  2.445677948E+02
4.904852372E+00  2.442794189E+02
4.919593164E+00  2.438296356E+02
4.934333956E+00  2.438941498E+02
4.949074749E+00  2.434058533E+02
4.963815541E+00  2.432939911E+02
4.978556333E+00  2.424432678E+02
4.993297125E+00  2.420367279E+02
5.008037917E+00  2.419754639E+02
5.022778709E+00  2.418608551E+02
5.037519501E+00  2.418581696E+02
5.052260293E+00  2.419005890E+02
5.067001086E+00  2.414970398E+02
5.081741878E+00  2.409253540E+02
5.096482670E+00  2.409930115E+02
5.111223462E+00  2.404513092E+02
5.125964254E+00  2.402363129E+02
5.140705046E+00  2.404112701E+02
5.155445838E+00  2.406535950E+02
5.170186630E+00  2.408543396E+02
5.184927422E+00  2.400267487E+02
5.199668215E+00  2.396980438E+02
5.214409007E+00  2.396109467E+02
5.229149799E+00  2.392307129E+02
5.243890591E+00  2.381195526E+02
5.258631383E+00  2.379702148E+02
5.273372175E+00  2.377629852E+02
5.288112967E+00  2.376332550E+02
5.302853759E+00  2.376478577E+02
5.317594551E+00  2.372115631E+02
5.332335344E+00  2.367429810E+02
5.347076136E+00  2.355285034E+02
5.361816928E+00  2.349949036E+02
5.376557720E+00  2.357946014E+02
5.391298512E+00  2.366071472E+02
5.406039304E+00  2.373992767E+02
5.420780096E+00  2.373582611E+02
5.435520888E+00  2.365146179E+02
5.450261680E+00  2.369170380E+02
5.465002473E+00  2.365590668E+02
5.479743265E+00  2.362114410E+02
5.494484057E+00  2.357315826E+02
5.509224849E+00  2.360284119E+02
5.523965641E+00  2.361840973E+02
5.538706433E+00  2.359017944E+02
5.553447225E+00  2.345288239E+02
5.568188017E+00  2.343923950E+02
5.582928809E+00  2.343047791E+02
5.597669602E+00  2.348431091E+02
5.612410394E+00  2.350218964E+02
5.627151186E+00  2.349953613E+02
5.641891978E+00  2.348554382E+02
5.656632770E+00  2.350810852E+02
5.671373562E+00  2.349790192E+02
5.686114354E+00  2.357471466E+02
5.700855146E+00  2.360624695E+02
5.715595938E+00  2.373100739E+02
5.730336731E+00  2.376390686E+02
5.745077523E+00  2.379012756E+02
5.759818315E+00  2.381278534E+02
5.774559107E+00  2.385720062E+02
5.789299899E+00  2.390424500E+02
5.804040691E+00  2.394965363E+02
5.818781483E+00  2.385651550E+02
5.833522275E+00  2.375368347E+02
5.848263067E+00  2.359942474E+02
5.863003860E+00  2.359403076E+02
5.877744652E+00  2.351118774E+02
5.892485444E+00  2.354716492E+02
5.907226236E+00  2.350549622E+02
5.921967028E+00  2.346721039E+02
5.936707820E+00  2.342732086E+02
5.951448612E+00  2.336096344E+02
5.966189404E+00  2.338974457E+02
5.980930196E+00  2.331299133E+02
5.995670989E+00  2.338270416E+02
6.010411781E+00  2.335990448E+02
6.025152573E+00  2.341408234E+02
6.039893365E+00  2.336642609E+02
6.054634157E+00  2.341815186E+02
6.069374949E+00  2.338124390E+02
6.084115741E+00  2.339340820E+02
6.098856533E+00  2.336298981E+02
6.113597325E+00  2.334418793E+02
6.128338118E+00  2.337595215E+02
6.143078910E+00  2.341811066E+02
6.157819702E+00  2.352048950E+02
6.172560494E+00  2.348652802E+02
6.187301286E+00  2.343042603E+02
6.202042078E+00  2.331364288E+02
6.216782870E+00  2.330923157E+02
6.231523662E+00  2.335045929E+02
6.246264454E+00  2.338910675E+02
6.261005247E+00  2.348429871E+02
6.275746039E+00  2.348401794E+02
6.290486831E+00  2.349577942E+02
6.305227623E+00  2.344400177E+02
6.319968415E+00  2.344810638E+02
6.334709207E+00  2.345441589E+02
6.349449999E+00  2.345214233E+02
6.364190791E+00  2.340097656E+02
6.378931584E+00  2.346170807E+02
6.393672376E+00  2.357682953E+02
6.408413168E+00  2.358887024E+02
6.423153960E+00  2.356678925E+02
6.437894752E+00  2.352425995E+02
6.452635544E+00  2.362808838E+02
6.467376336E+00  2.362470551E+02
6.482117128E+00  2.361066437E+02
6.496857920E+00  2.356205750E+02
6.511598713E+00  2.350978699E+02
6.526339505E+00  2.353969421E+02
6.541080297E+00  2.355999756E+02
6.555821089E+00  2.373213043E+02
6.570561881E+00  2.374458771E+02
6.585302673E+00  2.375674896E+02
6.600043465E+00  2.370184631E+02
6.614784257E+00  2.374761200E+02
6.629525049E+00  2.370093536E+02
6.644265842E+00  2.364909668E+02
6.659006634E+00  2.356875458E+02
6.673747426E+00  2.366219482E+02
6.688488218E+00  2.374863892E+02
6.703229010E+00  2.373894806E+02
6.717969802E+00  2.370325317E+02
6.732710594E+00  2.361322479E+02
6.747451386E+00  2.362007599E+02
6.762192178E+00  2.369138794E+02
6.776932971E+00  2.373752899E+02
6.791673763E+00  2.384978790E+02
6.806414555E+00  2.386278839E+02
6.821155347E+00  2.387145691E+02
6.835896139E+00  2.384905243E+02
6.850636931E+00  2.389677582E+02
6.865377723E+00  2.386147614E+02
6.880118515E+00  2.381952057E+02
6.894859307E+00  2.378025208E+02
6.909600100E+00  2.382017670E+02
6.924340892E+00  2.389248352E+02
6.939081684E+00  2.388105774E+02
6.953822476E+00  2.385532379E+02
6.968563268E+00  2.383266296E+02
6.983304060E+00  2.389391785E+02
6.998044852E+00  2.391261749E+02
7.012785644E+00  2.391687775E+02
7.027526436E+00  2.397001038E+02
7.042267229E+00  2.399773407E+02
7.057008021E+00  2.412228546E+02
7.071748813E+00  2.413537903E+02
7.086489605E+00  2.416714478E+02
7.101230397E+00  2.411304321E+02
7.115971189E+00  2.406744995E+02
7.130711981E+00  2.402563934E+02
7.145452773E+00  2.408548126E+02
7.160193565E+00  2.408658142E+02
7.174934358E+00  2.411655426E+02
7.189675150E+00  2.411831055E+02
7.204415942E+00  2.417499542E+02
7.219156734E+00  2.418416748E+02
7.233897526E+00  2.420303040E+02
7.248638318E+00  2.421047516E+02
7.263379110E+00  2.413819427E+02
7.278119902E+00  2.407524414E+02
7.292860694E+00  2.393391418E+02
7.307601487E+00  2.395352783E+02
7.322342279E+00  2.401867523E+02
7.337083071E+00  2.419135437E+02
7.351823863E+00  2.421609039E+02
7.366564655E+00  2.418254700E+02
7.381305447E+00  2.414879913E+02
7.396046239E+00  2.424111481E+02
7.410787031E+00  2.431489868E+02
7.425527823E+00  2.434423828E+02
7.440268616E+00  2.432775879E+02
7.455009408E+00  2.432459412E+02
7.469750200E+00  2.436213379E+02
7.484490992E+00  2.438972778E+02
7.499231784E+00  2.444363556E+02
7.513972576E+00  2.445050201E+02
7.528713368E+00  2.448964844E+02
7.543454160E+00  2.447287140E+02
7.558194953E+00  2.445066071E+02
7.572935745E+00  2.442549591E+02
7.587676537E+00  2.446442719E+02
7.602417329E+00  2.451447906E+02
7.617158121E+00  2.454748383E+02
7.631898913E+00  2.457095032E+02
7.646639705E+00  2.470309448E+02
7.661380497E+00  2.473777008E+02
7.676121289E+00  2.470125122E+02
7.690862082E+00  2.465490112E+02
7.705602874E+00  2.468928375E+02
7.720343666E+00  2.468352356E+02
7.735084458E+00  2.471440735E+02
7.749825250E+00  2.475653687E+02
7.764566042E+00  2.477855377E+02
7.779306834E+00  2.479047089E+02
7.794047626E+00  2.474162445E+02
7.808788418E+00  2.476574249E+02
7.823529211E+00  2.478562622E+02
7.838270003E+00  2.485286865E+02
7.853010795E+00  2.491488953E+02
7.867751587E+00  2.496559753E+02
7.882492379E+00  2.496160583E+02
7.897233171E+00  2.491260986E+02
7.911973963E+00  2.491729431E+02
7.926714755E+00  2.494888611E+02
7.941455547E+00  2.501223145E+02
7.956196340E+00  2.515725555E+02
7.970937132E+00  2.521344147E+02
7.985677924E+00  2.522454834E+02
8.000418716E+00  2.512271729E+02
8.015159508E+00  2.507848663E+02
8.029900300E+00  2.513686218E+02
8.044641092E+00  2.513795776E+02
8.059381884E+00  2.528825989E+02
8.074122676E+00  2.544156036E+02
8.088863469E+00  2.558492889E+02
8.103604261E+00  2.557616119E+02
8.118345053E+00  2.559689026E+02
8.133085845E+00  2.568345032E+02
8.147826637E+00  2.579512329E+02
8.162567429E+00  2.587398682E+02
8.177308221E+00  2.594170532E+02
8.192049013E+00  2.606336975E+02
8.206789805E+00  2.614853516E+02
8.221530598E+00  2.626683655E+02
8.236271390E+00  2.644459839E+02
8.251012182E+00  2.655764160E+02
8.265752974E+00  2.669042053E+02
8.280493766E+00  2.680933533E+02
8.295234558E+00  2.710780334E+02
8.309975350E+00  2.756345520E+02
8.324716142E+00  2.814093933E+02
8.339456934E+00  2.839986267E+02
8.354197727E+00  2.843652344E+02
8.368938519E+00  2.855036011E+02
8.383679311E+00  2.896276245E+02
8.398420103E+00  2.953616333E+02
8.413160895E+00  3.032781372E+02
8.427901687E+00  3.105464783E+02
8.442642479E+00  3.197376099E+02
8.457383271E+00  3.259542236E+02
8.472124063E+00  3.342621765E+02
8.486864856E+00  3.443815613E+02
8.501605648E+00  3.542086182E+02
8.516346440E+00  3.649080200E+02
8.531087232E+00  3.719659729E+02
8.545828024E+00  3.747572327E+02
8.560568816E+00  3.728227539E+02
8.575309608E+00  3.646846924E+02
8.590050400E+00  3.523434448E+02
8.604791192E+00  3.396548767E+02
8.619531985E+00  3.259459229E+02
8.634272777E+00  3.151210632E+02
8.649013569E+00  3.070615234E+02
8.663754361E+00  3.007043457E+02
8.678495153E+00  2.953578796E+02
8.693235945E+00  2.905756531E+02
8.707976737E+00  2.874995422E+02
8.722717529E+00  2.842520142E+02
8.737458321E+00  2.811724854E+02
8.752199114E+00  2.793616943E+02
8.766939906E+00  2.808771973E+02
8.781680698E+00  2.837033386E+02
8.796421490E+00  2.851824951E+02
8.811162282E+00  2.850418091E+02
8.825903074E+00  2.839237366E+02
8.840643866E+00  2.828623352E+02
8.855384658E+00  2.825123291E+02
8.870125451E+00  2.823331299E+02
8.884866243E+00  2.821170349E+02
8.899607035E+00  2.827731628E+02
8.914347827E+00  2.831658020E+02
8.929088619E+00  2.848729248E+02
8.943829411E+00  2.866732483E+02
8.958570203E+00  2.885652466E+02
8.973310995E+00  2.891766968E+02
8.988051787E+00  2.900323181E+02
9.002792580E+00  2.909866333E+02
9.017533372E+00  2.918468018E+02
9.032274164E+00  2.922768860E+02
9.047014956E+00  2.922366333E+02
9.061755748E+00  2.923495483E+02
9.076496540E+00  2.922978210E+02
9.091237332E+00  2.926092834E+02
9.105978124E+00  2.929637756E+02
9.120718916E+00  2.942555237E+02
9.135459709E+00  2.951402283E+02
9.150200501E+00  2.954201660E+02
9.164941293E+00  2.954477539E+02
9.179682085E+00  2.960591736E+02
9.194422877E+00  2.974066772E+02
9.209163669E+00  2.985025024E+02
9.223904461E+00  2.993959961E+02
9.238645253E+00  3.007009888E+02
9.253386045E+00  3.017414551E+02
9.268126838E+00  3.026202698E+02
9.282867630E+00  3.025913086E+02
9.297608422E+00  3.024391479E+02
9.312349214E+00  3.031106567E+02
9.327090006E+00  3.032962646E+02
9.341830798E+00  3.040322571E+02
9.356571590E+00  3.043542786E+02
9.371312382E+00  3.055291748E+02
9.386053174E+00  3.062074890E+02
9.400793967E+00  3.063746338E+02
9.415534759E+00  3.071062317E+02
9.430275551E+00  3.086033936E+02
9.445016343E+00  3.096438904E+02
9.459757135E+00  3.097682495E+02
9.474497927E+00  3.103649597E+02
9.489238719E+00  3.113096313E+02
9.503979511E+00  3.115297546E+02
9.518720303E+00  3.127148743E+02
9.533461096E+00  3.135678711E+02
9.548201888E+00  3.153903809E+02
9.562942680E+00  3.156591797E+02
9.577683472E+00  3.150589905E+02
9.592424264E+00  3.141356201E+02
9.607165056E+00  3.129609985E+02
9.621905848E+00  3.133502808E+02
9.636646640E+00  3.136743774E+02
9.651387432E+00  3.145119324E+02
9.666128225E+00  3.148994141E+02
9.680869017E+00  3.149246216E+02
9.695609809E+00  3.147185364E+02
9.710350601E+00  3.141833191E+02
9.725091393E+00  3.130226746E+02
9.739832185E+00  3.126712952E+02
9.754572977E+00  3.124629517E+02
9.769313769E+00  3.124914551E+02
9.784054561E+00  3.121097107E+02
9.798795354E+00  3.126632690E+02
9.813536146E+00  3.130429077E+02
9.828276938E+00  3.139023743E+02
9.843017730E+00  3.145566406E+02
9.857758522E+00  3.151277771E+02
9.872499314E+00  3.156147461E+02
9.887240106E+00  3.169047852E+02
9.901980898E+00  3.164939880E+02
9.916721690E+00  3.170915833E+02
9.931462483E+00  3.185314636E+02
9.946203275E+00  3.223747253E+02
9.960944067E+00  3.277156677E+02
9.975684859E+00  3.362563171E+02
9.990425651E+00  3.469923401E+02
1.000516644E+01  3.617990112E+02
1.001990724E+01  3.785317688E+02
1.003464803E+01  3.992064514E+02
1.004938882E+01  4.183930359E+02
1.006412961E+01  4.354208679E+02
1.007887040E+01  4.462863770E+02
1.009361120E+01  4.489122009E+02
1.010835199E+01  4.419105225E+02
1.012309278E+01  4.277843628E+02
1.013783357E+01  4.106309509E+02
1.015257436E+01  3.955666809E+02
1.016731516E+01  3.863532410E+02
1.018205595E+01  3.816998596E+02
1.019679674E+01  3.815926514E+02
1.021153753E+01  3.834234314E+02
1.022627832E+01  3.853100891E+02
1.024101912E+01  3.848880615E+02
1.025575991E+01  3.834681091E+02
1.027050070E+01  3.799028320E+02
1.028524149E+01  3.734053345E+02
1.029998229E+01  3.652036438E+02
1.031472308E+01  3.572763672E+02
1.032946387E+01  3.495751953E+02
1.034420466E+01  3.413945923E+02
1.035894545E+01  3.339223633E+02
1.037368625E+01  3.280880127E+02
1.038842704E+01  3.234837952E+02
1.040316783E+01  3.240083618E+02
1.041790862E+01  3.271167603E+02
1.043264941E+01  3.276499634E+02
1.044739021E+01  3.262084961E+02
1.046213100E+01  3.214299316E+02
1.047687179E+01  3.179590454E+02
1.049161258E+01  3.150567627E+02
1.050635337E+01  3.119334717E+02
1.052109417E+01  3.085520020E+02
1.053583496E+01  3.064243164E+02
1.055057575E+01  3.042779846E+02
1.056531654E+01  3.024778748E+02
1.058005734E+01  3.007771301E+02
1.059479813E+01  2.993066406E+02
1.060953892E+01  2.995270386E+02
1.062427971E+01  2.983086853E+02
1.063902050E+01  2.977351379E+02
1.065376130E+01  2.966601562E+02
1.066850209E+01  2.953544312E+02
1.068324288E+01  2.943683777E+02
1.069798367E+01  2.930801697E+02
1.071272446E+01  2.926547546E+02
1.072746526E+01  2.926338806E+02
1.074220605E+01  2.924336243E+02
1.075694684E+01  2.917603455E+02
1.077168763E+01  2.914636536E+02
1.078642843E+01  2.909945679E+02
1.080116922E+01  2.906011658E+02
1.081591001E+01  2.893716125E+02
1.083065080E+01  2.889370728E+02
1.084539159E+01  2.882330322E+02
1.086013239E+01  2.881313171E+02
1.087487318E+01  2.878291931E+02
1.088961397E+01  2.879703064E+02
1.090435476E+01  2.888112793E+02
1.091909555E+01  2.883220520E+02
1.093383635E+01  2.876595154E+02
1.094857714E+01  2.879199829E+02
1.096331793E+01  2.886202087E+02
1.097805872E+01  2.889027710E+02
1.099279951E+01  2.885260925E+02
1.100754031E+01  2.887554016E+02
1.102228110E+01  2.886898193E+02
1.103702189E+01  2.882811279E+02
1.105176268E+01  2.882378540E+02
1.106650348E+01  2.886853638E+02
1.108124427E+01  2.893647461E+02
1.109598506E+01  2.894923401E+02
1.111072585E+01  2.902096558E+02
1.112546664E+01  2.906516724E+02
1.114020744E+01  2.913746948E+02
1.115494823E+01  2.913963623E+02
1.116968902E+01  2.917216797E+02
1.118442981E+01  2.916796265E+02
1.119917060E+01  2.910590515E+02
1.121391140E+01  2.912869263E+02
1.122865219E+01  2.922348633E+02
1.124339298E+01  2.928068237E+02
1.125813377E+01  2.930748901E+02
1.127287456E+01  2.931789856E+02
1.128761536E+01  2.944655151E+02
1.130235615E+01  2.955711365E+02
1.131709694E+01  2.968437500E+02
1.133183773E+01  2.964715271E+02
1.134657853E+01  2.970486145E+02
1.136131932E+01  2.977568359E+02
1.137606011E+01  2.993699646E+02
1.139080090E+01  2.991489258E+02
1.140554169E+01  2.989323730E+02
1.142028249E+01  2.980906372E+02
1.143502328E+01  2.977619934E+02
1.144976407E+01  2.976724243E+02
1.146450486E+01  2.985533142E+02
1.147924565E+01  2.993567505E+02
1.149398645E+01  2.993583374E+02
1.150872724E+01  2.995049133E+02
1.152346803E+01  2.997569885E+02
1.153820882E+01  3.009829102E+02
1.155294961E+01  3.039091492E+02
1.156769041E+01  3.070167236E+02
1.158243120E+01  3.102037659E+02
1.159717199E+01  3.137971802E+02
1.161191278E+01  3.194974060E+02
1.162665358E+01  3.263802185E+02
1.164139437E+01  3.349899902E+02
1.165613516E+01  3.446790771E+02
1.167087595E+01  3.549028015E+02
1.168561674E+01  3.640888062E+02
1.170035754E+01  3.737496643E+02
1.171509833E+01  3.808883972E+02
1.172983912E+01  3.841609802E+02
1.174457991E+01  3.858635864E+02
1.175932070E+01  3.812467651E+02
1.177406150E+01  3.704480591E+02
1.178880229E+01  3.566409607E+02
1.180354308E+01  3.415990295E+02
1.181828387E+01  3.270633545E+02
1.183302467E+01  3.165801697E+02
1.184776546E+01  3.083436279E+02
1.186250625E+01  3.036982727E+02
1.187724704E+01  3.003399658E+02
1.189198783E+01  2.979266357E+02
1.190672863E+01  2.963056030E+02
1.192146942E+01  2.946368408E+02
1.193621021E+01  2.931574402E+02
1.195095100E+01  2.926685486E+02
1.196569179E+01  2.924693909E+02
1.198043259E+01  2.926014404E+02
1.199517338E+01  2.925347595E+02
1.200991417E+01  2.924889526E+02
1.202465496E+01  2.930935364E+02
